,Pd,Ps,CompSpeed,ST,CompSpeed_rated,Fw,T_dis,SSH,EXV,Fan,ODU_Mode,STARTUP_Mode,DEFROST_Mode,Current,WORK_MINUTES,Timedelta,flag,Fan_cu,Comp_cu,T_dis_es,T_dis_delay,T_diff
2023-03-30 08:47:17.938,1544.4119140625,1549.6324951171875,0.0,21.69999885559082,3600,0.8,22.0,-0.9210883378982544,0,0,1,0,0,0.0,0.0,0,2,-0.0022823862999999996,0.0022823862999999996,24.016873409069465,24.016873409069465,2.016873409069465
2023-03-30 08:47:19.006,1544.4119140625,1549.6324951171875,0.0,21.69999885559082,3600,0.8,21.69999885559082,-0.9210883378982544,0,0,1,0,0,0.0,0.0,1,2,-0.0022823862999999996,0.0022823862999999996,24.016873409069465,24.016873409069465,2.3168745534786446
2023-03-30 08:47:21.010,1544.4119140625,1549.0243408203125,0.0,21.69999885559082,3600,0.8,22.0,-0.906520426273346,0,0,1,0,0,0.0,0.0,3,2,-0.0022823862999999996,0.0022823862999999996,24.030239685189997,24.017006405739018,2.017006405739018
2023-03-30 08:47:23.022,1543.0135986328125,1549.0243408203125,0.0,21.69999885559082,3600,0.8,21.899999618530273,-0.906520426273346,0,0,1,0,0,0.0,0.0,5,2,-0.0022823862999999996,0.0022823862999999996,23.992414226168545,24.01676170946382,2.1167620909335483
2023-03-30 08:47:25.025,1543.0135986328125,1548.416064453125,0.0,21.69999885559082,3600,0.8,21.799999237060547,-0.8919482827186584,0,0,1,0,0,0.0,0.0,7,2,-0.0022823862999999996,0.0022823862999999996,24.005784326130787,24.016652482674658,2.2166532456141113
2023-03-30 08:47:27.043,1541.6151611328125,1547.8077880859375,0.0,21.69999885559082,3600,0.8,22.0,-0.87738037109375,0,0,1,0,0,0.0,0.0,9,2,-0.0022823862999999996,0.0022823862999999996,23.981277318970424,24.01630049391465,2.016300493914649
2023-03-30 08:47:29.041,1541.6151611328125,1547.19951171875,0.0,21.599998474121094,3600,0.8,21.69999885559082,-0.96280837059021,0,0,1,0,0,0.0,0.0,11,2,-0.0022823862999999996,0.0022823862999999996,23.918289910477508,24.01532527231511,2.3153264167242895
2023-03-30 08:47:31.040,1541.6151611328125,1546.59111328125,0.0,21.599998474121094,3600,0.8,21.799999237060547,-0.9482362270355225,0,0,1,0,0,0.0,0.0,13,2,-0.0022823862999999996,0.0022823862999999996,23.931615663837498,24.014492347793965,2.214493110733418
2023-03-30 08:47:33.060,1541.6151611328125,1545.982958984375,0.0,21.599998474121094,3600,0.8,21.599998474121094,-0.9336683750152588,0,0,1,0,0,0.0,0.0,15,2,-0.0022823862999999996,0.0022823862999999996,23.944973802265885,24.013800626708445,2.413802152587351
2023-03-30 08:47:35.078,1540.216845703125,1545.982958984375,0.0,21.599998474121094,3600,0.8,21.69999885559082,-0.9336683750152588,0,0,1,0,0,0.0,0.0,17,2,-0.0022823862999999996,0.0022823862999999996,23.907185492436874,24.01273978839759,2.3127409328067685
