,Pd,Ps,CompSpeed,ST,CompSpeed_rated,Fw,T_dis,SSH,EXV,Fan,ODU_Mode,STARTUP_Mode,DEFROST_Mode,Current,WORK_MINUTES,Timedelta,flag,Fan_cu,Comp_cu,T_dis_es,T_dis_delay,T_diff
2023-04-04 21:47:25.868,2253.36845703125,922.4996215820313,3660.0,10.899999618530273,3600,0.8,59.10000228881836,6.268946170806885,39,399,3,0,0,8.39771842956543,41.68286895751953,0,1,0.13500484589999998,8.26271358366543,58.80125739833997,58.80125739833997,-0.2987448904783889
2023-04-04 21:47:27.233,2251.970263671875,922.4996215820313,3660.0,11.0,3600,0.8,59.30000305175781,6.368946552276611,39,398,3,0,0,8.39771842956543,41.71620178222656,1,1,0.1346607829,8.26305764666543,58.85005646841931,58.80174295720015,-0.49826009455766496
2023-04-04 21:47:29.245,2249.1736328125,923.107958984375,3660.0,11.0,3600,0.8,59.30000305175781,6.347509860992432,39,400,3,0,0,8.39771842956543,41.749534606933594,3,1,0.13534489369999997,8.26237353586543,58.748516624796856,58.800689005203544,-0.49931404655426803
2023-04-04 21:47:31.257,2249.1736328125,922.4996215820313,3660.0,11.0,3600,0.8,59.19999694824219,6.368946552276611,38,398,3,0,0,8.380011558532715,41.782867431640625,5,1,0.1346607829,8.245350775632716,58.77779585921299,58.80023569054075,-0.3997612577014351
2023-04-04 21:47:33.256,2249.1736328125,923.107958984375,3658.2000732421875,11.0,3600,0.8,59.19999694824219,6.347509860992432,38,399,3,0,0,8.388864517211914,41.816200256347656,7,1,0.13500484589999998,8.253859671311915,58.748041857262805,58.799202183396645,-0.4007947648455428
2023-04-04 21:47:35.258,2249.1736328125,921.89140625,3661.7999267578125,11.0,3600,0.8,59.39999771118164,6.390378952026367,38,398,3,0,0,8.380011558532715,41.84953308105469,9,1,0.1346607829,8.245350775632716,58.80757001700621,58.799367877603665,-0.6006298335779761
2023-04-04 21:47:37.276,2246.3767578125,921.89140625,3663.600082397461,11.0,3600,0.8,59.30000305175781,6.390378952026367,38,400,3,0,0,8.380011558532715,41.88286590576172,11,1,0.13534489369999997,8.244666664832716,58.73573458236165,58.79810785393601,-0.5018951978218027
2023-04-04 21:47:39.275,2247.774951171875,923.7162963867188,3661.7999267578125,11.0,3600,0.8,59.30000305175781,6.32607364654541,38,399,3,0,0,8.39771842956543,41.91619873046875,13,1,0.13500484589999998,8.26271358366543,58.68358616594586,58.79584017257866,-0.5041628791791553
2023-04-04 21:47:41.286,2247.774951171875,921.2831909179688,3661.2000274658203,11.0,3600,0.8,59.19999694824219,6.411808967590332,39,399,3,0,0,8.39771842956543,41.94953155517578,15,1,0.13500484589999998,8.26271358366543,58.80057100255615,58.79593384928857,-0.40406309895361403
2023-04-04 21:47:43.287,2249.1736328125,921.89140625,3658.2000732421875,11.0,3600,0.8,59.30000305175781,6.390378952026367,39,398,3,0,0,8.380011558532715,41.98286437988281,17,1,0.1346607829,8.245350775632716,58.80661682923346,58.79614538646452,-0.503857665293296
2023-04-04 21:47:45.308,2247.774951171875,923.107958984375,3661.2000274658203,11.0,3600,0.8,59.30000305175781,6.347509860992432,39,399,3,0,0,8.380011558532715,42.016197204589844,19,1,0.13500484589999998,8.245006712632716,58.712681111784676,58.79449268309437,-0.5055103686634439
2023-04-04 21:47:47.326,2249.1736328125,922.4996215820313,3657.000045776367,11.0,3600,0.8,59.30000305175781,6.368946552276611,39,399,3,0,0,8.388864517211914,42.049530029296875,21,1,0.13500484589999998,8.253859671311915,58.777004360887005,58.794146391113024,-0.5058566606447883
2023-04-04 21:47:49.327,2249.1736328125,923.107958984375,3659.400100708008,11.0,3600,0.8,59.30000305175781,6.347509860992432,39,399,3,0,0,8.406571388244629,42.082862854003906,23,1,0.13500484589999998,8.27156654234463,58.748358238200986,58.79323972493853,-0.5067633268192822
2023-04-04 21:47:51.339,2249.1736328125,923.107958984375,3658.7999725341797,11.09999942779541,3600,0.8,59.30000305175781,6.447510242462158,38,399,3,0,0,8.388864517211914,42.11619567871094,25,1,0.13500484589999998,8.253859671311915,58.833161607295,58.79403023117328,-0.5059728205845317
2023-04-04 21:47:53.359,2249.1736328125,920.6749145507813,3662.4000549316406,11.0,3600,0.8,59.30000305175781,6.433243274688721,38,399,3,0,0,8.406571388244629,42.14952850341797,27,1,0.13500484589999998,8.27156654234463,58.86639850383046,58.79546321898239,-0.5045398327754214
2023-04-04 21:47:55.362,2247.774951171875,921.89140625,3661.7999267578125,11.0,3600,0.8,59.30000305175781,6.390378952026367,39,400,3,0,0,8.380011558532715,42.182861328125,29,1,0.13534489369999997,8.244666664832716,58.77141195799166,58.79498697210613,-0.505016079651682
2023-04-04 21:47:57.374,2249.1736328125,922.4996215820313,3661.2000274658203,11.0,3600,0.8,59.30000305175781,6.368946552276611,39,399,3,0,0,8.39771842956543,42.21619415283203,31,1,0.13500484589999998,8.26271358366543,58.778113528004724,58.79465285552704,-0.505350196230772
2023-04-04 21:47:59.393,2250.57158203125,922.4996215820313,3657.5999450683594,11.0,3600,0.8,59.30000305175781,6.368946552276611,39,399,3,0,0,8.380011558532715,42.24952697753906,33,1,0.13500484589999998,8.245006712632716,58.81328818583757,58.79502185979056,-0.5049811919672536
2023-04-04 21:48:01.394,2250.57158203125,922.4996215820313,3658.7999725341797,11.0,3600,0.8,59.30000305175781,6.368946552276611,39,399,3,0,0,8.39771842956543,42.282859802246094,35,1,0.13500484589999998,8.26271358366543,58.81360473011019,58.79538982527666,-0.5046132264811547
2023-04-04 21:48:03.407,2249.1736328125,923.107958984375,3660.0,11.0,3600,0.8,59.30000305175781,6.347509860992432,39,399,3,0,0,8.39771842956543,42.316192626953125,37,1,0.13500484589999998,8.26271358366543,58.748516624796856,58.7944616737208,-0.5055413780370159
