Ps,I_test,CompSpeed,P_dis_es,P_dis
821.174622,8.262713,3660.000000,2316.240967,2316.032715
821.174622,8.263058,3660.000000,2316.515625,2316.032715
821.782959,8.262374,3660.000000,2316.240967,2316.032715
821.174622,8.245351,3660.000000,2312.121094,2311.931152
821.782959,8.253860,3658.200195,2315.416992,2316.032715
820.566406,8.245351,3661.799805,2310.747803,2311.931152
820.566406,8.244667,3663.600098,2309.649170,2311.931152
822.391296,8.262713,3661.799805,2315.691650,2316.032715
819.958191,8.262713,3661.199951,2315.691650,2316.032715
820.566406,8.245351,3658.200195,2312.945068,2311.931152
821.782959,8.245007,3661.199951,2311.297119,2311.931152
821.174622,8.253860,3657.000000,2316.240967,2316.032715
821.782959,8.271566,3659.400146,2318.987549,2320.134277
821.782959,8.253860,3658.800049,2315.142334,2316.032715
819.349915,8.271566,3662.400146,2316.790283,2316.032715
820.566406,8.244667,3661.799805,2310.747803,2311.931152
821.174622,8.262713,3661.199951,2315.691650,2316.032715
821.174622,8.245007,3657.599854,2313.494385,2311.931152
821.174622,8.262713,3658.800049,2317.339600,2316.032715
821.782959,8.262713,3660.000000,2316.515625,2316.032715
821.782959,8.262374,3662.400146,2315.142334,2316.032715
821.782959,8.254204,3661.799805,2313.494385,2311.931152
819.958191,8.280420,3657.599854,2322.283447,2320.134277
822.391296,8.244667,3657.000000,2314.043701,2311.931152
822.999573,8.271911,3658.800049,2319.536865,2320.134277
821.782959,8.262713,3658.200195,2317.614258,2316.032715
821.174622,8.262713,3663.600098,2314.318359,2311.931152
821.782959,8.280420,3658.200195,2322.008789,2320.134277
822.391296,8.253860,3661.199951,2313.494385,2311.931152
821.782959,8.289618,3661.199951,2322.283447,2320.134277
822.999573,8.271566,3661.199951,2318.438232,2320.134277
822.391296,8.262713,3661.799805,2315.691650,2316.032715
821.174622,8.263058,3660.000000,2316.515625,2316.032715
822.391296,8.263058,3661.799805,2315.691650,2316.032715
822.999573,8.262374,3660.000000,2316.790283,2316.032715
821.174622,8.254204,3662.400146,2312.945068,2311.931152
822.391296,8.272259,3655.800049,2321.459473,2320.134277
821.174622,8.271566,3661.799805,2317.339600,2316.032715
820.566406,8.271227,3660.599854,2317.888916,2320.134277
821.174622,8.271227,3660.599854,2318.438232,2320.134277
821.782959,8.271566,3658.200195,2319.811523,2320.134277
821.782959,8.271227,3661.199951,2317.888916,2320.134277
821.782959,8.279737,3660.000000,2320.635498,2320.134277
822.999573,8.288590,3662.400146,2321.734131,2320.134277
821.174622,8.288935,3662.400146,2321.734131,2320.134277
823.607788,8.279737,3663.000000,2319.536865,2320.134277
822.999573,8.279737,3658.800049,2321.734131,2320.134277
822.391296,8.262030,3663.600098,2314.593018,2311.931152
822.391296,8.262030,3657.000000,2318.438232,2320.134277
822.391296,8.271227,3663.000000,2316.790283,2316.032715
821.782959,8.253520,3663.000000,2312.395752,2311.931152
821.174622,8.270883,3660.000000,2318.438232,2320.134277
820.566406,8.270883,3663.000000,2316.790283,2316.032715
820.566406,8.262374,3660.599854,2315.691650,2316.032715
819.958191,8.279737,3661.199951,2319.536865,2320.134277
819.958191,8.262030,3661.199951,2315.142334,2316.032715
821.782959,8.270883,3659.400146,2318.987549,2320.134277
820.566406,8.244667,3661.799805,2310.747803,2311.931152
821.782959,8.245007,3660.000000,2312.121094,2311.931152
820.566406,8.235470,3656.399902,2311.846436,2311.931152
821.174622,8.244667,3661.199951,2311.297119,2311.931152
819.958191,8.235814,3661.799805,2308.550537,2307.829590
819.349915,8.244667,3661.799805,2310.747803,2311.931152
819.958191,8.244667,3661.199951,2311.297119,2311.931152
821.174622,8.235470,3660.000000,2309.649170,2311.931152
819.958191,8.245007,3658.800049,2312.395752,2311.931152
819.958191,8.244323,3661.799805,2310.747803,2311.931152
820.566406,8.262713,3656.399902,2318.438232,2320.134277
820.566406,8.244323,3662.400146,2310.198486,2311.931152
819.349915,8.244667,3662.400146,2310.198486,2311.931152
822.391296,8.245007,3659.400146,2312.395752,2311.931152
