Ps,I_test,CompSpeed,P_dis_es,P_dis
896.600952,7.132404,2456.399902,2899.614990,2902.556152
898.425903,7.123203,2462.400146,2889.727295,2886.149902
897.209167,7.115726,2461.199951,2888.079346,2886.149902
896.600952,7.117103,2458.200195,2891.924561,2894.353027
898.425903,7.150455,2458.800049,2904.009521,2902.556152
897.209167,7.100771,2460.000000,2883.684814,2886.149902
898.425903,7.133780,2457.599854,2899.065674,2902.556152
899.034119,7.117103,2460.599854,2889.177979,2886.149902
897.817444,7.124927,2459.400146,2893.572510,2894.353027
899.034119,7.126304,2458.800049,2894.671143,2894.353027
899.034119,7.109281,2463.000000,2883.684814,2886.149902
900.250549,7.140910,2461.199951,2897.967041,2894.353027
899.034119,7.108941,2459.400146,2887.530029,2886.149902
897.817444,7.116418,2459.400146,2890.276611,2890.251465
897.817444,7.141602,2456.399902,2903.460205,2902.556152
899.642334,7.149079,2461.799805,2900.164307,2902.556152
899.034119,7.140910,2459.400146,2899.614990,2902.556152
897.817444,7.119171,2454.600098,2896.319092,2894.353027
899.034119,7.124927,2466.000000,2886.980713,2886.149902
897.817444,7.150455,2461.799805,2900.713623,2902.556152
900.858826,7.132749,2458.200195,2897.967041,2894.353027
900.858826,7.118134,2463.600098,2886.431396,2886.149902
899.642334,7.108597,2454.600098,2892.473877,2894.353027
897.817444,7.132056,2462.400146,2893.023193,2894.353027
900.858826,7.141602,2461.799805,2897.417725,2894.353027
900.858826,7.123895,2458.800049,2893.572510,2894.353027
899.034119,7.141942,2461.199951,2897.967041,2894.353027
899.642334,7.122859,2460.000000,2892.473877,2894.353027
898.425903,7.140566,2460.599854,2897.967041,2898.454590
897.817444,7.135841,2460.000000,2896.868408,2894.353027
900.250549,7.140566,2461.199951,2897.967041,2894.353027
897.817444,7.132404,2460.000000,2895.769775,2894.353027
897.817444,7.157933,2453.399902,2912.249268,2910.759277
899.034119,7.149419,2462.400146,2900.164307,2902.556152
899.034119,7.160686,2459.400146,2907.305420,2910.759277
900.858826,7.126987,2458.800049,2894.671143,2894.353027
901.467163,7.140910,2460.599854,2898.516357,2898.454590
898.425903,7.159649,2457.599854,2908.953369,2910.759277
900.858826,7.127332,2465.399902,2888.079346,2886.149902
897.209167,7.143662,2467.199951,2892.473877,2894.353027
901.467163,7.133432,2461.799805,2894.121826,2894.353027
899.034119,7.158273,2462.400146,2903.460205,2902.556152
900.250549,7.136185,2456.399902,2901.262939,2902.556152
899.642334,7.132056,2458.200195,2897.417725,2894.353027
900.858826,7.136877,2460.000000,2897.417725,2894.353027
900.858826,7.124927,2455.199951,2897.967041,2894.353027
901.467163,7.157589,2459.400146,2905.657471,2902.556152
900.250549,7.136185,2456.399902,2901.262939,2902.556152
901.467163,7.141602,2460.599854,2898.516357,2898.454590
898.425903,7.153892,2461.799805,2902.361572,2902.556152
899.034119,7.141942,2457.000000,2902.361572,2902.556152
899.642334,7.150455,2459.400146,2903.460205,2902.556152
898.425903,7.148735,2454.000000,2908.404053,2910.759277
899.642334,7.151487,2458.800049,2904.558838,2902.556152
900.250549,7.152864,2461.199951,2902.361572,2902.556152
900.250549,7.151139,2458.200195,2904.558838,2902.556152
899.642334,7.162062,2455.800049,2911.699951,2910.759277
900.250549,7.149763,2458.200195,2904.558838,2902.556152
897.817444,7.177016,2463.600098,2908.953369,2910.759277
902.683716,7.152864,2457.599854,2906.206787,2902.556152
898.425903,7.162062,2460.599854,2906.756104,2906.657715
900.858826,7.151139,2455.800049,2907.305420,2910.759277
897.817444,7.153208,2466.000000,2897.417725,2894.353027
900.858826,7.167818,2458.200195,2911.150635,2910.759277
899.034119,7.167470,2459.400146,2910.052002,2910.759277
900.250549,7.144354,2457.000000,2903.460205,2902.556152
897.817444,7.149763,2457.000000,2905.657471,2902.556152
897.817444,7.175296,2463.000000,2908.953369,2910.759277
899.034119,7.143318,2461.799805,2897.967041,2894.353027
899.034119,7.168162,2455.199951,2914.446533,2910.759277
897.817444,7.136877,2462.400146,2894.671143,2894.353027
899.034119,7.142978,2457.000000,2902.910889,2902.556152
898.425903,7.127332,2461.199951,2892.473877,2894.353027
897.209167,7.144694,2459.400146,2901.262939,2902.556152
899.642334,7.157933,2460.599854,2905.108154,2902.556152
898.425903,7.118827,2463.600098,2886.980713,2886.149902
896.600952,7.149763,2459.400146,2903.460205,2902.556152
900.250549,7.150111,2466.000000,2896.319092,2894.353027
899.034119,7.135841,2463.600098,2893.572510,2894.353027
899.034119,7.140910,2455.800049,2903.460205,2902.556152
897.817444,7.150111,2461.199951,2901.262939,2902.556152
897.209167,7.151139,2460.599854,2902.361572,2902.556152
900.250549,7.142978,2458.800049,2901.262939,2902.556152
897.209167,7.135501,2460.599854,2896.319092,2894.353027
900.250549,7.134125,2458.800049,2897.967041,2894.353027
898.425903,7.135841,2464.199951,2892.473877,2894.353027
898.425903,7.133780,2465.399902,2890.825928,2894.353027
899.034119,7.141942,2457.599854,2901.812256,2902.556152
897.209167,7.158965,2463.000000,2902.910889,2902.556152
899.034119,7.134465,2456.399902,2900.164307,2902.556152
901.467163,7.124927,2469.600098,2883.135498,2886.149902
897.817444,7.132056,2466.000000,2889.177979,2886.149902
900.858826,7.150111,2460.000000,2902.361572,2902.556152
898.425903,7.126304,2462.400146,2890.825928,2894.353027
899.034119,7.134465,2459.400146,2896.868408,2894.353027
899.034119,7.126647,2457.599854,2895.769775,2894.353027
898.425903,7.132749,2461.199951,2894.671143,2894.353027
899.034119,7.140910,2462.400146,2896.868408,2894.353027
897.817444,7.140910,2460.000000,2899.065674,2902.556152
899.034119,7.117103,2468.399902,2881.487549,2877.946777
898.425903,7.125611,2459.400146,2893.572510,2894.353027
897.817444,7.132056,2463.000000,2892.473877,2894.353027
899.642334,7.133089,2458.800049,2897.417725,2894.353027
898.425903,7.125956,2454.600098,2899.065674,2902.556152
899.642334,7.126304,2461.799805,2891.375244,2894.353027
900.250549,7.115382,2452.800049,2896.868408,2894.353027
898.425903,7.117451,2455.199951,2894.671143,2894.353027
899.034119,7.117103,2463.600098,2885.882080,2886.149902
899.034119,7.126647,2457.000000,2896.868408,2894.353027
