Ps,I_test,CompSpeed,P_dis_es,P_dis
1544.415283,0.002282,0.000000,1692.766846,1048.650024
1544.415283,0.002282,0.000000,1692.766846,1048.650024
1543.807007,0.002282,0.000000,1692.217529,1048.650024
1543.198853,0.002282,0.000000,1691.668213,1048.650024
1543.198853,0.002282,0.000000,1691.668213,1048.650024
1543.198853,0.002282,0.000000,1691.668213,1048.650024
1542.590332,0.002282,0.000000,1691.118896,1048.650024
1541.982178,0.002282,0.000000,1690.569580,1048.650024
1542.590332,0.002282,0.000000,1691.118896,1048.650024
1541.982178,0.002282,0.000000,1690.569580,1048.650024
1541.373901,0.002282,0.000000,1690.020264,1048.650024
1540.157471,0.002282,0.000000,1688.921631,1048.650024
1540.157471,0.002282,0.000000,1688.921631,1048.650024
1539.548950,0.002282,0.000000,1688.372314,1048.650024
1538.940796,0.002282,0.000000,1687.273682,1048.650024
1539.548950,0.002282,0.000000,1688.372314,1048.650024
1538.940796,0.002282,0.000000,1687.273682,1048.650024
1538.332520,0.002282,0.000000,1686.724365,1048.650024
1537.724243,0.002282,0.000000,1686.175049,1048.650024
1537.116089,0.002282,0.000000,1685.625732,1048.650024
1536.507568,0.002282,0.000000,1685.076416,1048.650024
1536.507568,0.002282,0.000000,1685.076416,1048.650024
1536.507568,0.002282,0.000000,1685.076416,1048.650024
1535.899414,0.002282,0.000000,1684.527100,1048.650024
1535.291138,0.002282,0.000000,1683.977783,1048.650024
1534.682861,0.002282,0.000000,1683.428467,1048.650024
1534.682861,0.002282,0.000000,1683.428467,1048.650024
1534.074707,0.002282,0.000000,1682.879150,1048.650024
1533.466187,0.002282,0.000000,1681.780518,1048.650024
1534.074707,0.002282,0.000000,1682.879150,1048.650024
1534.074707,0.002282,0.000000,1682.879150,1048.650024
1533.466187,0.002282,0.000000,1681.780518,1048.650024
1533.466187,0.002282,0.000000,1681.780518,1048.650024
1533.466187,0.002282,0.000000,1681.780518,1048.650024
1534.074707,0.002282,0.000000,1682.879150,1048.650024
1534.074707,0.002282,0.000000,1682.879150,1048.650024
1534.682861,0.002282,0.000000,1683.428467,1048.650024
1534.682861,0.002282,0.000000,1683.428467,1048.650024
1535.291138,0.002282,0.000000,1683.977783,1048.650024
1535.291138,0.002282,0.000000,1683.977783,1048.650024
1536.507568,0.002282,0.000000,1685.076416,1048.650024
1537.116089,0.002282,0.000000,1685.625732,1048.650024
1537.724243,0.002282,0.000000,1686.175049,1048.650024
1538.940796,0.002282,0.000000,1687.273682,1048.650024
1539.548950,0.002282,0.000000,1688.372314,1048.650024
1540.765625,0.002282,0.000000,1689.470947,1048.650024
1541.982178,0.002282,0.000000,1690.569580,1048.650024
1543.198853,0.002282,0.000000,1691.668213,1048.650024
1544.415283,0.002282,0.000000,1692.766846,1048.650024
1544.415283,0.002282,0.000000,1692.766846,1048.650024
1546.240234,0.002282,0.000000,1694.964111,1048.650024
1546.240234,0.002282,0.000000,1694.964111,1048.650024
1547.456665,0.002282,0.000000,1696.062744,1048.650024
1547.456665,0.002282,0.000000,1696.062744,1048.650024
1548.673096,0.002282,0.000000,1697.161377,1048.650024
1549.281616,0.002282,0.000000,1697.710693,1048.650024
1549.889771,0.002282,0.000000,1698.534668,1048.650024
1550.498047,0.002282,0.000000,1699.358643,1048.650024
1550.498047,0.002282,0.000000,1699.358643,1048.650024
1551.106323,0.002282,0.000000,1699.907959,1048.650024
1551.714600,0.002282,0.000000,1700.457275,1048.650024
1551.714600,0.002282,0.000000,1700.457275,1048.650024
1552.322998,0.002282,0.000000,1701.006592,1048.650024
1552.931152,0.002282,0.000000,1701.555908,1048.650024
1553.539429,0.002282,0.000000,1702.105225,1048.650024
1554.147705,0.002282,0.000000,1702.654541,1048.650024
1554.755981,0.002282,0.000000,1703.203857,1048.650024
1554.755981,0.002282,0.000000,1703.203857,1048.650024
1555.364380,0.002282,0.000000,1704.027832,1048.650024
1555.364380,0.002282,0.000000,1704.027832,1048.650024
1554.755981,0.002282,0.000000,1703.203857,1048.650024
1555.364380,0.002282,0.000000,1704.027832,1048.650024
1554.755981,0.002282,0.000000,1703.203857,1048.650024
1554.755981,0.002282,0.000000,1703.203857,1048.650024
1554.755981,0.002282,0.000000,1703.203857,1048.650024
1555.364380,0.002282,0.000000,1704.027832,1048.650024
1554.755981,0.002282,0.000000,1703.203857,1048.650024
1554.147705,0.002282,0.000000,1702.654541,1048.650024
1555.364380,0.002282,0.000000,1704.027832,1048.650024
1554.755981,0.002282,0.000000,1703.203857,1048.650024
1554.147705,0.002282,0.000000,1702.654541,1048.650024
1554.147705,0.002282,0.000000,1702.654541,1048.650024
1554.755981,0.002282,0.000000,1703.203857,1048.650024
1554.147705,0.002282,0.000000,1702.654541,1048.650024
1554.147705,0.002282,0.000000,1702.654541,1048.650024
1554.755981,0.002282,0.000000,1703.203857,1048.650024
1554.147705,0.002282,0.000000,1702.654541,1048.650024
1554.755981,0.002282,0.000000,1703.203857,1048.650024
1553.539429,0.002282,0.000000,1702.105225,1048.650024
1553.539429,0.002282,0.000000,1702.105225,1048.650024
1552.931152,0.002282,0.000000,1701.555908,1048.650024
1552.931152,0.002282,0.000000,1701.555908,1048.650024
1552.322998,0.002282,0.000000,1701.006592,1048.650024
1552.322998,0.002282,0.000000,1701.006592,1048.650024
1551.714600,0.002282,0.000000,1700.457275,1048.650024
1551.714600,0.002282,0.000000,1700.457275,1048.650024
1550.498047,0.002282,0.000000,1699.358643,1048.650024
1550.498047,0.002282,0.000000,1699.358643,1048.650024
1549.281616,0.002282,0.000000,1697.710693,1048.650024
1548.673096,0.002282,0.000000,1697.161377,1048.650024
1548.064941,0.002282,0.000000,1696.612061,1048.650024
1548.064941,0.002282,0.000000,1696.612061,1048.650024
1547.456665,0.002282,0.000000,1696.062744,1048.650024
1546.240234,0.002282,0.000000,1694.964111,1048.650024
1545.631714,0.002282,0.000000,1694.414795,1048.650024
1545.023560,0.002282,0.000000,1693.865479,1048.650024
1545.023560,0.002282,0.000000,1693.865479,1048.650024
1544.415283,0.002282,0.000000,1692.766846,1048.650024
1543.807007,0.002282,0.000000,1692.217529,1048.650024
1543.198853,0.002282,0.000000,1691.668213,1048.650024
1542.590332,0.002282,0.000000,1691.118896,1048.650024
1541.982178,0.002282,0.000000,1690.569580,1048.650024
1541.373901,0.002282,0.000000,1690.020264,1048.650024
1539.548950,0.002282,0.000000,1688.372314,1048.650024
1538.940796,0.002282,0.000000,1687.273682,1048.650024
1538.332520,0.002282,0.000000,1686.724365,1048.650024
1537.724243,0.002282,0.000000,1686.175049,1048.650024
1536.507568,0.002282,0.000000,1685.076416,1048.650024
1536.507568,0.002282,0.000000,1685.076416,1048.650024
1535.291138,0.002282,0.000000,1683.977783,1048.650024
1535.291138,0.002282,0.000000,1683.977783,1048.650024
1535.291138,0.002282,0.000000,1683.977783,1048.650024
1534.074707,0.002282,0.000000,1682.879150,1048.650024
1533.466187,0.002282,0.000000,1681.780518,1048.650024
1532.858032,0.002282,0.000000,1681.231201,1048.650024
1532.858032,0.002282,0.000000,1681.231201,1048.650024
1532.249756,0.002282,0.000000,1680.681885,1048.650024
1531.641479,0.002282,0.000000,1680.132568,1048.650024
1531.033325,0.002282,0.000000,1679.583252,1048.650024
1530.424805,0.002282,0.000000,1679.033936,1048.650024
1529.816650,0.002282,0.000000,1678.484619,1048.650024
1529.816650,0.002282,0.000000,1678.484619,1048.650024
1528.600098,0.002282,0.000000,1677.111328,1048.650024
1527.991943,0.002282,0.000000,1676.287354,1048.650024
1527.383423,0.002282,0.000000,1675.738037,1048.650024
1526.775269,0.002282,0.000000,1675.188721,1048.650024
1526.166992,0.002282,0.000000,1674.639404,1048.650024
1525.558716,0.002282,0.000000,1674.090088,1048.650024
1524.950562,0.002282,0.000000,1673.540771,1048.650024
1524.342041,0.002282,0.000000,1672.991455,1048.650024
1524.342041,0.002282,0.000000,1672.991455,1048.650024
1523.733887,0.002282,0.000000,1672.442139,1048.650024
1523.733887,0.002282,0.000000,1672.442139,1048.650024
1522.517334,0.002282,0.000000,1670.794189,1048.650024
1522.517334,0.002282,0.000000,1670.794189,1048.650024
1521.909058,0.002282,0.000000,1670.244873,1048.650024
1521.909058,0.002282,0.000000,1670.244873,1048.650024
1521.300659,0.002282,0.000000,1669.695557,1048.650024
1520.692505,0.002282,0.000000,1669.146240,1048.650024
1520.692505,0.002282,0.000000,1669.146240,1048.650024
1520.084229,0.002282,0.000000,1668.596924,1048.650024
1518.867676,0.002282,0.000000,1667.498291,1048.650024
1519.475952,0.002282,0.000000,1668.047607,1048.650024
1518.259277,0.002282,0.000000,1666.948975,1048.650024
1518.259277,0.002282,0.000000,1666.948975,1048.650024
1517.042847,0.002282,0.000000,1665.301025,1048.650024
1516.434570,-0.139134,0.000000,-1.324996,-1.345995
1512.784912,-0.112640,0.000000,-1.324996,-1.345995
1509.135132,-0.158057,0.000000,-1.324996,-1.345995
1505.485596,-0.171128,0.000000,-1.324996,-1.345995
1502.444092,-0.169752,0.000000,-1.324996,-1.345995
1499.402710,-0.170444,0.000000,-1.324996,-1.345995
1496.969727,-0.217581,0.000000,-1.324996,-1.345995
1493.928345,-0.162186,0.000000,-1.324996,-1.345995
1478.113159,-0.111608,638.400024,-1.324996,-1.345995
1416.069092,-0.218613,1276.800049,-1.324996,-1.345995
1418.502075,-0.180422,1341.600098,-1.324996,-1.345995
1385.655151,-0.195561,1419.599976,-1.324996,-1.345995
1326.044067,-0.218613,1501.200073,-1.324996,-1.345995
1244.535034,-0.161838,1587.599976,-1.324996,-1.345995
1181.274292,-0.116077,1666.200073,-1.324996,-1.345995
1125.921143,-0.222050,1752.599976,-1.324996,-1.345995
1073.609375,-0.210700,1834.199951,-1.324996,-1.345995
1016.431458,-0.180422,1920.000000,-1.324996,-1.345995
1009.132019,-0.218613,1985.999878,-1.324996,-1.345995
1062.660278,-0.157365,2070.599854,-1.324996,-1.345995
1105.239746,-0.089928,2156.399902,-1.324996,-1.345995
1111.322510,-0.059994,2230.800049,-1.324996,-1.345995
1082.125244,-0.042451,2314.800049,-1.324996,-1.345995
1031.029907,-0.030748,2392.800049,-1.324996,-1.345995
994.533447,-0.021458,2397.599854,-1.324996,-1.345995
981.151489,-0.014925,2399.400146,-1.324996,-1.345995
971.418945,-0.010104,2397.000000,-1.324996,-1.345995
956.212036,-0.008388,2396.399902,-1.324996,523.650024
945.871277,-0.008388,2398.800049,-1.324996,523.650024
945.871277,-0.018022,2397.599854,-1.324996,-1.345995
951.953979,-0.070660,2401.199951,-1.324996,-1.345995
956.820313,-0.145671,2398.800049,-1.324996,-1.345995
947.696289,-0.163907,2399.400146,-1.324996,-1.345995
926.406494,-0.163214,2398.200195,-1.324996,-1.345995
911.807861,-0.161838,2402.400146,-1.324996,-1.345995
897.817444,-0.160810,2402.400146,-1.324996,-1.345995
891.126343,-0.159434,2399.400146,-1.324996,-1.345995
897.209167,-0.158401,2401.199951,-1.324996,-1.345995
906.333313,-0.157709,2400.599854,-1.324996,-1.345995
912.416077,-0.157025,2404.199951,-1.324996,-1.345995
936.747253,-0.155989,2401.199951,-1.324996,-1.345995
964.727844,-0.155305,2400.599854,-1.324996,-1.345995
993.316956,-0.153929,2399.400146,-1.324996,-1.345995
1019.472839,-0.153236,2401.199951,-1.324996,-1.345995
1079.692139,-0.151520,2397.000000,-1.324996,-1.345995
1096.723877,-0.150828,2400.000000,-1.324996,-1.345995
1108.889404,-0.150144,2396.399902,-1.324996,-1.345995
1117.405273,-0.149108,2395.800049,-1.324996,-1.345995
1127.745972,-0.149108,2397.000000,-1.324996,-1.345995
1133.220581,-0.148075,2401.799805,-1.324996,-1.345995
1140.519775,-0.147391,2399.400146,-1.324996,-1.345995
1142.952881,-0.147047,2397.599854,-1.324996,-1.345995
1147.819092,-0.146355,2398.200195,-1.324996,-1.345995
1151.468750,-0.146355,2395.800049,-1.324996,-1.345995
1155.118408,-0.144979,2400.599854,-1.324996,-1.345995
1158.159790,-0.144639,2401.199951,-1.324996,-1.345995
1160.592896,-0.143947,2396.399902,-1.324996,-1.345995
1164.850830,-0.142570,2398.200195,-1.324996,-1.345995
1168.500488,-0.142570,2401.199951,-1.324996,-1.345995
1170.325317,-0.142918,2398.200195,-1.324996,-1.345995
1174.583374,-0.141886,2398.200195,-1.324996,-1.345995
1177.624756,-0.141886,2400.000000,-1.324996,-1.345995
1180.057617,-0.141886,2401.199951,-1.324996,-1.345995
1184.923950,-0.141194,2399.400146,-1.324996,-1.345995
1186.140381,-0.140510,2403.600098,-1.324996,-1.345995
1187.965332,-0.140166,2400.599854,-1.324996,-1.345995
1189.790161,-0.139818,2401.799805,-1.324996,-1.345995
1191.006836,-0.139134,2403.600098,-1.324996,-1.345995
1196.481201,-0.138790,2399.400146,-1.324996,-1.345995
1197.089600,-0.138097,2401.799805,-1.324996,-1.345995
1197.697754,-0.138097,2394.600098,-1.324996,-1.345995
1200.739136,-0.137757,2400.000000,-1.324996,-1.345995
1201.347412,-0.137757,2397.599854,-1.324996,-1.345995
1198.305908,-0.137065,2401.799805,-1.324996,-1.345995
1202.563965,-0.136381,2399.400146,-1.324996,-1.345995
1203.172363,-0.136381,2401.199951,-1.324996,-1.345995
1201.347412,-0.136037,2399.400146,-1.324996,-1.345995
1203.172363,-0.135005,2401.799805,-1.324996,-1.345995
1206.821899,-0.135689,2395.800049,-1.324996,-1.345995
1204.997070,-0.135345,2401.199951,-1.324996,-1.345995
1204.997070,-0.135005,2400.599854,-1.324996,-1.345995
1207.430176,-0.134313,2397.000000,-1.324996,-1.345995
1206.213745,-0.134313,2401.199951,-1.324996,-1.345995
1206.821899,-0.133969,2403.600098,-1.324996,-1.345995
1205.605347,-0.133629,2400.599854,-1.324996,-1.345995
1203.780518,-0.133285,2401.799805,-1.324996,-1.345995
1205.605347,-0.132936,2401.799805,-1.324996,-1.345995
1202.563965,-0.132592,2401.199951,-1.324996,-1.345995
1201.347412,-0.132592,2398.800049,-1.324996,-1.345995
1205.605347,-0.131908,2398.200195,-1.324996,-1.345995
1206.213745,-0.130876,2400.000000,-1.324996,-1.345995
1205.605347,-0.132252,2403.600098,-1.324996,-1.345995
1201.347412,-0.131216,2397.000000,-1.324996,-1.345995
1197.089600,-0.130184,2400.000000,-1.324996,-1.345995
1196.481201,-0.130532,2394.600098,-1.324996,-1.345995
1194.656372,-0.130184,2406.000000,-1.324996,-1.345995
1195.264526,-0.130184,2401.199951,-1.324996,-1.345995
1199.522583,-0.129500,2398.800049,-1.324996,-1.345995
1201.955688,-0.129500,2398.800049,-1.324996,-1.345995
1206.821899,-0.128808,2400.000000,-1.324996,-1.345995
1210.471558,-0.128808,2398.800049,-1.324996,-1.345995
1212.296387,-0.128808,2400.000000,-1.324996,-1.345995
1211.687988,-0.128808,2404.800049,-1.324996,-1.345995
1214.729370,-0.128123,2399.400146,-1.324996,-1.345995
1217.770874,-0.128123,2399.400146,-1.324996,-1.345995
1218.987427,-0.127779,2397.599854,-1.324996,-1.345995
1221.420532,-0.127431,2401.199951,-1.324996,-1.345995
1222.637085,-0.127431,2398.800049,-1.324996,-1.345995
1223.853638,-0.127431,2404.199951,-1.324996,-1.345995
1223.245361,-0.126747,2398.200195,-1.324996,-1.345995
1224.461914,-0.126055,2398.800049,-1.324996,-1.345995
1222.028809,-0.126403,2403.000000,-1.324996,-1.345995
1223.245361,-0.126055,2399.400146,-1.324996,-1.345995
1220.812256,-0.126055,2454.000000,-1.324996,-1.345995
1215.337769,-0.126055,2542.199951,-1.324996,-1.345995
1204.997070,-0.130532,2621.399902,-1.324996,-1.345995
1194.048218,-0.126403,2706.600098,-1.324996,-1.345995
1179.449463,-0.125371,2786.399902,-1.324996,-1.345995
1166.067383,6.120619,2849.400146,2370.623291,2369.353027
1154.510132,6.315395,2928.000000,2370.073975,2369.353027
1142.952881,6.474757,3016.799805,2354.693115,2352.946777
1132.612061,6.669533,3096.600098,2353.594482,2352.946777
1119.838379,6.881671,3183.000000,2351.671875,2352.946777
1111.322510,7.093806,3268.200195,2351.946533,2352.946777
1102.806641,7.287898,3347.400146,2351.397217,2352.946777
1090.032837,7.500721,3433.200195,2348.650635,2348.845215
1066.310059,7.792201,3492.599854,2373.369873,2373.454590
1048.670044,8.004336,3577.199951,2368.975342,2369.353027
1041.979126,8.224988,3661.799805,2370.348633,2369.353027
1029.205200,8.481393,3741.000000,2379.961670,2377.556152
1015.823120,8.737796,3828.000000,2384.356201,2385.759277
1010.348633,8.993517,3911.999756,2392.595947,2393.962402
998.183105,9.232560,3993.599854,2395.342529,2393.962402
990.275513,9.497132,4061.400146,2411.822021,2410.368652
978.718323,9.806311,4140.600098,2429.949463,2430.876465
966.552734,10.080423,4225.199707,2437.090576,2434.978027
962.294800,10.362018,4303.200195,2450.274170,2451.384277
942.221619,10.661659,4389.000000,2458.513916,2459.587402
937.355530,10.934739,4475.399902,2463.457764,2463.688965
925.190002,11.206784,4554.600098,2470.324219,2471.892090
916.674011,11.469979,4615.199707,2485.979736,2484.196777
901.467163,11.796180,4701.600098,2497.240723,2496.501465
901.467163,12.060408,4782.000000,2501.360596,2500.603027
888.085083,12.271171,4862.399902,2493.120850,2492.399902
885.651917,12.296014,4857.600098,2500.261963,2500.603027
886.260193,12.312001,4861.799805,2500.811279,2500.603027
884.435486,12.327299,4863.000000,2502.733887,2502.653809
889.301575,12.308216,4861.799805,2500.261963,2500.603027
893.559509,12.297987,4860.000000,2499.987305,2500.603027
890.518127,12.304427,4860.000000,2500.811279,2500.603027
892.951294,12.320417,4860.600098,2503.832520,2504.704590
889.909912,12.300643,4860.000000,2500.261963,2500.603027
892.951294,12.307091,4858.800293,2502.459229,2500.603027
