,Pd,Ps,CompSpeed,ST,CompSpeed_rated,Fw,T_dis,SSH,EXV,Fan,ODU_Mode,STARTUP_Mode,DEFROST_Mode,Current,WORK_MINUTES,Timedelta,flag,Fan_cu,Comp_cu,P_dis_es,P_diff
2023-04-09 09:05:00.306,1777.289306640625,1649.6470947265625,0.0,32.900001525878906,3600,0.8,38.79999923706055,5.694889545440674,0,0,10,9,0,0.0,0.0,0,2,-0.0022823862999999996,0.0022823862999999996,1798.78486328125,21.495556640624955
2023-04-09 09:05:02.960,1756.3143310546875,1663.0291748046875,0.0,32.900001525878906,3600,0.8,38.79999923706055,5.404870986938477,17,365,10,9,0,0.0,0.0,2,2,0.12330250150000001,-0.12330250150000001,-1.324995809048417,-1757.639326863736
2023-04-09 09:05:04.956,1732.5426025390625,1669.1119384765625,0.0,33.0,3600,0.8,38.900001525878906,5.373505592346191,32,497,10,9,0,0.0,0.0,4,2,0.16871950389999998,-0.16871950389999998,-1.324995809048417,-1733.867598348111
2023-04-09 09:05:06.980,1714.3642578125,1669.72021484375,0.0,33.0,3600,0.8,38.79999923706055,5.360365867614746,32,519,10,9,0,0.0,0.0,6,2,0.17629302989999998,-0.17629302989999998,-1.324995809048417,-1715.6892536215485
2023-04-09 09:05:08.977,1700.3809814453125,1668.503662109375,0.0,33.0,3600,0.8,38.79999923706055,5.386640548706055,32,518,10,9,0,0.0,0.0,8,2,0.17594896689999998,-0.17594896689999998,-1.324995809048417,-1701.705977254361
2023-04-09 09:05:10.995,1689.1943359375,1666.6788330078125,0.0,33.0,3600,0.8,38.79999923706055,5.426050662994385,32,519,10,9,0,0.0,0.0,10,2,0.17629302989999998,-0.17629302989999998,-1.324995809048417,-1690.5193317465485
2023-04-09 09:05:12.994,1680.803955078125,1666.070556640625,0.0,33.099998474121094,3600,0.8,38.79999923706055,5.539182186126709,32,516,10,10,0,0.0,0.0,12,2,0.1752568049,-0.1752568049,-1.324995809048417,-1682.1289508871735
2023-04-09 09:05:14.993,1673.8123779296875,1665.46240234375,0.0,33.099998474121094,3600,0.8,38.79999923706055,5.552317142486572,32,735,10,10,0,0.0,0.0,14,2,0.2506117611,-0.2506117611,-1.324995809048417,-1675.137373738736
2023-04-09 09:05:16.004,1672.4140625,1664.24560546875,0.0,33.099998474121094,3600,0.8,38.79999923706055,5.578596115112305,32,808,10,10,0,0.0,0.0,15,2,0.27572471930000003,-0.27572471930000003,-1.324995809048417,-1673.7390583090485
2023-04-09 09:05:18.022,1668.21923828125,1663.0291748046875,0.0,33.20000076293945,3600,0.8,38.79999923706055,5.70487117767334,32,618,10,10,0,0.0,0.0,17,2,0.21035578689999998,-0.21035578689999998,-1.324995809048417,-1669.5442340902985
2023-04-09 09:05:20.022,1823.434326171875,1569.3544921875,1229.3999862670898,33.20000076293945,3600,0.8,38.79999923706055,7.7729926109313965,32,728,10,11,0,0.0,0.01666666753590107,19,0,0.2481992633,-0.2481992633,-1.324995809048417,-1824.7593219809235
2023-04-09 09:05:22.033,1964.6663818359373,1523.1256103515625,1311.6000366210938,33.20000076293945,3600,0.8,38.79999923706055,8.825666427612305,32,691,3,0,0,0.0,0.05000000074505806,21,0,0.2354727603,-0.2354727603,-1.324995809048417,-1965.9913776449857
2023-04-09 09:05:24.040,2077.931640625,1490.886962890625,1399.1999816894531,33.20000076293945,3600,0.8,38.70000076293945,9.574004173278809,32,714,3,0,0,0.0,0.0833333358168602,23,0,0.2433863341,-0.2433863341,-1.324995809048417,-2079.2566364340482
2023-04-09 09:05:26.049,2184.205322265625,1415.4608154296875,1474.7999954223633,32.900001525878906,3600,0.8,38.79999923706055,11.069149017333984,32,694,3,0,0,0.0,0.11666666716337204,25,0,0.2365049701,-0.2365049701,-1.324995809048417,-2185.5303180746732
2023-04-09 09:05:28.070,2242.935302734375,1296.846923828125,1565.4000091552734,32.400001525878906,3600,0.8,38.900001525878906,13.532888412475586,32,469,3,0,0,0.0,0.15000000596046448,27,0,0.1590855943,-0.1590855943,-1.324995809048417,-2244.2602985434232
2023-04-09 09:05:30.086,2275.096923828125,1170.93359375,1643.9999771118164,31.69999885559082,3600,0.8,39.0,16.193862915039062,32,815,3,0,0,0.0,0.18333333730697632,29,0,0.2781372171,-0.2781372171,-1.324995809048417,-2276.4219196371732
2023-04-09 09:05:32.085,2297.470458984375,1074.825927734375,1735.8000183105469,31.000001907348633,3600,0.8,39.19999694824219,18.231521606445312,32,563,3,0,0,0.0,0.21666666865348816,31,0,0.19143203069999998,-0.19143203069999998,-1.324995809048417,-2298.7954547934232
2023-04-09 09:05:34.106,2312.85205078125,954.995361328125,1795.8000183105469,30.200000762939453,3600,0.8,39.400001525878906,21.0915584564209,32,748,3,0,0,0.0,0.25,33,0,0.25508062730000003,-0.25508062730000003,-1.324995809048417,-2314.1770465902982
2023-04-09 09:05:36.116,2321.2421875,866.1870727539062,1878.599967956543,29.5,3600,0.8,39.599998474121094,23.311094284057617,32,661,3,0,0,0.0,0.28333336114883423,35,0,0.2251466887,-0.2251466887,-1.324995809048417,-2322.5671833090482
2023-04-09 09:05:38.123,2328.23388671875,785.2864379882812,1964.4001007080078,28.999998092651367,3600,0.8,40.0,25.65216636657715,32,728,3,0,0,0.0,0.31666672229766846,37,0,0.2481992633,-0.2481992633,-1.324995809048417,-2329.5588825277982
2023-04-09 09:05:40.134,2333.826904296875,714.7262573242188,2053.2000732421875,28.500001907348633,3600,0.8,40.20000076293945,27.794464111328125,32,695,3,0,0,0.0,0.3500000834465027,39,0,0.2368490331,-0.2368490331,-1.324995809048417,-2335.1519001059232
2023-04-09 09:05:42.134,2339.420654296875,639.9083251953125,2133.600082397461,28.0,3600,0.8,40.5,30.291866302490234,32,455,3,0,0,6.299450397491455,0.3833334445953369,41,0,0.1542726651,6.145177732391455,2950.7013671875,611.2807128906252
2023-04-09 09:05:44.155,2339.420654296875,582.7304077148438,2219.400100708008,27.700000762939453,3600,0.8,40.80000305175781,32.44031524658203,32,813,3,0,0,6.264036655426025,0.41666680574417114,43,0,0.27744505510000006,5.986591600326025,2800.188671875,460.7680175781252
2023-04-09 09:05:46.173,2338.022216796875,532.2433471679688,2295.599899291992,27.399999618530273,3600,0.8,41.099998474121094,34.43511199951172,32,613,3,0,0,6.370278358459473,0.45000016689300537,45,0,0.2086314151,6.1616469433594725,2857.317578125,519.2953613281252
2023-04-09 09:05:48.174,2336.6240234375,487.2309875488282,2387.999954223633,27.19999885559082,3600,0.8,41.400001525878906,36.40147018432617,32,695,3,0,0,6.41454553604126,0.5000001788139343,47,0,0.2368490331,6.177696502941259,2808.977734375,472.3537109375002
2023-04-09 09:05:50.184,2332.428955078125,446.47644042968756,2313.600082397461,27.099998474121094,3600,0.8,41.599998474121094,38.37366485595703,32,396,3,0,0,0.0,0.5333334803581238,49,0,0.1339686209,-0.1339686209,-1.324995809048417,-2333.7539508871732
2023-04-09 09:05:52.191,2328.23388671875,430.05294799804693,2110.800018310547,26.899999618530273,3600,0.8,41.900001525878906,39.042320251464844,32,778,3,0,0,0.0,0.5666667819023132,51,0,0.2654066989,-0.2654066989,-1.324995809048417,-2329.5588825277982
2023-04-09 09:05:54.202,2321.2421875,419.10397338867193,2036.399917602539,26.799999237060547,3600,0.8,42.099998474121094,39.53264617919922,32,411,3,0,0,0.0,0.6000000834465027,53,0,0.1391336643,-0.1391336643,-1.324995809048417,-2322.5671833090482
2023-04-09 09:05:56.222,2319.84375,414.23779296875006,0.0,26.799999237060547,3600,0.8,42.20000076293945,39.79792785644531,32,585,14,0,0,0.0,0.0,55,2,0.19899750549999998,-0.19899750549999998,-1.324995809048417,-2321.1687458090482
2023-04-09 09:05:58.219,2270.902099609375,585.1633911132812,0.0,26.799999237060547,3600,0.8,42.599998474121094,31.433364868164062,32,465,14,0,0,0.0,0.0,57,2,0.15770932149999997,-0.15770932149999997,-1.324995809048417,-2272.2270954184232
2023-04-09 09:06:00.219,2238.740234375,701.34423828125,0.0,26.69999885559082,3600,0.8,42.70000076293945,26.51467514038086,40,274,14,0,0,0.0,0.0,59,2,0.09199632610000001,-0.09199632610000001,-1.324995809048417,-2240.0652301840482
2023-04-09 09:06:02.238,2212.172119140625,807.184326171875,0.0,26.799999237060547,3600,0.8,42.900001525878906,22.66461944580078,40,187,14,0,0,0.0,0.0,61,2,0.0620623875,-0.0620623875,-1.324995809048417,-2213.4971149496732
2023-04-09 09:06:04.257,2188.400146484375,905.72509765625,0.0,26.799999237060547,3600,0.8,43.0,19.2876033782959,40,136,14,0,0,0.0,0.0,63,2,0.0445108889,-0.0445108889,-1.324995809048417,-2189.7251422934232
2023-04-09 09:06:06.257,2161.831787109375,1014.6065673828125,0.0,26.799999237060547,3600,0.8,43.20000076293945,15.834005355834961,40,101,14,0,0,0.0,0.0,65,2,0.032468496699999995,-0.032468496699999995,-1.324995809048417,-2163.1567829184232
