,Pd,Ps,CompSpeed,ST,CompSpeed_rated,Fw,T_dis,SSH,EXV,Fan,ODU_Mode,STARTUP_Mode,DEFROST_Mode,Current,WORK_MINUTES,Timedelta,flag,Fan_cu,Comp_cu,P_dis_es,P_diff
2023-04-07 20:08:46.564,931.2957153320312,922.1486206054688,0.0,10.100000381469727,3600,0.8,19.099998474121094,2.0492236614227295,0,0,1,0,0,0.0,0.0,0,2,-0.0022823862999999996,0.0022823862999999996,1068.19404296875,136.8983276367187
2023-04-07 20:08:48.894,931.2957153320312,922.1486206054688,0.0,10.100000381469727,3600,0.8,18.700002670288086,2.0492236614227295,0,0,1,0,0,0.0,0.0,2,2,-0.0022823862999999996,0.0022823862999999996,1068.19404296875,136.8983276367187
2023-04-07 20:08:50.907,931.2957153320312,921.540283203125,0.0,10.0,3600,0.8,18.999998092651367,1.9690386056900024,0,0,1,0,0,0.0,0.0,4,2,-0.0022823862999999996,0.0022823862999999996,1067.6447265625,136.3490112304687
2023-04-07 20:08:52.909,931.2957153320312,920.9320678710938,0.0,10.100000381469727,3600,0.8,18.89999771118164,2.0888497829437256,0,0,1,0,0,0.0,0.0,6,2,-0.0022823862999999996,0.0022823862999999996,1067.09541015625,135.7996948242187
2023-04-07 20:08:54.923,931.2957153320312,920.9320678710938,0.0,10.100000381469727,3600,0.8,18.799997329711914,2.0888497829437256,0,0,1,0,0,0.0,0.0,8,2,-0.0022823862999999996,0.0022823862999999996,1067.09541015625,135.7996948242187
2023-04-07 20:08:56.937,931.2957153320312,920.32373046875,0.0,10.100000381469727,3600,0.8,18.799997329711914,2.1086628437042236,0,0,1,0,0,0.0,0.0,10,2,-0.0022823862999999996,0.0022823862999999996,1066.54609375,135.2503784179687
2023-04-07 20:08:58.959,931.2957153320312,920.32373046875,0.0,10.0,3600,0.8,18.700002670288086,2.008662700653076,0,0,1,0,0,0.0,0.0,12,2,-0.0022823862999999996,0.0022823862999999996,1066.54609375,135.2503784179687
2023-04-07 20:09:00.976,929.8973388671875,919.7153930664062,0.0,10.0,3600,0.8,18.799997329711914,2.028477907180786,0,0,1,0,0,0.0,0.0,14,2,-0.0022823862999999996,0.0022823862999999996,1065.99677734375,136.09943847656245
2023-04-07 20:09:02.977,931.2957153320312,920.32373046875,0.0,10.0,3600,0.8,18.400001525878906,2.008662700653076,0,0,1,0,0,0.0,0.0,16,2,-0.0022823862999999996,0.0022823862999999996,1066.54609375,135.2503784179687
2023-04-07 20:09:04.993,929.8973388671875,919.107177734375,0.0,10.0,3600,0.8,18.400001525878906,2.0482890605926514,0,0,1,0,0,0.0,0.0,18,2,-0.0022823862999999996,0.0022823862999999996,1065.4474609375,135.55012207031245
2023-04-07 20:09:06.018,928.4991455078125,919.107177734375,0.0,10.0,3600,0.8,18.500001907348633,2.0482890605926514,0,0,1,0,0,0.0,0.0,19,2,-0.0022823862999999996,0.0022823862999999996,1065.4474609375,136.94831542968745
2023-04-07 20:09:08.018,928.4991455078125,918.4989013671875,0.0,10.0,3600,0.8,18.500001907348633,2.0681042671203613,0,0,1,0,0,0.0,0.0,21,2,-0.0022823862999999996,0.0022823862999999996,1064.89814453125,136.39899902343745
2023-04-07 20:09:10.033,928.4991455078125,918.4989013671875,0.0,10.0,3600,0.8,18.500001907348633,2.0681042671203613,0,0,1,0,0,0.0,0.0,23,2,-0.0022823862999999996,0.0022823862999999996,1064.89814453125,136.39899902343745
2023-04-07 20:09:12.052,929.8973388671875,917.8906860351562,0.0,10.0,3600,0.8,18.200000762939453,2.0879151821136475,0,0,1,0,0,0.0,0.0,25,2,-0.0022823862999999996,0.0022823862999999996,1064.074169921875,134.17683105468745
2023-04-07 20:09:14.067,927.1007080078125,917.2823486328125,0.0,10.0,3600,0.8,18.100000381469727,2.1077282428741455,0,0,1,0,0,0.0,0.0,27,2,-0.0022823862999999996,0.0022823862999999996,1063.2501953125,136.14948730468745
2023-04-07 20:09:16.081,928.4991455078125,916.6740112304688,0.0,10.0,3600,0.8,18.0,2.1275434494018555,0,0,1,0,0,0.0,0.0,29,2,-0.0022823862999999996,0.0022823862999999996,1062.70087890625,134.20173339843745
2023-04-07 20:09:18.084,928.4991455078125,916.0657958984375,0.0,9.899999618530273,3600,0.8,18.100000381469727,2.0473544597625732,0,0,1,0,0,0.0,0.0,31,2,-0.0022823862999999996,0.0022823862999999996,1062.1515625,133.65241699218745
