,Pd,Ps,CompSpeed,ST,CompSpeed_rated,Fw,T_dis,SSH,EXV,Fan,ODU_Mode,STARTUP_Mode,DEFROST_Mode,Current,WORK_MINUTES,Timedelta,flag,Fan_cu,Comp_cu,P_dis_es,P_diff
2023-03-30 08:47:17.938,1443.0869140625,1448.3074951171875,0.0,21.69999885559082,3600,0.8,22.0,-0.9210883378982544,0,0,1,0,0,0.0,0.0,0,2,-0.0022823862999999996,0.0022823862999999996,1596.63642578125,153.54951171874995
2023-03-30 08:47:19.006,1443.0869140625,1448.3074951171875,0.0,21.69999885559082,3600,0.8,21.69999885559082,-0.9210883378982544,0,0,1,0,0,0.0,0.0,1,2,-0.0022823862999999996,0.0022823862999999996,1596.63642578125,153.54951171874995
2023-03-30 08:47:21.010,1443.0869140625,1447.6993408203125,0.0,21.69999885559082,3600,0.8,22.0,-0.906520426273346,0,0,1,0,0,0.0,0.0,3,2,-0.0022823862999999996,0.0022823862999999996,1595.812451171875,152.72553710937495
2023-03-30 08:47:23.022,1441.6885986328125,1447.6993408203125,0.0,21.69999885559082,3600,0.8,21.899999618530273,-0.906520426273346,0,0,1,0,0,0.0,0.0,5,2,-0.0022823862999999996,0.0022823862999999996,1595.812451171875,154.12385253906245
2023-03-30 08:47:25.025,1441.6885986328125,1447.091064453125,0.0,21.69999885559082,3600,0.8,21.799999237060547,-0.8919482827186584,0,0,1,0,0,0.0,0.0,7,2,-0.0022823862999999996,0.0022823862999999996,1594.9884765625,153.29987792968745
2023-03-30 08:47:27.043,1440.2901611328125,1446.4827880859375,0.0,21.69999885559082,3600,0.8,22.0,-0.87738037109375,0,0,1,0,0,0.0,0.0,9,2,-0.0022823862999999996,0.0022823862999999996,1594.43916015625,154.14899902343745
2023-03-30 08:47:29.041,1440.2901611328125,1445.87451171875,0.0,21.599998474121094,3600,0.8,21.69999885559082,-0.96280837059021,0,0,1,0,0,0.0,0.0,11,2,-0.0022823862999999996,0.0022823862999999996,1593.88984375,153.59968261718745
2023-03-30 08:47:31.040,1440.2901611328125,1445.26611328125,0.0,21.599998474121094,3600,0.8,21.799999237060547,-0.9482362270355225,0,0,1,0,0,0.0,0.0,13,2,-0.0022823862999999996,0.0022823862999999996,1593.34052734375,153.05036621093745
2023-03-30 08:47:33.060,1440.2901611328125,1444.657958984375,0.0,21.599998474121094,3600,0.8,21.599998474121094,-0.9336683750152588,0,0,1,0,0,0.0,0.0,15,2,-0.0022823862999999996,0.0022823862999999996,1592.7912109375,152.50104980468745
2023-03-30 08:47:35.078,1438.891845703125,1444.657958984375,0.0,21.599998474121094,3600,0.8,21.69999885559082,-0.9336683750152588,0,0,1,0,0,0.0,0.0,17,2,-0.0022823862999999996,0.0022823862999999996,1592.7912109375,153.89936523437495
2023-03-30 08:47:37.078,1438.891845703125,1444.0496826171875,0.0,21.599998474121094,3600,0.8,21.899999618530273,-0.9191004633903503,0,0,1,0,0,0.0,0.0,19,2,-0.0022823862999999996,0.0022823862999999996,1592.24189453125,153.35004882812495
2023-03-30 08:47:39.094,1440.2901611328125,1444.0496826171875,0.0,21.599998474121094,3600,0.8,21.69999885559082,-0.9191004633903503,0,0,1,0,0,0.0,0.0,21,2,-0.0022823862999999996,0.0022823862999999996,1592.24189453125,151.95173339843745
2023-03-30 08:47:41.111,1437.4935302734375,1443.44140625,0.0,21.599998474121094,3600,0.8,21.799999237060547,-0.9045283198356628,0,0,1,0,0,0.0,0.0,23,2,-0.0022823862999999996,0.0022823862999999996,1591.692578125,154.19904785156245
2023-03-30 08:47:43.110,1438.891845703125,1443.44140625,0.0,21.599998474121094,3600,0.8,21.69999885559082,-0.9045283198356628,0,0,1,0,0,0.0,0.0,25,2,-0.0022823862999999996,0.0022823862999999996,1591.692578125,152.80073242187495
2023-03-30 08:47:45.129,1437.4935302734375,1442.8331298828125,0.0,21.499998092651367,3600,0.8,21.799999237060547,-0.9899605512619019,0,0,1,0,0,0.0,0.0,27,2,-0.0022823862999999996,0.0022823862999999996,1591.14326171875,153.64973144531245
2023-03-30 08:47:47.129,1437.4935302734375,1442.2247314453125,0.0,21.599998474121094,3600,0.8,21.69999885559082,-0.8753840327262878,0,0,1,0,0,0.0,0.0,29,2,-0.0022823862999999996,0.0022823862999999996,1590.319287109375,152.82575683593745
2023-03-30 08:47:49.147,1436.0950927734375,1441.6165771484375,0.0,21.499998092651367,3600,0.8,21.69999885559082,-0.9608204960823059,0,0,1,0,0,0.0,0.0,31,2,-0.0022823862999999996,0.0022823862999999996,1589.4953125,153.40021972656245
2023-03-30 08:47:51.148,1436.0950927734375,1441.00830078125,0.0,21.499998092651367,3600,0.8,21.799999237060547,-0.9462483525276184,0,0,1,0,0,0.0,0.0,33,2,-0.0022823862999999996,0.0022823862999999996,1588.94599609375,152.85090332031245
2023-03-30 08:47:53.142,1434.6968994140625,1441.00830078125,0.0,21.499998092651367,3600,0.8,21.69999885559082,-0.9462483525276184,0,0,1,0,0,0.0,0.0,35,2,-0.0022823862999999996,0.0022823862999999996,1588.94599609375,154.24909667968745
2023-03-30 08:47:55.163,1436.0950927734375,1440.4000244140625,0.0,21.499998092651367,3600,0.8,21.69999885559082,-0.93168044090271,0,0,1,0,0,0.0,0.0,37,2,-0.0022823862999999996,0.0022823862999999996,1588.3966796875,152.30158691406245
2023-03-30 08:47:57.181,1434.6968994140625,1439.791748046875,0.0,21.499998092651367,3600,0.8,21.799999237060547,-0.9171082973480225,0,0,1,0,0,0.0,0.0,39,2,-0.0022823862999999996,0.0022823862999999996,1587.84736328125,153.15046386718745
2023-03-30 08:47:59.178,1433.2984619140625,1439.183349609375,0.0,21.499998092651367,3600,0.8,21.599998474121094,-0.902536153793335,0,0,1,0,0,0.0,0.0,41,2,-0.0022823862999999996,0.0022823862999999996,1587.298046875,153.99958496093745
2023-03-30 08:48:01.184,1434.6968994140625,1438.5751953125,0.0,21.499998092651367,3600,0.8,21.69999885559082,-0.8879683017730713,0,0,1,0,0,0.0,0.0,43,2,-0.0022823862999999996,0.0022823862999999996,1586.74873046875,152.05183105468745
2023-03-30 08:48:03.199,1434.6968994140625,1438.5751953125,0.0,21.499998092651367,3600,0.8,21.69999885559082,-0.8879683017730713,0,0,1,0,0,0.0,0.0,45,2,-0.0022823862999999996,0.0022823862999999996,1586.74873046875,152.05183105468745
2023-03-30 08:48:05.202,1431.900146484375,1437.9669189453125,0.0,21.499998092651367,3600,0.8,21.599998474121094,-0.8733961582183838,0,0,1,0,0,0.0,0.0,47,2,-0.0022823862999999996,0.0022823862999999996,1586.1994140625,154.29926757812495
2023-03-30 08:48:07.194,1431.900146484375,1438.5751953125,0.0,21.499998092651367,3600,0.8,21.599998474121094,-0.8879683017730713,0,0,1,0,0,0.0,0.0,49,2,-0.0022823862999999996,0.0022823862999999996,1586.74873046875,154.84858398437495
2023-03-30 08:48:09.215,1431.900146484375,1437.3587646484375,0.0,21.39999771118164,3600,0.8,21.599998474121094,-0.9588326215744019,0,0,1,0,0,0.0,0.0,51,2,-0.0022823862999999996,0.0022823862999999996,1585.65009765625,153.74995117187495
2023-03-30 08:48:11.234,1430.501953125,1436.7503662109375,0.0,21.39999771118164,3600,0.8,21.39999771118164,-0.9442562460899353,0,0,1,0,0,0.0,0.0,53,2,-0.0022823862999999996,0.0022823862999999996,1584.826123046875,154.32416992187495
2023-03-30 08:48:13.236,1430.501953125,1436.7503662109375,0.0,21.39999771118164,3600,0.8,21.599998474121094,-0.9442562460899353,0,0,1,0,0,0.0,0.0,55,2,-0.0022823862999999996,0.0022823862999999996,1584.826123046875,154.32416992187495
2023-03-30 08:48:15.246,1430.501953125,1436.1419677734375,0.0,21.39999771118164,3600,0.8,21.599998474121094,-0.9296841025352478,0,0,1,0,0,0.0,0.0,57,2,-0.0022823862999999996,0.0022823862999999996,1584.0021484375,153.50019531249995
2023-03-30 08:48:17.253,1429.103515625,1434.925537109375,0.0,21.39999771118164,3600,0.8,21.499998092651367,-0.9005482792854309,0,0,1,0,0,0.0,0.0,59,2,-0.0022823862999999996,0.0022823862999999996,1582.903515625,153.79999999999995
2023-03-30 08:48:19.264,1430.501953125,1434.3173828125,0.0,21.39999771118164,3600,0.8,21.599998474121094,-0.8859803676605225,0,0,1,0,0,0.0,0.0,61,2,-0.0022823862999999996,0.0022823862999999996,1582.35419921875,151.85224609374995
2023-03-30 08:48:21.286,1429.103515625,1434.3173828125,0.0,21.39999771118164,3600,0.8,21.39999771118164,-0.8859803676605225,0,0,1,0,0,0.0,0.0,63,2,-0.0022823862999999996,0.0022823862999999996,1582.35419921875,153.25068359374995
2023-03-30 08:48:23.285,1427.705322265625,1434.3173828125,0.0,21.39999771118164,3600,0.8,21.499998092651367,-0.8859803676605225,0,0,1,0,0,0.0,0.0,65,2,-0.0022823862999999996,0.0022823862999999996,1582.35419921875,154.64887695312495
2023-03-30 08:48:25.303,1429.103515625,1433.708984375,0.0,21.39999771118164,3600,0.8,21.599998474121094,-0.871408224105835,0,0,1,0,0,0.0,0.0,67,2,-0.0022823862999999996,0.0022823862999999996,1581.8048828125,152.70136718749995
