,Pd,Ps,CompSpeed,ST,CompSpeed_rated,Fw,T_dis,SSH,EXV,Fan,ODU_Mode,STARTUP_Mode,DEFROST_Mode,Current,WORK_MINUTES,Timedelta,flag,Fan_cu,Comp_cu,P_dis_es,P_diff
2023-04-09 16:12:27.409,2691.80126953125,867.4037475585938,2461.7999267578125,11.700000762939453,3600,0.8,71.0,5.46988582611084,83,715,3,0,0,7.547787189483643,206.9269256591797,0,1,0.2437303971,7.304056792383642,2963.33564453125,271.5343750000002
2023-04-09 16:12:29.758,2693.199951171875,869.2284545898438,2462.999954223633,11.700000762939453,3600,0.8,71.0,5.408083438873291,83,718,3,0,0,7.556640625,206.97691345214844,2,1,0.24476260689999998,7.3118780181,2964.98359375,271.7836425781252
2023-04-09 16:12:31.762,2695.99658203125,868.6203002929688,2459.400100708008,11.700000762939453,3600,0.8,70.89999389648438,5.428680896759033,83,720,3,0,0,7.574347496032715,207.01023864746094,4,1,0.24544671769999998,7.328900778332715,2975.969921875,279.9733398437502
2023-04-09 16:12:33.779,2697.39453125,868.6203002929688,2463.600082397461,11.80000114440918,3600,0.8,71.0,5.528680801391602,83,715,3,0,0,7.556640625,207.04356384277344,6,1,0.2437303971,7.3129102279,2964.98359375,267.5890625000002
2023-04-09 16:12:35.778,2697.39453125,869.2284545898438,2455.1998901367188,11.80000114440918,3600,0.8,71.0,5.508083820343018,83,719,3,0,0,7.574347496032715,207.07688903808594,8,1,0.2451066699,7.329240826132715,2980.364453125,282.9699218750002
2023-04-09 16:12:37.791,2697.39453125,869.8367919921875,2457.5999450683594,11.700000762939453,3600,0.8,71.0,5.387479782104492,83,716,3,0,0,7.565494060516357,207.11021423339844,10,1,0.2440704449,7.321423615616357,2974.8712890625,277.4767578125002
2023-04-09 16:12:39.808,2697.39453125,869.8367919921875,2461.2000274658203,11.80000114440918,3600,0.8,71.0,5.487480163574219,83,720,3,0,0,7.565494060516357,207.14353942871094,12,1,0.24544671769999998,7.320047342816357,2970.4767578125,273.0822265625002
2023-04-09 16:12:41.813,2698.793212890625,868.6203002929688,2457.000045776367,11.80000114440918,3600,0.8,71.0,5.528680801391602,83,713,3,0,0,7.574347496032715,207.17686462402344,14,1,0.2430382351,7.331309260932715,2979.2658203125,280.4726074218752
2023-04-09 16:12:43.813,2700.19140625,869.2284545898438,2452.800064086914,11.700000762939453,3600,0.8,71.0,5.408083438873291,83,720,3,0,0,7.574347496032715,207.21018981933594,16,1,0.24544671769999998,7.328900778332715,2983.11103515625,282.9196289062502
2023-04-09 16:12:45.831,2701.58984375,869.8367919921875,2456.399917602539,11.700000762939453,3600,0.8,71.0999984741211,5.387479782104492,83,715,3,0,0,7.583200931549072,207.24351501464844,18,1,0.2437303971,7.339470534449072,2983.11103515625,281.5211914062502
2023-04-09 16:12:47.827,2700.19140625,869.2284545898438,2461.7999267578125,11.700000762939453,3600,0.8,70.89999389648438,5.408083438873291,83,719,3,0,0,7.565494060516357,207.27684020996094,20,1,0.2451066699,7.320387390616357,2969.378125,269.1867187500002
2023-04-09 16:12:49.833,2702.988037109375,868.6203002929688,2464.199981689453,11.80000114440918,3600,0.8,71.0999984741211,5.528680801391602,83,713,3,0,0,7.574347496032715,207.31016540527344,22,1,0.2430382351,7.331309260932715,2971.575390625,268.5873535156252
2023-04-09 16:12:51.843,2704.38623046875,869.2284545898438,2458.7999725341797,11.700000762939453,3600,0.8,71.0,5.408083438873291,83,719,3,0,0,7.574347496032715,207.34349060058594,24,1,0.2451066699,7.329240826132715,2976.51923828125,272.1330078125002
2023-04-09 16:12:53.862,2704.38623046875,869.2284545898438,2458.2000732421875,11.80000114440918,3600,0.8,70.89999389648438,5.508083820343018,83,717,3,0,0,7.574347496032715,207.37681579589844,26,1,0.2444145079,7.329932988132715,2977.61787109375,273.2316406250002
2023-04-09 16:12:55.861,2704.38623046875,870.4451293945312,2460.0,11.80000114440918,3600,0.8,71.0,5.466874599456787,83,717,3,0,0,7.583200931549072,207.41014099121094,28,1,0.2444145079,7.338786423649072,2979.2658203125,274.8795898437502
2023-04-09 16:12:57.863,2707.18310546875,869.8367919921875,2459.400100708008,11.700000762939453,3600,0.8,71.0,5.387479782104492,83,717,3,0,0,7.600907802581787,207.44346618652344,30,1,0.2444145079,7.356493294681787,2986.95625,279.7731445312502
2023-04-09 16:12:59.882,2707.18310546875,869.2284545898438,2456.399917602539,11.80000114440918,3600,0.8,71.0,5.508083820343018,83,715,3,0,0,7.59205436706543,207.47679138183594,32,1,0.2437303971,7.3483239699654295,2986.95625,279.7731445312502
2023-04-09 16:13:01.899,2707.18310546875,869.8367919921875,2464.8001098632812,11.80000114440918,3600,0.8,70.89999389648438,5.487480163574219,83,716,3,0,0,7.583200931549072,207.51011657714844,34,1,0.2440704449,7.339130486649072,2973.77265625,266.5895507812502
2023-04-09 16:13:03.897,2707.18310546875,870.4451293945312,2457.000045776367,11.80000114440918,3600,0.8,71.0,5.466874599456787,83,717,3,0,0,7.583200931549072,207.54344177246094,36,1,0.2444145079,7.338786423649072,2982.56171875,275.3786132812502
2023-04-09 16:13:05.913,2707.18310546875,870.4451293945312,2465.9999084472656,11.80000114440918,3600,0.8,71.0,5.466874599456787,83,722,3,0,0,7.583200931549072,207.57676696777344,38,1,0.2461388797,7.337062051849072,2971.575390625,264.3922851562502
2023-04-09 16:13:07.910,2708.58154296875,869.8367919921875,2461.7999267578125,11.80000114440918,3600,0.8,71.0999984741211,5.487480163574219,83,715,3,0,0,7.583200931549072,207.61009216308594,40,1,0.2437303971,7.339470534449072,2977.0685546875,268.4870117187502
2023-04-09 16:13:09.919,2708.58154296875,869.8367919921875,2453.3999633789062,11.80000114440918,3600,0.8,71.0,5.487480163574219,83,717,3,0,0,7.59205436706543,207.64341735839844,42,1,0.2444145079,7.3476398591654295,2990.2521484375,281.6706054687502
2023-04-09 16:13:11.928,2709.979736328125,871.0533447265625,2452.800064086914,11.80000114440918,3600,0.8,71.0,5.446275234222412,83,721,3,0,0,7.59205436706543,207.67674255371094,44,1,0.2457907807,7.3462635863654295,2989.70283203125,279.7230957031252
2023-04-09 16:13:13.936,2709.979736328125,870.4451293945312,2464.199981689453,11.80000114440918,3600,0.8,71.0999984741211,5.466874599456787,83,716,3,0,0,7.59205436706543,207.71006774902344,46,1,0.2440704449,7.3479839221654295,2978.1671875,268.1874511718752
2023-04-09 16:13:15.951,2711.378173828125,871.0533447265625,2461.2000274658203,11.80000114440918,3600,0.8,71.0,5.446275234222412,83,718,3,0,0,7.59205436706543,207.74339294433594,48,1,0.24476260689999998,7.3472917601654295,2980.91376953125,269.5355957031252
2023-04-09 16:13:17.953,2712.776123046875,870.4451293945312,2459.400100708008,11.80000114440918,3600,0.8,71.0999984741211,5.466874599456787,83,716,3,0,0,7.600907802581787,207.77671813964844,50,1,0.2440704449,7.356837357681787,2986.95625,274.1801269531252
2023-04-09 16:13:19.968,2714.175048828125,870.4451293945312,2460.0,11.80000114440918,3600,0.8,70.89999389648438,5.466874599456787,83,716,3,0,0,7.600907802581787,207.81004333496094,52,1,0.2440704449,7.356837357681787,2985.8576171875,271.6825683593752
2023-04-09 16:13:21.969,2715.572998046875,871.0533447265625,2463.600082397461,11.899998664855957,3600,0.8,71.0999984741211,5.546273231506348,83,719,3,0,0,7.6097612380981445,207.84336853027344,54,1,0.2451066699,7.364654568198144,2984.758984375,269.1859863281252
2023-04-09 16:13:23.987,2716.9716796875,871.0533447265625,2458.2000732421875,11.899998664855957,3600,0.8,71.0,5.546273231506348,83,716,3,0,0,7.600907802581787,207.87669372558594,56,1,0.2440704449,7.356837357681787,2988.0548828125,271.0832031250002
2023-04-09 16:13:25.986,2718.36962890625,870.4451293945312,2456.399917602539,11.899998664855957,3600,0.8,71.0999984741211,5.566872596740723,83,715,3,0,0,7.6097612380981445,207.91001892089844,58,1,0.2437303971,7.366030840998144,2993.548046875,275.1784179687502
2023-04-09 16:13:27.998,2721.166259765625,871.6616821289062,2455.1998901367188,11.899998664855957,3600,0.8,70.89999389648438,5.525667190551758,83,713,3,0,0,7.6097612380981445,207.94334411621094,60,1,0.2430382351,7.366723002998144,2995.19599609375,274.0297363281252
