,Pd,Ps,CompSpeed,ST,CompSpeed_rated,Fw,T_dis,SSH,EXV,Fan,ODU_Mode,STARTUP_Mode,DEFROST_Mode,Current,WORK_MINUTES,Timedelta,flag,Fan_cu,Comp_cu,P_dis_es,P_diff
2023-03-30 14:12:19.933,2343.61572265625,728.1083984375,4558.800201416016,13.399999618530273,3600,0.8,66.5,12.180553436279297,96,733,3,0,0,11.744322776794434,113.82649993896484,0,1,0.24991959909999997,11.494403177694434,2524.98115234375,181.36542968750018
2023-03-30 14:12:21.011,2345.013916015625,727.5001220703125,4560.0,13.5,3600,0.8,66.69999694824219,12.303797721862793,96,730,3,0,0,11.744322776794434,113.8598403930664,1,1,0.2488914253,11.495431351494434,2524.4318359375,179.41791992187518
2023-03-30 14:12:23.020,2347.810546875,726.891845703125,4555.800018310547,13.5,3600,0.8,66.69999694824219,12.327043533325195,96,731,3,0,0,11.744322776794434,113.89318084716797,3,1,0.2492354883,11.495087288494434,2527.17841796875,179.36787109375018
2023-03-30 14:12:25.036,2349.208984375,728.1083984375,4561.199798583984,13.5,3600,0.8,66.9000015258789,12.280552864074707,96,727,3,0,0,11.75317668914795,113.92652130126953,5,1,0.24785921549999998,11.505317473647949,2525.53046875,176.32148437500018
2023-03-30 14:12:27.043,2349.208984375,726.891845703125,4563.599853515625,13.5,3600,0.8,67.0999984741211,12.327043533325195,96,728,3,0,0,11.770883560180664,113.9598617553711,7,1,0.2481992633,11.522684296880664,2528.27705078125,179.06806640625018
2023-03-30 14:12:29.054,2349.208984375,729.9332275390625,4501.199798583984,13.5,3600,0.8,67.19999694824219,12.210820198059082,96,731,3,0,0,11.62037467956543,113.99320220947266,9,1,0.2492354883,11.37113919126543,2534.31953125,185.11054687500018
2023-03-30 14:12:31.059,2352.00537109375,728.7167358398438,4561.7999267578125,13.5,3600,0.8,67.4000015258789,12.257307052612305,96,733,3,0,0,11.75317668914795,114.02654266357422,11,1,0.24991959909999997,11.50325709004795,2524.706494140625,172.70112304687518
2023-03-30 14:12:33.077,2350.607421875,731.1497192382812,4499.399871826172,13.5,3600,0.8,67.4000015258789,12.164334297180176,96,729,3,0,0,11.602667808532715,114.05988311767578,13,1,0.2485433263,11.354124482232715,2531.57294921875,180.96552734375018
2023-03-30 14:12:35.078,2352.00537109375,733.5828857421875,4500.600128173828,13.5,3600,0.8,67.5999984741211,12.0713529586792,96,726,3,0,0,11.602667808532715,114.09322357177734,15,1,0.2475151525,11.355152656032715,2530.47431640625,178.46894531250018
2023-03-30 14:12:37.088,2352.00537109375,731.1497192382812,4497.599945068359,13.5,3600,0.8,67.5999984741211,12.164334297180176,96,734,3,0,0,11.5849609375,114.1265640258789,17,1,0.2502676981,11.3346932394,2528.27705078125,176.27167968750018
