Ps,I_test,CompSpeed,P_dis_es,P_dis
445.259857,13.160913,5396.400391,2492.022217,2492.399902
445.259857,13.158852,5401.199707,2487.627686,2488.298340
445.868134,13.174151,5399.399902,2491.747559,2492.399902
445.259857,13.179996,5402.399902,2491.472900,2492.399902
445.259857,13.179656,5400.000000,2493.120850,2492.399902
446.476440,13.194950,5401.199707,2494.219482,2492.399902
445.868134,13.186440,5401.799805,2492.571533,2492.399902
445.868134,13.203804,5400.600098,2497.515381,2496.501465
446.476440,13.176904,5397.600098,2493.120850,2492.399902
446.476440,13.194610,5398.200195,2496.416748,2496.501465
445.868134,13.176904,5398.200195,2493.120850,2492.399902
446.476440,13.170459,5400.000000,2489.824951,2488.298340
446.476440,13.194950,5399.399902,2495.867432,2496.501465
447.084717,13.195986,5400.000000,2494.768799,2496.501465
447.084717,13.186097,5397.600098,2494.219482,2492.399902
447.084717,13.186440,5400.000000,2492.571533,2492.399902
446.476440,13.214377,5401.199707,2498.614014,2500.603027
446.476440,13.180341,5400.000000,2492.022217,2492.399902
446.476440,13.213000,5403.000000,2496.966064,2496.501465
446.476440,13.202428,5398.200195,2498.614014,2500.603027
446.476440,13.202428,5400.600098,2496.416748,2496.501465
446.476440,13.193233,5400.000000,2494.768799,2496.501465
445.868134,13.193233,5401.199707,2494.768799,2496.501465
447.084717,13.195986,5401.799805,2493.395508,2492.399902
447.084717,13.204147,5403.000000,2494.219482,2492.399902
447.084717,13.202771,5399.399902,2496.966064,2496.501465
447.084717,13.204495,5402.399902,2494.768799,2496.501465
446.476440,13.230024,5395.799805,2506.853760,2508.806152
447.084717,13.201051,5404.200195,2492.571533,2492.399902
446.476440,13.211281,5402.399902,2497.240723,2496.501465
446.476440,13.213693,5399.399902,2500.261963,2500.603027
445.868134,13.186440,5400.000000,2494.219482,2492.399902
445.868134,13.185757,5403.599609,2491.198242,2492.399902
445.868134,13.204147,5398.800293,2499.163330,2500.603027
445.259857,13.212657,5396.400391,2503.557861,2504.704590
445.868134,13.195986,5401.799805,2494.768799,2496.501465
445.868134,13.186440,5397.000000,2496.416748,2496.501465
445.868134,13.203464,5401.799805,2496.416748,2496.501465
445.868134,13.195986,5397.600098,2498.064697,2496.501465
445.868134,13.187473,5395.799805,2497.515381,2496.501465
445.868134,13.221854,5396.400391,2505.205811,2504.704590
445.868134,13.181032,5398.800293,2493.670166,2492.399902
445.259857,13.195293,5405.399902,2492.571533,2492.399902
445.868134,13.185064,5401.799805,2492.571533,2492.399902
444.651581,13.194610,5400.600098,2496.966064,2496.501465
445.259857,13.184721,5400.000000,2494.494141,2492.399902
444.043335,13.168734,5399.399902,2492.846191,2492.399902
444.043335,13.177244,5401.199707,2493.395508,2492.399902
444.043335,13.170802,5399.399902,2493.120850,2492.399902
444.043335,13.169426,5398.800293,2493.670166,2492.399902
444.043335,13.195642,5400.600098,2498.064697,2496.501465
444.043335,13.160228,5399.399902,2490.923584,2492.399902
443.435059,13.183004,5403.000000,2494.219482,2492.399902
442.826721,13.149651,5398.200195,2490.923584,2492.399902
442.826721,13.152060,5395.199707,2493.670166,2492.399902
443.435059,13.126534,5401.199707,2482.683838,2484.196777
442.826721,13.142866,5399.399902,2488.451660,2488.298340
442.218475,13.160913,5401.199707,2492.022217,2492.399902
442.826721,13.118022,5403.000000,2479.937256,2480.095215
442.218475,13.167706,5401.199707,2493.670166,2492.399902
442.218475,13.132636,5398.200195,2487.627686,2488.298340
442.826721,13.141490,5402.399902,2485.979736,2484.196777
442.826721,13.151027,5400.000000,2489.824951,2488.298340
443.435059,13.159196,5400.000000,2490.923584,2492.399902
443.435059,13.141146,5398.200195,2488.177002,2488.298340
443.435059,13.175528,5397.600098,2496.416748,2496.501465
443.435059,13.154128,5398.800293,2490.923584,2492.399902
442.826721,13.131600,5401.799805,2483.782471,2484.196777
442.826721,13.159196,5402.399902,2489.824951,2488.298340
443.435059,13.157127,5400.000000,2490.374268,2492.399902
443.435059,13.159880,5398.200195,2492.571533,2492.399902
442.826721,13.141830,5399.399902,2488.177002,2488.298340
443.435059,13.135729,5400.000000,2485.430420,2484.196777
443.435059,13.149651,5400.000000,2488.726318,2488.298340
443.435059,13.174491,5403.599609,2491.472900,2492.399902
443.435059,13.150683,5401.199707,2488.177002,2488.298340
443.435059,13.161605,5399.399902,2492.022217,2492.399902
443.435059,13.158852,5404.800293,2487.078369,2488.298340
443.435059,13.127219,5398.800293,2484.331787,2484.196777
443.435059,13.142174,5397.000000,2489.275635,2488.298340
443.435059,13.167014,5403.000000,2490.374268,2492.399902
443.435059,13.152060,5402.399902,2487.627686,2488.298340
443.435059,13.161605,5398.800293,2492.571533,2492.399902
443.435059,13.161605,5400.000000,2491.472900,2492.399902
443.435059,13.126875,5398.800293,2484.331787,2484.196777
443.435059,13.176211,5397.000000,2496.966064,2496.501465
442.826721,13.144583,5403.599609,2485.430420,2484.196777
442.826721,13.151719,5405.399902,2485.979736,2484.196777
443.435059,13.151027,5401.199707,2488.177002,2488.298340
442.826721,13.122406,5396.400391,2485.979736,2484.196777
442.826721,13.145275,5400.600098,2488.177002,2488.298340
442.826721,13.140798,5393.399902,2492.571533,2492.399902
442.218475,13.175868,5400.600098,2495.867432,2496.501465
442.826721,13.158160,5398.800293,2492.571533,2492.399902
442.826721,13.169082,5401.799805,2492.571533,2492.399902
442.826721,13.141490,5399.399902,2488.177002,2488.298340
443.435059,13.136073,5397.600098,2487.627686,2488.298340
443.435059,13.145275,5403.000000,2485.430420,2484.196777
443.435059,13.118714,5402.399902,2479.937256,2480.095215
442.826721,13.176559,5402.399902,2493.670166,2492.399902
442.826721,13.186440,5399.399902,2498.614014,2500.603027
442.826721,13.155849,5400.600098,2490.374268,2492.399902
442.826721,13.148967,5401.199707,2488.451660,2488.298340
442.826721,13.176904,5402.399902,2493.944824,2492.399902
442.826721,13.179313,5401.199707,2495.318115,2496.501465
444.043335,13.186440,5404.800293,2492.571533,2492.399902
443.435059,13.159536,5395.799805,2494.219482,2492.399902
443.435059,13.191857,5400.600098,2498.064697,2496.501465
444.043335,13.185412,5398.200195,2497.515381,2496.501465
443.435059,13.169082,5401.799805,2492.022217,2492.399902
443.435059,13.169082,5400.600098,2492.571533,2492.399902
443.435059,13.169766,5398.200195,2494.768799,2496.501465
443.435059,13.154471,5398.200195,2491.472900,2492.399902
442.826721,13.168390,5403.000000,2491.472900,2492.399902
444.043335,13.203804,5396.400391,2503.283203,2504.704590
444.043335,13.186097,5398.800293,2497.515381,2496.501465
443.435059,13.170459,5398.200195,2494.768799,2496.501465
444.043335,13.193233,5399.399902,2498.614014,2500.603027
444.043335,13.171487,5397.000000,2495.318115,2496.501465
444.043335,13.204495,5401.199707,2499.712646,2500.603027
443.435059,13.204147,5399.399902,2501.909912,2500.603027
443.435059,13.161948,5396.400391,2494.219482,2492.399902
443.435059,13.186789,5402.399902,2495.318115,2496.501465
444.043335,13.179996,5399.399902,2495.318115,2496.501465
443.435059,13.177244,5400.600098,2494.768799,2492.399902
442.826721,13.194950,5401.199707,2499.163330,2500.603027
442.218475,13.151027,5400.600098,2490.374268,2492.399902
441.610291,13.168050,5398.800293,2496.416748,2496.501465
441.610291,13.195986,5400.600098,2501.360596,2500.603027
441.610291,13.185757,5393.399902,2504.656494,2504.704590
441.001953,13.160228,5400.600098,2493.670166,2492.399902
441.001953,13.150683,5397.000000,2494.219482,2492.399902
440.393677,13.168390,5398.200195,2498.614014,2500.603027
441.001953,13.126875,5392.799805,2492.022217,2492.399902
440.393677,13.157820,5404.200195,2491.472900,2492.399902
439.785431,13.154128,5395.799805,2497.790039,2496.501465
440.393677,13.141830,5398.800293,2491.747559,2492.399902
439.785431,13.142866,5400.000000,2492.022217,2492.399902
439.177094,13.149999,5405.399902,2490.099609,2488.298340
438.568878,13.133320,5402.399902,2489.275635,2488.298340
439.177094,13.132977,5400.000000,2490.374268,2492.399902
438.568878,13.135388,5397.600098,2493.670166,2492.399902
439.177094,13.132636,5400.000000,2490.374268,2492.399902
438.568878,13.124123,5400.600098,2488.726318,2488.298340
438.568878,13.151027,5405.399902,2491.198242,2492.399902
438.568878,13.123782,5401.799805,2487.627686,2488.298340
439.177094,13.124814,5401.199707,2487.627686,2488.298340
439.177094,13.133320,5398.200195,2492.022217,2492.399902
438.568878,13.132977,5403.000000,2488.726318,2488.298340
437.960571,13.158160,5404.200195,2494.768799,2492.399902
438.568878,13.148623,5398.800293,2495.867432,2496.501465
437.960571,13.149999,5401.799805,2494.494141,2492.399902
439.177094,13.123782,5404.200195,2484.881104,2484.196777
437.960571,13.157820,5401.199707,2496.966064,2496.501465
437.960571,13.134353,5400.000000,2492.296875,2492.399902
437.960571,13.123782,5404.200195,2486.529053,2488.298340
437.960571,13.158504,5400.000000,2498.064697,2496.501465
437.960571,13.109860,5397.600098,2488.726318,2488.298340
437.960571,13.084329,5401.199707,2479.937256,2480.095215
437.960571,13.123782,5400.000000,2489.824951,2488.298340
437.960571,13.113553,5396.400391,2490.374268,2492.399902
437.960571,13.119993,5401.799805,2487.627686,2488.298340
437.960571,13.113894,5404.200195,2484.331787,2484.196777
437.352295,13.115961,5401.799805,2487.627686,2488.298340
437.960571,13.106075,5395.199707,2489.275635,2488.298340
437.352295,13.147930,5395.199707,2499.987305,2500.603027
437.352295,13.108136,5400.600098,2486.529053,2488.298340
437.352295,13.098254,5398.800293,2485.705078,2484.196777
436.744049,13.099283,5400.000000,2485.979736,2484.196777
436.744049,13.119398,5398.800293,2491.472900,2492.399902
436.744049,13.107792,5398.200195,2489.275635,2488.298340
436.744049,13.107107,5401.799805,2485.979736,2484.196777
436.744049,13.096530,5397.600098,2487.078369,2488.298340
437.352295,13.107107,5402.399902,2484.881104,2484.196777
436.744049,13.097222,5403.599609,2482.683838,2484.196777
436.135712,13.112177,5398.800293,2490.374268,2492.399902
436.744049,13.123090,5398.200195,2492.571533,2492.399902
436.744049,13.141146,5400.000000,2495.318115,2496.501465
436.744049,13.104007,5402.399902,2484.881104,2484.196777
436.744049,13.113894,5400.000000,2489.275635,2488.298340
436.744049,13.079171,5398.800293,2482.134521,2484.196777
437.352295,13.069969,5398.800293,2479.113281,2480.095215
436.744049,13.105040,5397.600098,2489.000977,2488.298340
436.135712,13.088709,5404.800293,2480.486572,2480.095215
435.527496,13.072722,5395.799805,2484.331787,2484.196777
435.527496,13.069285,5399.399902,2481.035889,2480.095215
435.527496,13.089052,5400.000000,2484.881104,2484.196777
435.527496,13.088024,5398.200195,2485.979736,2484.196777
435.527496,13.089400,5403.000000,2482.683838,2484.196777
434.919189,13.071002,5401.199707,2480.486572,2480.095215
436.135712,13.093182,5398.800293,2485.979736,2484.196777
434.919189,13.063184,5395.799805,2483.233154,2484.196777
435.527496,13.066277,5400.000000,2479.937256,2480.095215
436.135712,13.071345,5399.399902,2480.486572,2480.095215
435.527496,13.071345,5397.600098,2482.683838,2484.196777
436.135712,13.080892,5397.600098,2484.331787,2484.196777
435.527496,13.062148,5403.000000,2476.641357,2475.993652
434.919189,13.061808,5400.600098,2478.838623,2480.095215
434.919189,13.053295,5396.400391,2480.486572,2480.095215
434.919189,13.053987,5395.799805,2481.035889,2480.095215
434.310913,13.080199,5400.600098,2484.331787,2484.196777
434.310913,13.054671,5401.799805,2477.190674,2475.993652
434.310913,13.063184,5398.200195,2482.134521,2484.196777
433.702637,13.055707,5394.000000,2484.331787,2484.196777
434.310913,13.053638,5397.000000,2480.761230,2480.095215
434.919189,13.071693,5398.200195,2483.233154,2484.196777
433.702637,13.054331,5401.799805,2478.014648,2475.993652
433.702637,13.046511,5400.000000,2477.739990,2475.993652
434.310913,13.053638,5395.199707,2482.134521,2484.196777
433.702637,13.047887,5404.200195,2474.444092,2475.993652
433.702637,13.060772,5397.000000,2483.233154,2484.196777
434.310913,13.053987,5398.800293,2479.387939,2480.095215
433.702637,13.055707,5402.399902,2477.739990,2475.993652
434.310913,13.060772,5400.600098,2479.387939,2480.095215
433.702637,13.071693,5401.799805,2482.134521,2484.196777
434.310913,13.068941,5398.800293,2482.683838,2484.196777
434.310913,13.079856,5399.399902,2484.881104,2484.196777
434.310913,13.051234,5395.799805,2481.035889,2480.095215
433.702637,13.087333,5399.399902,2487.627686,2488.298340
433.702637,13.082268,5395.799805,2489.275635,2488.298340
434.310913,13.072038,5402.399902,2481.035889,2480.095215
434.310913,13.088709,5397.600098,2488.451660,2488.298340
434.310913,13.089052,5401.799805,2485.430420,2484.196777
434.310913,13.088368,5395.799805,2489.824951,2488.298340
433.702637,13.082268,5401.799805,2484.331787,2484.196777
434.310913,13.096878,5403.000000,2485.979736,2484.196777
433.702637,13.072378,5401.799805,2482.134521,2484.196777
434.919189,13.090085,5398.800293,2487.078369,2488.298340
434.310913,13.080199,5399.399902,2484.881104,2484.196777
434.310913,13.096530,5400.000000,2488.177002,2488.298340
433.702637,13.106759,5400.600098,2490.923584,2492.399902
433.702637,13.091461,5398.200195,2489.275635,2488.298340
433.702637,13.106759,5399.399902,2492.022217,2492.399902
434.310913,13.097563,5398.800293,2489.550293,2488.298340
433.702637,13.064900,5400.600098,2481.585205,2480.095215
433.702637,13.106759,5402.399902,2489.824951,2488.298340
433.094330,13.087676,5398.200195,2489.275635,2488.298340
434.310913,13.047887,5400.000000,2477.190674,2475.993652
433.702637,13.089400,5398.200195,2488.726318,2488.298340
433.094330,13.088368,5400.600098,2487.627686,2488.298340
433.702637,13.105731,5399.399902,2492.022217,2492.399902
433.094330,13.089400,5399.399902,2488.726318,2488.298340
433.094330,13.080199,5403.599609,2483.233154,2484.196777
432.486115,13.101007,5400.600098,2491.472900,2492.399902
431.877777,13.079856,5402.399902,2485.979736,2484.196777
432.486115,13.062840,5401.799805,2481.585205,2480.095215
431.877777,13.062840,5397.600098,2485.430420,2484.196777
431.877777,13.079515,5403.599609,2484.881104,2484.196777
431.877777,13.034555,5401.799805,2475.817383,2475.993652
431.269531,13.060087,5398.200195,2485.430420,2484.196777
431.877777,13.088709,5403.000000,2487.627686,2488.298340
431.269531,13.051919,5403.000000,2479.937256,2480.095215
430.661255,13.038341,5398.800293,2480.486572,2480.095215
430.052948,13.046163,5399.399902,2482.683838,2484.196777
430.052948,13.027427,5396.400391,2481.035889,2480.095215
430.052948,13.036624,5400.600098,2479.662598,2480.095215
428.836395,13.035932,5395.799805,2484.881104,2484.196777
428.836395,13.026735,5403.000000,2477.190674,2475.993652
427.011536,13.009720,5400.000000,2478.014648,2475.993652
427.011536,13.018917,5395.799805,2483.233154,2484.196777
426.403351,13.010064,5399.399902,2479.387939,2480.095215
425.795074,12.999490,5404.200195,2473.894775,2475.993652
425.795074,13.008688,5400.600098,2478.838623,2480.095215
425.186768,13.000866,5397.600098,2480.486572,2480.095215
424.578491,12.983503,5398.800293,2476.092041,2475.993652
423.970215,12.974990,5405.399902,2470.049561,2467.790527
423.361969,12.974305,5397.000000,2477.190674,2475.993652
422.753693,12.974305,5401.199707,2474.718750,2475.993652
422.145355,12.964761,5400.000000,2474.444092,2475.993652
420.928833,12.929347,5403.599609,2464.831055,2463.688965
420.320557,12.903478,5397.000000,2464.556396,2463.688965
419.103973,12.922906,5398.200195,2470.049561,2467.790527
418.495728,12.903130,5397.600098,2466.753662,2467.790527
417.887451,12.903822,5399.399902,2466.204346,2467.790527
417.279175,12.911983,5400.600098,2468.401611,2467.790527
417.887451,12.879323,5401.199707,2459.063232,2459.587402
416.670929,12.892900,5401.799805,2463.457764,2463.688965
416.062592,12.857835,5400.600098,2457.415283,2455.485840
416.062592,12.893249,5398.800293,2466.753662,2467.790527
416.062592,12.876918,5404.200195,2459.063232,2459.587402
415.454315,12.867716,5401.199707,2460.161865,2459.587402
414.846069,12.850357,5401.199707,2456.865967,2455.485840
414.846069,12.850009,5400.600098,2456.865967,2455.485840
414.237793,12.853794,5400.000000,2459.337891,2459.587402
413.629517,12.834372,5399.399902,2456.316650,2455.485840
413.021271,12.858520,5398.800293,2463.183105,2463.688965
412.412933,12.823449,5401.199707,2453.844727,2455.485840
411.804688,12.813567,5399.399902,2453.570068,2451.384277
