,Pd,Ps,CompSpeed,ST,CompSpeed_rated,Fw,T_dis,SSH,EXV,Fan,ODU_Mode,STARTUP_Mode,DEFROST_Mode,Current,WORK_MINUTES,Timedelta,flag,Fan_cu,Comp_cu,P_dis_es,P_diff
2023-04-03 09:09:07.871,1093.5028076171875,1094.290771484375,0.0,13.19999885559082,3600,0.8,13.299999237060547,-0.13619105517864227,0,0,1,0,0,0.0,0.0,0,2,-0.0022823862999999996,0.0022823862999999996,1240.67939453125,147.17658691406245
2023-04-03 09:09:09.828,1093.5028076171875,1093.07421875,0.0,13.100001335144043,3600,0.8,13.19999885559082,-0.20084381103515625,0,0,1,0,0,0.0,0.0,1,2,-0.0022823862999999996,0.0022823862999999996,1239.58076171875,146.07795410156245
2023-04-03 09:09:11.845,1092.1046142578125,1093.07421875,0.0,13.100001335144043,3600,0.8,13.19999885559082,-0.20084381103515625,0,0,1,0,0,0.0,0.0,3,2,-0.0022823862999999996,0.0022823862999999996,1239.58076171875,147.47614746093745
2023-04-03 09:09:13.845,1092.1046142578125,1093.07421875,0.0,13.100001335144043,3600,0.8,13.299999237060547,-0.20084381103515625,0,0,1,0,0,0.0,0.0,5,2,-0.0022823862999999996,0.0022823862999999996,1239.58076171875,147.47614746093745
2023-04-03 09:09:15.874,1092.1046142578125,1092.4659423828125,0.0,13.000000953674316,3600,0.8,13.19999885559082,-0.28317132592201233,0,0,1,0,0,0.0,0.0,8,2,-0.0022823862999999996,0.0022823862999999996,1239.0314453125,146.92683105468745
2023-04-03 09:09:17.871,1092.1046142578125,1091.857666015625,0.0,13.100001335144043,3600,0.8,13.19999885559082,-0.16550064086914062,0,0,1,0,0,0.0,0.0,10,2,-0.0022823862999999996,0.0022823862999999996,1238.48212890625,146.37751464843745
2023-04-03 09:09:19.877,1090.7060546875,1091.857666015625,0.0,13.000000953674316,3600,0.8,13.19999885559082,-0.2655008137226105,0,0,1,0,0,0.0,0.0,12,2,-0.0022823862999999996,0.0022823862999999996,1238.48212890625,147.77607421874995
2023-04-03 09:09:21.895,1090.7060546875,1091.2493896484375,0.0,13.000000953674316,3600,0.8,13.299999237060547,-0.24782603979110718,0,0,1,0,0,0.0,0.0,14,2,-0.0022823862999999996,0.0022823862999999996,1237.9328125,147.22675781249995
2023-04-03 09:09:23.896,1090.7060546875,1090.64111328125,0.0,13.000000953674316,3600,0.8,13.100001335144043,-0.23015552759170532,0,0,1,0,0,0.0,0.0,16,2,-0.0022823862999999996,0.0022823862999999996,1237.38349609375,146.67744140624995
2023-04-03 09:09:25.923,1090.7060546875,1090.0328369140625,0.0,13.000000953674316,3600,0.8,13.19999885559082,-0.21248286962509155,0,0,1,0,0,0.0,0.0,18,2,-0.0022823862999999996,0.0022823862999999996,1236.8341796875,146.12812499999995
2023-04-03 09:09:27.931,1089.3077392578125,1089.424560546875,0.0,13.000000953674316,3600,0.8,13.19999885559082,-0.19480811059474945,0,0,1,0,0,0.0,0.0,20,2,-0.0022823862999999996,0.0022823862999999996,1236.28486328125,146.97712402343745
