Ps,I_test,CompSpeed,P_dis_es,P_dis
1094.290771,0.002282,0.000000,1240.679443,1048.650024
1093.074219,0.002282,0.000000,1239.580811,1048.650024
1093.074219,0.002282,0.000000,1239.580811,1048.650024
1093.074219,0.002282,0.000000,1239.580811,1048.650024
1092.465942,0.002282,0.000000,1239.031494,1048.650024
1091.857666,0.002282,0.000000,1238.482178,1048.650024
1091.857666,0.002282,0.000000,1238.482178,1048.650024
1091.249390,0.002282,0.000000,1237.932861,1048.650024
1090.641113,0.002282,0.000000,1237.383545,1048.650024
1090.032837,0.002282,0.000000,1236.834229,1048.650024
1089.424561,0.002282,0.000000,1236.284912,1048.650024
1090.032837,0.002282,0.000000,1236.834229,1048.650024
1088.816284,0.002282,0.000000,1235.186279,1048.650024
1088.816284,0.002282,0.000000,1235.186279,1048.650024
1088.208008,0.002282,0.000000,1234.636963,1048.650024
1087.599731,0.002282,0.000000,1234.087646,1048.650024
1087.599731,0.002282,0.000000,1234.087646,1048.650024
1086.991455,0.002282,0.000000,1233.538330,1048.650024
1086.383179,0.002282,0.000000,1232.989014,1048.650024
1085.774902,0.002282,0.000000,1232.439697,1048.650024
1085.166626,0.002282,0.000000,1231.890381,1048.650024
1084.558350,0.002282,0.000000,1231.341064,1048.650024
1084.558350,0.002282,0.000000,1231.341064,1048.650024
1083.950073,0.002282,0.000000,1230.791748,1048.650024
1083.341797,0.002282,0.000000,1229.693115,1048.650024
1083.341797,0.002282,0.000000,1229.693115,1048.650024
1082.125244,0.002282,0.000000,1228.594482,1048.650024
1082.125244,0.002282,0.000000,1228.594482,1048.650024
1081.516968,0.002282,0.000000,1228.045166,1048.650024
1080.300415,0.002282,0.000000,1226.946533,1048.650024
1079.692139,0.002282,0.000000,1226.397217,1048.650024
1079.692139,0.002282,0.000000,1226.397217,1048.650024
1078.475586,0.002282,0.000000,1225.298584,1048.650024
1077.867310,0.002282,0.000000,1224.199951,1048.650024
1077.259033,0.002282,0.000000,1223.650635,1048.650024
1076.650757,0.002282,0.000000,1223.101318,1048.650024
1075.434204,0.002282,0.000000,1222.002686,1048.650024
1074.825928,0.002282,0.000000,1221.453369,1048.650024
1074.217651,0.002282,0.000000,1220.904053,1048.650024
1073.609375,0.002282,0.000000,1220.354736,1048.650024
1073.001099,0.002282,0.000000,1219.805420,1048.650024
1071.784546,0.002282,0.000000,1218.157471,1048.650024
1070.567993,0.002282,0.000000,1217.058838,1048.650024
1069.959717,0.002282,0.000000,1216.509521,1048.650024
1068.134888,0.002282,0.000000,1214.861572,1048.650024
1068.743164,0.002282,0.000000,1215.410889,1048.650024
1067.526611,0.002282,0.000000,1214.312256,1048.650024
1066.310059,0.002282,0.000000,1212.664307,1048.650024
1065.701782,0.002282,0.000000,1212.114990,1048.650024
1064.485229,0.002282,0.000000,1211.016357,1048.650024
1063.876953,0.002282,0.000000,1210.467041,1048.650024
1063.268677,0.002282,0.000000,1209.917725,1048.650024
1061.443848,-0.127431,0.000000,-1.324996,-1.345995
1055.969360,-0.096469,0.000000,-1.324996,-1.345995
1046.845215,-0.150828,0.000000,-1.324996,-1.345995
1038.329346,-0.168035,0.000000,-1.324996,-1.345995
1029.205200,-0.178353,0.000000,-1.324996,-1.345995
1021.905884,-0.174917,0.000000,-1.324996,-1.345995
1012.781738,-0.246823,0.000000,-1.324996,-1.345995
1010.956848,-0.235813,0.000000,-1.324996,-1.345995
1010.956848,-0.173196,311.399994,-1.324996,-1.345995
920.323730,-0.262306,1275.000000,-1.324996,-1.345995
831.515320,-0.229968,1356.000000,-1.324996,-1.345995
763.388367,-0.202442,1437.599976,-1.324996,-1.345995
987.234131,-0.249920,1520.400024,-1.324996,-1.345995
959.253418,-0.238225,1605.599976,-1.324996,-1.345995
932.489319,-0.195561,1668.599976,-1.324996,-1.345995
911.807861,-0.252672,1751.400024,-1.324996,-1.345995
891.126343,-0.232720,1834.199951,-1.324996,-1.345995
873.486511,-0.247167,1917.000000,-1.324996,-1.345995
855.846436,-0.233752,2000.400024,-1.324996,-1.345995
842.464355,-0.208980,2082.599854,-1.324996,-1.345995
829.082397,-0.253020,2170.800049,-1.324996,-1.345995
815.091858,-0.235129,2230.800049,-1.324996,-1.345995
799.884888,-0.183514,2312.400146,-1.324996,-1.345995
784.678101,-0.251988,2400.000000,-1.324996,-1.345995
773.120850,-0.233752,2401.799805,-1.324996,-1.345995
762.171875,-0.247167,2398.800049,-1.324996,-1.345995
756.089111,-0.233404,2398.200195,-1.324996,-1.345995
748.181458,-0.183514,2399.400146,-1.324996,-1.345995
742.098694,-0.267811,2398.800049,-1.324996,-1.345995
738.449097,-0.269536,2404.199951,-1.324996,-1.345995
734.191101,-0.202442,2401.199951,-1.324996,-1.345995
730.541504,-0.248199,2400.599854,-1.324996,-1.345995
727.500122,-0.188335,2397.000000,-1.324996,-1.345995
725.675354,-0.259209,2404.199951,-1.324996,-1.345995
723.850403,-0.227899,2400.000000,-1.324996,-1.345995
722.025635,-0.238565,2401.799805,-1.324996,-1.345995
719.592590,-0.238225,2397.000000,-1.324996,-1.345995
717.159424,-0.243730,2398.800049,-1.324996,-1.345995
715.334595,-0.234437,2400.599854,-1.324996,-1.345995
712.293213,-0.180078,2399.400146,-1.324996,-1.345995
707.427002,-0.249920,2403.000000,-1.324996,-1.345995
704.385620,-0.229968,2406.000000,-1.324996,-1.345995
701.344238,-0.243730,2395.199951,-1.324996,-1.345995
699.519409,-0.237881,2403.000000,-1.324996,-1.345995
696.478027,-0.172504,2400.000000,-1.324996,-1.345995
694.044922,-0.266783,2397.000000,-1.324996,-1.345995
694.044922,-0.196245,2401.799805,-1.324996,-1.345995
691.611816,-0.253020,2394.000000,-1.324996,-1.345995
691.003540,-0.232028,2397.000000,-1.324996,-1.345995
689.786987,-0.217237,2398.200195,-1.324996,-1.345995
689.178772,-0.205879,2401.199951,-1.324996,-1.345995
687.962158,-0.247859,2393.399902,-1.324996,-1.345995
687.962158,-0.191772,2398.200195,-1.324996,-1.345995
686.137390,-0.253020,2397.000000,-1.324996,-1.345995
686.745605,-0.188335,2402.400146,-1.324996,-1.345995
