,Pd,Ps,CompSpeed,ST,CompSpeed_rated,Fw,T_dis,SSH,EXV,Fan,ODU_Mode,STARTUP_Mode,DEFROST_Mode,Current,WORK_MINUTES,Timedelta,flag,Fan_cu,Comp_cu,P_dis_es,P_diff
2023-04-04 21:47:25.868,2152.04345703125,821.1746215820312,3660.0,10.899999618530273,3600,0.8,59.10000228881836,6.268946170806885,39,399,3,0,0,8.39771842956543,41.68286895751953,0,1,0.13500484589999998,8.26271358366543,2316.24091796875,164.19746093750018
2023-04-04 21:47:27.233,2150.645263671875,821.1746215820312,3660.0,11.0,3600,0.8,59.30000305175781,6.368946552276611,39,398,3,0,0,8.39771842956543,41.71620178222656,1,1,0.1346607829,8.26305764666543,2316.515576171875,165.87031250000018
2023-04-04 21:47:29.245,2147.8486328125,821.782958984375,3660.0,11.0,3600,0.8,59.30000305175781,6.347509860992432,39,400,3,0,0,8.39771842956543,41.749534606933594,3,1,0.13534489369999997,8.26237353586543,2316.24091796875,168.39228515625018
2023-04-04 21:47:31.257,2147.8486328125,821.1746215820312,3660.0,11.0,3600,0.8,59.19999694824219,6.368946552276611,38,398,3,0,0,8.380011558532715,41.782867431640625,5,1,0.1346607829,8.245350775632716,2312.121044921875,164.27241210937518
2023-04-04 21:47:33.256,2147.8486328125,821.782958984375,3658.2000732421875,11.0,3600,0.8,59.19999694824219,6.347509860992432,38,399,3,0,0,8.388864517211914,41.816200256347656,7,1,0.13500484589999998,8.253859671311915,2315.416943359375,167.56831054687518
2023-04-04 21:47:35.258,2147.8486328125,820.56640625,3661.7999267578125,11.0,3600,0.8,59.39999771118164,6.390378952026367,38,398,3,0,0,8.380011558532715,41.84953308105469,9,1,0.1346607829,8.245350775632716,2310.74775390625,162.89912109375018
2023-04-04 21:47:37.276,2145.0517578125,820.56640625,3663.600082397461,11.0,3600,0.8,59.30000305175781,6.390378952026367,38,400,3,0,0,8.380011558532715,41.88286590576172,11,1,0.13534489369999997,8.244666664832716,2309.64912109375,164.59736328125018
2023-04-04 21:47:39.275,2146.449951171875,822.3912963867188,3661.7999267578125,11.0,3600,0.8,59.30000305175781,6.32607364654541,38,399,3,0,0,8.39771842956543,41.91619873046875,13,1,0.13500484589999998,8.26271358366543,2315.6916015625,169.24165039062518
2023-04-04 21:47:41.286,2146.449951171875,819.9581909179688,3661.2000274658203,11.0,3600,0.8,59.19999694824219,6.411808967590332,39,399,3,0,0,8.39771842956543,41.94953155517578,15,1,0.13500484589999998,8.26271358366543,2315.6916015625,169.24165039062518
2023-04-04 21:47:43.287,2147.8486328125,820.56640625,3658.2000732421875,11.0,3600,0.8,59.30000305175781,6.390378952026367,39,398,3,0,0,8.380011558532715,41.98286437988281,17,1,0.1346607829,8.245350775632716,2312.94501953125,165.09638671875018
