Ps,I_test,CompSpeed,P_dis_es,P_dis
728.108398,11.494403,4558.800293,2524.981201,2525.212402
727.500122,11.495431,4560.000000,2524.431885,2525.212402
726.891846,11.495088,4555.799805,2527.178467,2525.212402
728.108398,11.505318,4561.199707,2525.530518,2525.212402
726.891846,11.522684,4563.599609,2528.277100,2529.313965
729.933228,11.371140,4501.199707,2534.319580,2533.415527
728.716736,11.503257,4561.799805,2524.706543,2525.212402
731.149719,11.354124,4499.399902,2531.572998,2533.415527
733.582886,11.355153,4500.600098,2530.474365,2529.313965
731.149719,11.334693,4497.600098,2528.277100,2529.313965
731.758118,11.362630,4498.200195,2534.044922,2533.415527
732.974609,11.353433,4500.000000,2530.474365,2529.313965
727.500122,11.344238,4494.000000,2533.495605,2533.415527
731.149719,11.213498,4444.800293,2535.418213,2533.415527
729.933228,11.343203,4495.799805,2531.572998,2533.415527
734.799500,11.203267,4439.399902,2535.967529,2537.517090
734.799500,11.195107,4438.800293,2534.319580,2533.415527
736.015991,11.203615,4440.000000,2535.418213,2533.415527
733.582886,11.202924,4437.000000,2537.615479,2537.517090
736.624329,11.187629,4437.600098,2533.220947,2533.415527
734.799500,11.220974,4442.399902,2537.890137,2537.517090
732.974609,11.203959,4438.200195,2537.066162,2537.517090
734.191101,11.212121,4439.399902,2537.890137,2537.517090
732.974609,11.203267,4443.599609,2533.220947,2533.415527
731.149719,11.202924,4442.399902,2534.319580,2533.415527
730.541504,11.212469,4442.399902,2536.516846,2537.517090
731.758118,11.212813,4438.800293,2538.714111,2537.517090
728.716736,11.212813,4441.799805,2537.615479,2537.517090
731.149719,11.202924,4437.600098,2537.615479,2537.517090
731.149719,11.203267,4437.600098,2537.615479,2537.517090
728.716736,11.211093,4437.000000,2540.362061,2541.618652
729.324951,11.202924,4436.400391,2538.714111,2537.517090
731.149719,11.044253,4378.200195,2540.087402,2541.618652
732.974609,11.043221,4378.800293,2539.263428,2537.517090
734.191101,11.035399,4380.600098,2535.967529,2537.517090
734.191101,11.026891,4380.600098,2533.770264,2533.415527
733.582886,11.025170,4377.600098,2535.418213,2533.415527
734.191101,11.026546,4377.600098,2535.967529,2537.517090
734.799500,11.025855,4379.399902,2534.319580,2533.415527
732.366333,11.036428,4379.399902,2537.066162,2537.517090
732.366333,11.026546,4377.600098,2535.967529,2537.517090
733.582886,11.043905,4377.600098,2539.812744,2541.618652
731.758118,11.017694,4383.000000,2530.474365,2529.313965
734.799500,11.034023,4381.799805,2534.594238,2533.415527
732.974609,11.026546,4378.800293,2535.418213,2533.415527
731.758118,11.026198,4377.600098,2535.967529,2537.517090
732.974609,11.008840,4383.599609,2527.727783,2529.313965
732.366333,11.026546,4378.200195,2535.692871,2533.415527
731.149719,11.018038,4377.600098,2534.319580,2533.415527
728.716736,11.016317,4372.799805,2537.615479,2537.517090
732.974609,10.947209,4348.800293,2536.516846,2537.517090
734.799500,11.009524,4372.799805,2534.868896,2533.415527
732.974609,10.839932,4319.399902,2530.749023,2529.313965
734.799500,10.866837,4317.600098,2537.890137,2537.517090
736.624329,10.833491,4315.799805,2531.023682,2529.313965
737.840820,10.866153,4315.799805,2538.164795,2537.517090
737.232483,10.849477,4318.800293,2532.671631,2533.415527
734.799500,10.857299,4318.200195,2535.418213,2533.415527
736.624329,10.848101,4317.600098,2533.220947,2533.415527
737.232483,10.849821,4323.000000,2529.925049,2529.313965
736.624329,10.840968,4319.399902,2530.474365,2529.313965
736.624329,10.856263,4321.199707,2532.671631,2533.415527
735.407715,10.841309,4319.399902,2530.474365,2529.313965
737.232483,10.857983,4314.600098,2537.340820,2537.517090
737.232483,10.839592,4315.799805,2532.122314,2533.415527
737.232483,10.840968,4322.399902,2528.277100,2529.313965
737.232483,10.850506,4318.200195,2533.220947,2533.415527
737.840820,10.849129,4319.399902,2532.122314,2533.415527
739.665710,10.849477,4317.600098,2532.946289,2533.415527
739.057373,10.850506,4320.600098,2531.298340,2533.415527
738.449097,10.874661,4319.399902,2537.890137,2537.517090
737.840820,10.850162,4322.399902,2530.474365,2529.313965
737.232483,10.850854,4319.399902,2532.671631,2533.415527
739.665710,10.849129,4321.799805,2529.925049,2529.313965
739.665710,10.849129,4318.200195,2532.671631,2533.415527
737.232483,10.848101,4321.799805,2530.474365,2529.313965
