Ps,I_test,CompSpeed,P_dis_es,P_dis
811.442261,-0.168375,2400.599854,-1.324996,-1.345995
816.916809,-0.168720,2399.400146,-1.324996,-1.345995
819.349915,-0.169412,2401.799805,-1.324996,-1.345995
821.782959,-0.167691,2399.400146,-1.324996,-1.345995
826.040955,-0.169752,2400.000000,-1.324996,-1.345995
828.473938,-0.169752,2402.400146,-1.324996,-1.345995
831.515320,-0.169412,2403.000000,-1.324996,-1.345995
840.031250,-0.169068,2400.000000,-1.324996,-1.345995
842.464355,-0.168375,2404.800049,-1.324996,-1.345995
845.505737,-0.169068,2397.599854,-1.324996,-1.345995
848.547119,-0.169412,2400.000000,-1.324996,-1.345995
849.155396,-0.169412,2401.799805,-1.324996,-1.345995
850.980286,-0.169412,2398.800049,-1.324996,-1.345995
852.804993,-0.169412,2401.799805,-1.324996,-1.345995
857.062927,-0.169752,2399.400146,-1.324996,-1.345995
857.062927,-0.169752,2401.199951,-1.324996,-1.345995
858.887817,-0.169412,2405.399902,-1.324996,-1.345995
860.712646,-0.170096,2400.599854,-1.324996,-1.345995
859.496094,-0.170096,2458.800049,-1.324996,-1.345995
849.155396,6.093593,2516.399902,2458.513916,2459.587402
834.556702,6.393398,2600.399902,2492.571533,2492.399902
819.958191,6.522687,2686.799805,2466.204346,2467.790527
804.142944,6.668723,2769.600098,2449.724854,2451.384277
784.678101,6.844760,2851.799805,2443.133057,2443.181152
768.862976,7.004815,2921.399902,2442.034424,2443.181152
751.222839,7.154286,3003.000000,2429.400146,2426.774902
736.015991,7.313309,3097.800049,2410.723389,2410.368652
715.942871,7.490377,3163.200195,2419.512451,2418.571777
703.777344,7.649740,3243.600098,2412.371338,2410.368652
686.745605,7.809102,3329.400146,2401.934326,2402.165527
679.446289,7.746091,3260.399902,2434.343994,2434.978027
681.879395,7.648704,3240.000000,2417.864502,2418.571777
683.704224,7.657217,3241.799805,2418.963135,2418.571777
682.487671,7.586730,3182.400146,2440.935791,2443.181152
690.395264,7.541779,3181.199951,2426.104248,2426.774902
692.220154,7.559137,3181.199951,2431.048096,2430.876465
694.653137,7.487965,3142.199951,2437.090576,2434.978027
703.777344,7.434505,3120.599854,2434.893311,2434.978027
707.427002,7.434160,3120.000000,2434.893311,2434.978027
709.251831,7.434505,3122.400146,2432.696045,2434.978027
711.076660,7.371838,3052.800049,2465.105713,2467.790527
718.984253,7.327919,3058.800049,2445.330322,2443.181152
721.417358,7.345970,3064.199951,2446.978271,2447.282715
724.458740,7.345626,3051.000000,2456.316650,2459.587402
725.067017,7.353103,3056.399902,2454.668701,2455.485840
724.458740,7.353103,3052.199951,2457.964600,2459.587402
725.675354,7.360580,3066.600098,2449.175537,2451.384277
727.500122,7.359548,3052.800049,2459.063232,2459.587402
733.582886,7.235940,3006.600098,2453.570068,2451.384277
737.232483,7.269293,2997.599854,2471.148193,2471.892090
739.665710,7.253306,2996.399902,2466.753662,2467.790527
740.882202,7.243762,2992.800049,2466.204346,2467.790527
739.057373,7.252963,2985.000000,2475.542725,2475.993652
742.098694,7.261124,3004.800049,2462.908447,2459.587402
743.315308,7.269638,2992.800049,2474.993408,2475.993652
743.315308,7.269293,3018.000000,2455.218018,2455.485840
745.748474,7.260784,2987.400146,2476.092041,2475.993652
