Ps,I_test,CompSpeed,P_dis_es,P_dis
1307.795776,0.002282,0.000000,1455.462158,1048.650024
1307.795776,0.002282,0.000000,1455.462158,1048.650024
1307.187500,0.002282,0.000000,1454.912842,1048.650024
1306.579224,0.002282,0.000000,1453.814209,1048.650024
1307.187500,0.002282,0.000000,1454.912842,1048.650024
1307.187500,0.002282,0.000000,1454.912842,1048.650024
1307.187500,0.002282,0.000000,1454.912842,1048.650024
1307.187500,0.002282,0.000000,1454.912842,1048.650024
1307.187500,0.002282,0.000000,1454.912842,1048.650024
1307.187500,0.002282,0.000000,1454.912842,1048.650024
1306.579224,0.002282,0.000000,1453.814209,1048.650024
1306.579224,0.002282,0.000000,1453.814209,1048.650024
1306.579224,0.002282,0.000000,1453.814209,1048.650024
1307.795776,0.002282,0.000000,1455.462158,1048.650024
1307.187500,0.002282,0.000000,1454.912842,1048.650024
1307.187500,0.002282,0.000000,1454.912842,1048.650024
1307.187500,0.002282,0.000000,1454.912842,1048.650024
1307.187500,0.002282,0.000000,1454.912842,1048.650024
1307.187500,0.002282,0.000000,1454.912842,1048.650024
1307.187500,0.002282,0.000000,1454.912842,1048.650024
1307.187500,0.002282,0.000000,1454.912842,1048.650024
1307.795776,0.002282,0.000000,1455.462158,1048.650024
1307.187500,0.002282,0.000000,1454.912842,1048.650024
1307.795776,0.002282,0.000000,1455.462158,1048.650024
1307.795776,0.002282,0.000000,1455.462158,1048.650024
1307.795776,0.002282,0.000000,1455.462158,1048.650024
1307.795776,0.002282,0.000000,1455.462158,1048.650024
1307.187500,0.002282,0.000000,1454.912842,1048.650024
1307.795776,0.002282,0.000000,1455.462158,1048.650024
1308.403931,0.002282,0.000000,1456.011475,1048.650024
1307.795776,0.002282,0.000000,1455.462158,1048.650024
1308.403931,0.002282,0.000000,1456.011475,1048.650024
1308.403931,0.002282,0.000000,1456.011475,1048.650024
1308.403931,0.002282,0.000000,1456.011475,1048.650024
1308.403931,0.002282,0.000000,1456.011475,1048.650024
1309.012451,0.002282,0.000000,1456.560791,1048.650024
1308.403931,0.002282,0.000000,1456.011475,1048.650024
1309.620605,0.002282,0.000000,1457.110107,1048.650024
1309.620605,0.002282,0.000000,1457.110107,1048.650024
1310.228882,0.002282,0.000000,1457.659424,1048.650024
1310.837158,0.002282,0.000000,1458.208740,1048.650024
1310.837158,0.002282,0.000000,1458.208740,1048.650024
1310.837158,0.002282,0.000000,1458.208740,1048.650024
1311.445313,0.002282,0.000000,1458.758057,1048.650024
1311.445313,0.002282,0.000000,1458.758057,1048.650024
1312.053833,0.002282,0.000000,1459.307373,1048.650024
1312.661987,0.002282,0.000000,1460.406006,1048.650024
1313.270264,0.002282,0.000000,1460.955322,1048.650024
1313.270264,0.002282,0.000000,1460.955322,1048.650024
1313.878540,0.002282,0.000000,1461.504639,1048.650024
1313.878540,0.002282,0.000000,1461.504639,1048.650024
1314.486694,0.002282,0.000000,1462.053955,1048.650024
1315.095215,0.002282,0.000000,1462.603271,1048.650024
1315.703369,0.002282,0.000000,1463.152588,1048.650024
1316.311646,0.002282,0.000000,1463.701904,1048.650024
1316.919922,0.002282,0.000000,1464.251221,1048.650024
1316.919922,0.002282,0.000000,1464.251221,1048.650024
1317.528076,0.002282,0.000000,1464.800537,1048.650024
1318.136597,0.002282,0.000000,1465.899170,1048.650024
1318.136597,0.002282,0.000000,1465.899170,1048.650024
1318.744751,0.002282,0.000000,1466.448486,1048.650024
1319.353027,0.002282,0.000000,1466.997803,1048.650024
1319.353027,0.002282,0.000000,1466.997803,1048.650024
1319.961304,0.002282,0.000000,1467.547119,1048.650024
1319.961304,0.002282,0.000000,1467.547119,1048.650024
1319.961304,0.002282,0.000000,1467.547119,1048.650024
1321.786133,0.002282,0.000000,1469.195068,1048.650024
1321.177979,0.002282,0.000000,1468.645752,1048.650024
1321.786133,0.002282,0.000000,1469.195068,1048.650024
1322.394409,0.002282,0.000000,1469.744385,1048.650024
1322.394409,0.002282,0.000000,1469.744385,1048.650024
1322.394409,0.002282,0.000000,1469.744385,1048.650024
1323.002686,0.002282,0.000000,1470.293701,1048.650024
1323.610962,0.002282,0.000000,1471.392334,1048.650024
1323.610962,0.002282,0.000000,1471.392334,1048.650024
1324.219360,0.002282,0.000000,1471.941650,1048.650024
1324.219360,0.002282,0.000000,1471.941650,1048.650024
1324.827515,0.002282,0.000000,1472.490967,1048.650024
1324.827515,0.002282,0.000000,1472.490967,1048.650024
1325.435791,0.002282,0.000000,1473.040283,1048.650024
1325.435791,0.002282,0.000000,1473.040283,1048.650024
1325.435791,0.002282,0.000000,1473.040283,1048.650024
1325.435791,0.002282,0.000000,1473.040283,1048.650024
1326.652344,0.002282,0.000000,1474.138916,1048.650024
1326.652344,0.002282,0.000000,1474.138916,1048.650024
1327.260742,0.002282,0.000000,1474.688232,1048.650024
1327.868896,0.002282,0.000000,1475.237549,1048.650024
1328.477173,-0.118490,0.000000,-1.324996,-1.345995
1330.910278,-0.145671,0.000000,-1.324996,-1.345995
1332.735107,-0.170788,0.000000,-1.324996,-1.345995
1334.559937,-0.166315,0.000000,-1.324996,-1.345995
1336.993042,-0.166659,0.000000,-1.324996,-1.345995
1338.209473,-0.167343,0.000000,-1.324996,-1.345995
1338.817871,-0.211384,0.000000,-1.324996,-1.345995
1340.034424,-0.201066,0.000000,-1.324996,-1.345995
1315.095215,-0.203126,1325.400024,-1.324996,-1.345995
1312.661987,-0.203126,1300.199951,-1.324996,-1.345995
1243.926758,-0.203126,1378.799927,-1.324996,-1.345995
1150.860474,-0.202782,1455.599976,-1.324996,-1.345995
1071.784546,-0.203474,1543.199951,-1.324996,-1.345995
978.718323,-0.203474,1629.599976,-1.324996,-1.345995
933.097534,-0.203474,1712.400024,-1.324996,-1.345995
884.435486,-0.203818,1796.400024,-1.324996,-1.345995
883.827271,-0.203474,1856.400024,-1.324996,-1.345995
858.887817,-0.203818,1944.000122,-1.324996,-1.345995
832.123657,-0.204159,2022.000000,-1.324996,-1.345995
821.174622,-0.201066,2113.200195,-1.324996,-1.345995
788.936035,-0.200030,2190.599854,-1.324996,-1.345995
767.646301,-0.196937,2277.599854,-1.324996,-1.345995
768.254639,-0.196593,2362.800049,-1.324996,-1.345995
784.069763,-0.194869,2400.000000,-1.324996,-1.345995
819.349915,-0.193492,2398.200195,-1.324996,-1.345995
854.021545,-0.191772,2401.199951,-1.324996,-1.345995
892.951294,-0.191088,2402.400146,-1.324996,-1.345995
913.632629,-0.189020,2400.599854,-1.324996,-1.345995
923.365112,-0.188335,2397.000000,-1.324996,-1.345995
941.613464,-0.185927,2401.199951,-1.324996,-1.345995
953.170654,-0.185235,2403.000000,-1.324996,-1.345995
959.253418,-0.184207,2398.800049,-1.324996,-1.345995
960.469971,-0.183174,2400.599854,-1.324996,-1.345995
968.377563,-0.181454,2397.000000,-1.324996,-1.345995
981.759705,-0.180422,2400.000000,-1.324996,-1.345995
998.791321,-0.179046,2397.599854,-1.324996,-1.345995
1009.740295,-0.177325,2399.400146,-1.324996,-1.345995
1017.039673,-0.175601,2395.800049,-1.324996,-1.345995
1024.947266,-0.174573,2398.800049,-1.324996,-1.345995
1034.679688,-0.174573,2399.400146,-1.324996,-1.345995
1043.803833,-0.172504,2397.599854,-1.324996,-1.345995
1054.752808,-0.171128,2401.199951,-1.324996,-1.345995
1065.093506,-0.170444,2398.200195,-1.324996,-1.345995
1079.692139,-0.169068,2396.399902,-1.324996,-1.345995
1092.465942,-0.168375,2402.400146,-1.324996,-1.345995
1101.590210,-0.166659,2397.599854,-1.324996,-1.345995
1113.755615,-0.164939,2401.799805,-1.324996,-1.345995
1122.271362,-0.164247,2400.599854,-1.324996,-1.345995
1129.570801,-0.164591,2400.599854,-1.324996,-1.345995
1138.086670,-0.163563,2400.000000,-1.324996,-1.345995
1145.994263,-0.162530,2397.599854,-1.324996,-1.345995
1151.468750,-0.161494,2399.400146,-1.324996,-1.345995
1156.943237,-0.161154,2400.599854,-1.324996,-1.345995
1161.809448,-0.159434,2401.199951,-1.324996,-1.345995
1168.500488,-0.158742,2398.800049,-1.324996,-1.345995
1171.541870,-0.158057,2403.600098,-1.324996,-1.345995
1173.974976,-0.156681,2400.000000,-1.324996,-1.345995
1175.191528,-0.157025,2400.000000,-1.324996,-1.345995
1185.532227,-0.155649,2402.400146,-1.324996,-1.345995
1196.481201,-0.154957,2398.200195,-1.324996,-1.345995
1200.739136,-0.153929,2404.199951,-1.324996,-1.345995
1204.997070,-0.152204,2400.599854,-1.324996,-1.345995
1201.955688,-0.152204,2396.399902,-1.324996,-1.345995
1204.388794,-0.151860,2400.599854,-1.324996,-1.345995
