Ps,ST,Pd,CompSpeed,WORK_MINUTES,T_dis_es,t_dis_old,T_dis_delay,t_dis
1816.057617,37.000000,1810.095703,0.000000,0.000000,36.884674,36.884689,36.884674,36.884689
1815.449341,37.000000,1810.095703,0.000000,0.000000,36.896458,36.896454,36.884735,36.884808
1815.449341,37.000000,1810.095703,0.000000,0.000000,36.896458,36.896454,36.884850,36.884922
1814.232788,37.000000,1808.697510,0.000000,0.000000,36.892971,36.892960,36.884930,36.885002
1814.232788,36.900002,1808.697510,0.000000,0.000000,36.792809,36.792805,36.884014,36.884087
1814.841187,36.900002,1808.697510,0.000000,0.000000,36.781010,36.781010,36.882988,36.883060
1814.232788,36.900002,1808.697510,0.000000,0.000000,36.792809,36.792805,36.882092,36.882164
1813.624390,36.900002,1807.298950,0.000000,0.000000,36.777519,36.777538,36.881050,36.881123
1813.016235,36.900002,1808.697510,0.000000,0.000000,36.816395,36.816406,36.880409,36.880478
1813.624390,36.900002,1805.900757,0.000000,0.000000,36.750439,36.750458,36.879116,36.879185
1813.624390,36.900002,1807.298950,0.000000,0.000000,36.777519,36.777538,36.878105,36.878174
1812.407959,36.900002,1805.900757,0.000000,0.000000,36.774033,36.774033,36.877068,36.877136
1812.407959,36.799999,1805.900757,0.000000,0.000000,36.673836,36.673855,36.875046,36.875114
1813.016235,36.799999,1805.900757,0.000000,0.000000,36.662022,36.662037,36.872929,36.872993
1812.407959,36.799999,1807.298950,0.000000,0.000000,36.700951,36.700981,36.871216,36.871281
1811.799805,36.799999,1805.900757,0.000000,0.000000,36.685646,36.685654,36.869370,36.869434
1811.799805,36.799999,1805.900757,0.000000,0.000000,36.685646,36.685654,36.867542,36.867607
1811.191406,36.799999,1805.900757,0.000000,0.000000,36.697456,36.697475,36.865849,36.865913
1811.191406,36.699997,1805.900757,0.000000,0.000000,36.597294,36.597286,36.863178,36.863239
1811.191406,36.699997,1804.502563,0.000000,0.000000,36.570145,36.570156,36.860260,36.860325
1810.583130,36.699997,1804.502563,0.000000,0.000000,36.581974,36.581978,36.857491,36.857555
1811.799805,36.699997,1805.900757,0.000000,0.000000,36.585464,36.585472,36.854786,36.854847
1811.191406,36.699997,1804.502563,0.000000,0.000000,36.570145,36.570156,36.851952,36.852013
1810.583130,36.699997,1804.502563,0.000000,0.000000,36.581974,36.581978,36.849266,36.849327
1809.974854,36.699997,1804.502563,0.000000,0.000000,36.593796,36.593807,36.846725,36.846786
1810.583130,36.699997,1804.502563,0.000000,0.000000,36.581974,36.581978,36.844090,36.844151
1810.583130,36.699997,1804.502563,0.000000,0.000000,36.581974,36.581978,36.841484,36.841541
1810.583130,36.599998,1804.502563,0.000000,0.000000,36.481792,36.481785,36.837902,36.837963
1809.974854,36.599998,1803.104004,0.000000,0.000000,36.466442,36.466465,36.834206,36.834267
1809.974854,36.599998,1804.502563,0.000000,0.000000,36.493633,36.493652,36.830818,36.830879
1809.366577,36.599998,1804.502563,0.000000,0.000000,36.505470,36.505478,36.827579,36.827641
1809.366577,36.500000,1803.104004,0.000000,0.000000,36.378098,36.378101,36.823109,36.823166
1809.366577,36.599998,1803.104004,0.000000,0.000000,36.478283,36.478283,36.817974,36.819733
1808.758423,36.500000,1803.104004,0.000000,0.000000,36.389954,36.389950,36.813717,36.815456
1809.366577,36.500000,1803.104004,0.000000,0.000000,36.378098,36.378101,36.809383,36.811104
1809.366577,36.500000,1803.104004,0.000000,0.000000,36.378098,36.378101,36.805092,36.806797
1808.150024,36.500000,1803.104004,0.000000,0.000000,36.401810,36.401794,36.801079,36.802769
1808.758423,36.500000,1803.104004,0.000000,0.000000,36.389954,36.389950,36.796986,36.798660
1808.758423,36.500000,1803.104004,0.000000,0.000000,36.389954,36.389950,36.792938,36.794594
1808.758423,36.500000,1803.104004,0.000000,0.000000,36.389954,36.389950,36.788925,36.790569
1808.758423,36.500000,1801.705933,0.000000,0.000000,36.362736,36.362720,36.784687,36.786312
1808.758423,36.500000,1801.705933,0.000000,0.000000,36.362736,36.362720,36.780487,36.782097
1807.541748,36.500000,1801.705933,0.000000,0.000000,36.386452,36.386452,36.776566,36.778160
1808.150024,36.400002,1801.705933,0.000000,0.000000,36.274406,36.274380,36.771572,36.773148
1807.541748,36.400002,1801.705933,0.000000,0.000000,36.286278,36.286259,36.766743,36.768303
1807.541748,36.400002,1801.705933,0.000000,0.000000,36.286278,36.286259,36.761963,36.763508
1807.541748,36.400002,1801.705933,0.000000,0.000000,36.286278,36.286259,36.757229,36.758759
1806.325195,36.400002,1801.705933,0.000000,0.000000,36.310013,36.310005,36.752777,36.754292
1806.933472,36.400002,1800.307373,0.000000,0.000000,36.270893,36.270878,36.747982,36.749481
1806.933472,36.299999,1800.307373,0.000000,0.000000,36.170689,36.170650,36.742241,36.743721
1806.325195,36.400002,1800.307373,0.000000,0.000000,36.282761,36.282749,36.737667,36.739136
1807.541748,36.299999,1800.307373,0.000000,0.000000,36.158794,36.158772,36.731907,36.733360
1806.325195,36.299999,1798.909058,0.000000,0.000000,36.155285,36.155273,36.726170,36.727608
1806.325195,36.299999,1800.307373,0.000000,0.000000,36.182579,36.182549,36.720760,36.722183
1806.933472,36.299999,1800.307373,0.000000,0.000000,36.170689,36.170650,36.715286,36.716694
1806.325195,36.299999,1798.909058,0.000000,0.000000,36.155285,36.155273,36.709717,36.711109
1806.325195,36.299999,1798.909058,0.000000,0.000000,36.155285,36.155273,36.704201,36.705578
1806.325195,36.299999,1798.909058,0.000000,0.000000,36.155285,36.155273,36.698738,36.700104
1806.325195,36.299999,1798.909058,0.000000,0.000000,36.155285,36.155273,36.693329,36.694683
1806.325195,36.299999,1798.909058,0.000000,0.000000,36.155285,36.155273,36.687977,36.689316
1805.717041,36.200001,1800.307373,0.000000,0.000000,36.094299,36.094276,36.682068,36.683395
1805.717041,36.200001,1798.909058,0.000000,0.000000,36.066971,36.066959,36.675949,36.677261
1805.108643,36.200001,1798.909058,0.000000,0.000000,36.078876,36.078888,36.670010,36.671307
1805.717041,36.200001,1798.909058,0.000000,0.000000,36.066971,36.066959,36.664009,36.665295
1805.717041,36.200001,1798.909058,0.000000,0.000000,36.066971,36.066959,36.658066,36.659340
1805.717041,36.200001,1798.909058,0.000000,0.000000,36.066971,36.066959,36.652184,36.653446
1806.325195,36.200001,1798.909058,0.000000,0.000000,36.055065,36.055061,36.646244,36.647491
1804.500366,36.099998,1798.909058,0.000000,0.000000,35.990608,35.990608,36.639721,36.640957
1804.500366,36.099998,1798.909058,0.000000,0.000000,35.990608,35.990608,36.633263,36.634487
1805.108643,36.099998,1798.909058,0.000000,0.000000,35.978687,35.978714,36.626747,36.627960
1804.500366,36.099998,1798.909058,0.000000,0.000000,35.990608,35.990608,36.620419,36.621620
1803.892090,36.099998,1797.510742,0.000000,0.000000,35.975163,35.975151,36.613998,36.615189
1803.892090,36.099998,1797.510742,0.000000,0.000000,35.975163,35.975151,36.607643,36.608822
1804.500366,36.099998,1797.510742,0.000000,0.000000,35.963242,35.963223,36.601231,36.602398
1803.892090,36.099998,1797.510742,0.000000,0.000000,35.975163,35.975151,36.595001,36.596157
1803.892090,36.099998,1797.510742,0.000000,0.000000,35.975163,35.975151,36.588833,36.589977
1803.892090,36.099998,1797.510742,0.000000,0.000000,35.975163,35.975151,36.582726,36.583858
1803.283813,36.099998,1797.510742,0.000000,0.000000,35.987080,35.987083,36.576801,36.577919
1803.892090,36.000000,1797.510742,0.000000,0.000000,35.874973,35.874962,36.569817,36.570923
1803.283813,36.000000,1797.510742,0.000000,0.000000,35.886909,35.886917,36.563023,36.564117
1803.892090,36.000000,1796.112305,0.000000,0.000000,35.847565,35.847538,36.555904,36.556988
