,Pd,Ps,CompSpeed,ST,CompSpeed_rated,Fw,T_dis,SSH,EXV,Fan,ODU_Mode,STARTUP_Mode,DEFROST_Mode,Current,WORK_MINUTES,Timedelta,flag,Fan_cu,Comp_cu,T_dis_es,T_dis_delay,T_diff
2023-03-30 08:47:17.938,1443.0869140625,1448.3074951171875,0.0,21.69999885559082,3600,0.8,22.0,-0.9210883378982544,0,0,1,0,0,0.0,0.0,0,2,-0.0022823862999999996,0.0022823862999999996,22.2132857869277,22.2132857869277,0.21328578692769895
2023-03-30 08:47:19.006,1443.0869140625,1448.3074951171875,0.0,21.69999885559082,3600,0.8,21.69999885559082,-0.9210883378982544,0,0,1,0,0,0.0,0.0,1,2,-0.0022823862999999996,0.0022823862999999996,22.2132857869277,22.2132857869277,0.5132869313368786
2023-03-30 08:47:21.010,1443.0869140625,1447.6993408203125,0.0,21.69999885559082,3600,0.8,22.0,-0.906520426273346,0,0,1,0,0,0.0,0.0,3,2,-0.0022823862999999996,0.0022823862999999996,22.212752358198916,22.213280479223165,0.2132804792231653
2023-03-30 08:47:23.022,1441.6885986328125,1447.6993408203125,0.0,21.69999885559082,3600,0.8,21.899999618530273,-0.906520426273346,0,0,1,0,0,0.0,0.0,5,2,-0.0022823862999999996,0.0022823862999999996,22.180729776138488,22.21295659431589,0.31295697578561743
2023-03-30 08:47:25.025,1441.6885986328125,1447.091064453125,0.0,21.69999885559082,3600,0.8,21.799999237060547,-0.8919482827186584,0,0,1,0,0,0.0,0.0,7,2,-0.0022823862999999996,0.0022823862999999996,22.180193100301345,22.212630592103487,0.41263135504294013
2023-03-30 08:47:27.043,1440.2901611328125,1446.4827880859375,0.0,21.69999885559082,3600,0.8,22.0,-0.87738037109375,0,0,1,0,0,0.0,0.0,9,2,-0.0022823862999999996,0.0022823862999999996,22.147621984641432,22.211983745651505,0.21198374565150502
2023-03-30 08:47:29.041,1440.2901611328125,1445.87451171875,0.0,21.599998474121094,3600,0.8,21.69999885559082,-0.96280837059021,0,0,1,0,0,0.0,0.0,11,2,-0.0022823862999999996,0.0022823862999999996,22.147079285175447,22.21133793547935,0.5113390798885291
2023-03-30 08:47:31.040,1440.2901611328125,1445.26611328125,0.0,21.599998474121094,3600,0.8,21.799999237060547,-0.9482362270355225,0,0,1,0,0,0.0,0.0,13,2,-0.0022823862999999996,0.0022823862999999996,22.146533595810343,22.210693121525868,0.41069388446532074
2023-03-30 08:47:33.060,1440.2901611328125,1444.657958984375,0.0,21.599998474121094,3600,0.8,21.599998474121094,-0.9336683750152588,0,0,1,0,0,0.0,0.0,15,2,-0.0022823862999999996,0.0022823862999999996,22.145985244163622,22.210049267388374,0.6100507932672805
2023-03-30 08:47:35.078,1438.891845703125,1444.657958984375,0.0,21.599998474121094,3600,0.8,21.69999885559082,-0.9336683750152588,0,0,1,0,0,0.0,0.0,17,2,-0.0022823862999999996,0.0022823862999999996,22.11395001779261,22.209093063878317,0.5090942082874967
2023-03-30 08:47:37.078,1438.891845703125,1444.0496826171875,0.0,21.599998474121094,3600,0.8,21.899999618530273,-0.9191004633903503,0,0,1,0,0,0.0,0.0,19,2,-0.0022823862999999996,0.0022823862999999996,22.113398396816986,22.20814088603174,0.3081412675014654
2023-03-30 08:47:39.094,1440.2901611328125,1444.0496826171875,0.0,21.599998474121094,3600,0.8,21.69999885559082,-0.9191004633903503,0,0,1,0,0,0.0,0.0,21,2,-0.0022823862999999996,0.0022823862999999996,22.145433899187125,22.207516941087547,0.5075180854967272
2023-03-30 08:47:41.111,1437.4935302734375,1443.44140625,0.0,21.599998474121094,3600,0.8,21.799999237060547,-0.9045283198356628,0,0,1,0,0,0.0,0.0,23,2,-0.0022823862999999996,0.0022823862999999996,22.080802479683907,22.206256111130198,0.4062568740696513
2023-03-30 08:47:43.110,1438.891845703125,1443.44140625,0.0,21.599998474121094,3600,0.8,21.69999885559082,-0.9045283198356628,0,0,1,0,0,0.0,0.0,25,2,-0.0022823862999999996,0.0022823862999999996,22.11284388912554,22.20532664399139,0.5053277884005709
2023-03-30 08:47:45.129,1437.4935302734375,1442.8331298828125,0.0,21.499998092651367,3600,0.8,21.799999237060547,-0.9899605512619019,0,0,1,0,0,0.0,0.0,27,2,-0.0022823862999999996,0.0022823862999999996,22.080244804368665,22.204082058892187,0.4040828218316399
2023-03-30 08:47:47.129,1437.4935302734375,1442.2247314453125,0.0,21.599998474121094,3600,0.8,21.69999885559082,-0.8753840327262878,0,0,1,0,0,0.0,0.0,29,2,-0.0022823862999999996,0.0022823862999999996,22.079684124660492,22.202844278765323,0.5028454231745023
2023-03-30 08:47:49.147,1436.0950927734375,1441.6165771484375,0.0,21.499998092651367,3600,0.8,21.69999885559082,-0.9608204960823059,0,0,1,0,0,0.0,0.0,31,2,-0.0022823862999999996,0.0022823862999999996,22.047070107514447,22.20129429986379,0.5012954442729693
2023-03-30 08:47:51.148,1436.0950927734375,1441.00830078125,0.0,21.499998092651367,3600,0.8,21.799999237060547,-0.9462483525276184,0,0,1,0,0,0.0,0.0,33,2,-0.0022823862999999996,0.0022823862999999996,22.046503468340475,22.19975410535603,0.39975486829548146
2023-03-30 08:47:53.142,1434.6968994140625,1441.00830078125,0.0,21.499998092651367,3600,0.8,21.69999885559082,-0.9462483525276184,0,0,1,0,0,0.0,0.0,35,2,-0.0022823862999999996,0.0022823862999999996,22.014452500320374,22.19791032357938,0.49791146798855834
2023-03-30 08:47:55.163,1436.0950927734375,1440.4000244140625,0.0,21.499998092651367,3600,0.8,21.69999885559082,-0.93168044090271,0,0,1,0,0,0.0,0.0,37,2,-0.0022823862999999996,0.0022823862999999996,22.045933930928218,22.196398133206298,0.49639927761547753
2023-03-30 08:47:57.181,1434.6968994140625,1439.791748046875,0.0,21.499998092651367,3600,0.8,21.799999237060547,-0.9171082973480225,0,0,1,0,0,0.0,0.0,39,2,-0.0022823862999999996,0.0022823862999999996,22.013309952931657,22.194576375374,0.39457713831345487
2023-03-30 08:47:59.178,1433.2984619140625,1439.183349609375,0.0,21.499998092651367,3600,0.8,21.599998474121094,-0.902536153793335,0,0,1,0,0,0.0,0.0,41,2,-0.0022823862999999996,0.0022823862999999996,21.98067118218413,22.192447983139846,0.5924495090187527
2023-03-30 08:48:01.184,1434.6968994140625,1438.5751953125,0.0,21.499998092651367,3600,0.8,21.69999885559082,-0.8879683017730713,0,0,1,0,0,0.0,0.0,43,2,-0.0022823862999999996,0.0022823862999999996,22.01215579291449,22.190654045873377,0.4906551902825562
2023-03-30 08:48:03.199,1434.6968994140625,1438.5751953125,0.0,21.499998092651367,3600,0.8,21.69999885559082,-0.8879683017730713,0,0,1,0,0,0.0,0.0,45,2,-0.0022823862999999996,0.0022823862999999996,22.01215579291449,22.188877958580953,0.4888791029901327
2023-03-30 08:48:05.202,1431.900146484375,1437.9669189453125,0.0,21.499998092651367,3600,0.8,21.599998474121094,-0.8733961582183838,0,0,1,0,0,0.0,0.0,47,2,-0.0022823862999999996,0.0022823862999999996,21.947444342268668,22.186475653960105,0.5864771798390116
2023-03-30 08:48:07.194,1431.900146484375,1438.5751953125,0.0,21.499998092651367,3600,0.8,21.599998474121094,-0.8879683017730713,0,0,1,0,0,0.0,0.0,49,2,-0.0022823862999999996,0.0022823862999999996,21.94802636515012,22.184103043894055,0.5841045697729612
2023-03-30 08:48:09.215,1431.900146484375,1437.3587646484375,0.0,21.39999771118164,3600,0.8,21.599998474121094,-0.9588326215744019,0,0,1,0,0,0.0,0.0,51,2,-0.0022823862999999996,0.0022823862999999996,21.946859525777487,22.181742431446864,0.5817439573257701
2023-03-30 08:48:11.234,1430.501953125,1436.7503662109375,0.0,21.39999771118164,3600,0.8,21.39999771118164,-0.9442562460899353,0,0,1,0,0,0.0,0.0,53,2,-0.0022823862999999996,0.0022823862999999996,21.914201788661867,22.1790803575723,0.779082646390659
2023-03-30 08:48:13.236,1430.501953125,1436.7503662109375,0.0,21.39999771118164,3600,0.8,21.599998474121094,-0.9442562460899353,0,0,1,0,0,0.0,0.0,55,2,-0.0022823862999999996,0.0022823862999999996,21.914201788661867,22.17644477177536,0.5764462976542646
2023-03-30 08:48:15.246,1430.501953125,1436.1419677734375,0.0,21.39999771118164,3600,0.8,21.599998474121094,-0.9296841025352478,0,0,1,0,0,0.0,0.0,57,2,-0.0022823862999999996,0.0022823862999999996,21.913610611062918,22.173829528179873,0.573831054058779
2023-03-30 08:48:17.253,1429.103515625,1434.925537109375,0.0,21.39999771118164,3600,0.8,21.499998092651367,-0.9005482792854309,0,0,1,0,0,0.0,0.0,59,2,-0.0022823862999999996,0.0022823862999999996,21.880338017459962,22.170909238855003,0.6709111462036361
2023-03-30 08:48:19.264,1430.501953125,1434.3173828125,0.0,21.39999771118164,3600,0.8,21.599998474121094,-0.8859803676605225,0,0,1,0,0,0.0,0.0,61,2,-0.0022823862999999996,0.0022823862999999996,21.911820159675038,22.168331259443388,0.5683327853222941
2023-03-30 08:48:21.286,1429.103515625,1434.3173828125,0.0,21.39999771118164,3600,0.8,21.39999771118164,-0.8859803676605225,0,0,1,0,0,0.0,0.0,63,2,-0.0022823862999999996,0.0022823862999999996,21.879738018808947,22.16545970872021,0.7654619975385692
2023-03-30 08:48:23.285,1427.705322265625,1434.3173828125,0.0,21.39999771118164,3600,0.8,21.499998092651367,-0.8859803676605225,0,0,1,0,0,0.0,0.0,65,2,-0.0022823862999999996,0.0022823862999999996,21.847655917255565,22.16229750815999,0.6622994155086239
2023-03-30 08:48:25.303,1429.103515625,1433.708984375,0.0,21.39999771118164,3600,0.8,21.599998474121094,-0.871408224105835,0,0,1,0,0,0.0,0.0,67,2,-0.0022823862999999996,0.0022823862999999996,21.87913485400432,22.159479992675116,0.5594815185540227
2023-03-30 08:48:27.304,1429.103515625,1433.1005859375,0.0,21.299997329711914,3600,0.8,21.499998092651367,-0.9568320512771606,0,0,1,0,0,0.0,0.0,69,2,-0.0022823862999999996,0.0022823862999999996,21.87852876157156,22.156684481217262,0.6566863885658947
2023-03-30 08:48:29.317,1427.705322265625,1432.492431640625,0.0,21.299997329711914,3600,0.8,21.39999771118164,-0.9422683715820312,0,0,1,0,0,0.0,0.0,71,2,-0.0022823862999999996,0.0022823862999999996,21.84583696899803,22.15359149679202,0.7535937856103807
2023-03-30 08:48:31.332,1426.306884765625,1431.8841552734375,0.0,21.299997329711914,3600,0.8,21.599998474121094,-0.9276962280273438,0,0,1,0,0,0.0,0.0,73,2,-0.0022823862999999996,0.0022823862999999996,21.813130353747574,22.15020385181678,0.5502053776956863
2023-03-30 08:48:33.331,1426.306884765625,1431.2760009765625,0.0,21.299997329711914,3600,0.8,21.39999771118164,-0.9131283164024353,0,0,1,0,0,0.0,0.0,75,2,-0.0022823862999999996,0.0022823862999999996,21.812515098466147,22.146843792579904,0.7468460813982638
2023-03-30 08:48:35.339,1424.9085693359375,1431.2760009765625,0.0,21.299997329711914,3600,0.8,21.39999771118164,-0.9131283164024353,0,0,1,0,0,0.0,0.0,77,2,-0.0022823862999999996,0.0022823862999999996,21.780417568779356,22.143197790734426,0.7432000795527856
2023-03-30 08:48:37.349,1426.306884765625,1431.2760009765625,0.0,21.299997329711914,3600,0.8,21.39999771118164,-0.9131283164024353,0,0,1,0,0,0.0,0.0,79,2,-0.0022823862999999996,0.0022823862999999996,21.812515098466147,22.139907442970085,0.739909731788444
2023-03-30 08:48:39.370,1424.9085693359375,1430.0592041015625,0.0,21.299997329711914,3600,0.8,21.499998092651367,-0.8839840292930603,0,0,1,0,0,0.0,0.0,81,2,-0.0022823862999999996,0.0022823862999999996,21.779177126604456,22.13631811635053,0.6363200236991631
2023-03-30 08:48:41.370,1424.9085693359375,1430.0592041015625,0.0,21.299997329711914,3600,0.8,21.499998092651367,-0.8839840292930603,0,0,1,0,0,0.0,0.0,83,2,-0.0022823862999999996,0.0022823862999999996,21.779177126604456,22.13276450412757,0.6327664114762044
2023-03-30 08:48:43.389,1424.9085693359375,1429.450927734375,0.0,21.200002670288086,3600,0.8,21.299997329711914,-0.9694077968597412,0,0,1,0,0,0.0,0.0,85,2,-0.0022823862999999996,0.0022823862999999996,21.778552618080223,22.12924003697338,0.8292427072614643
2023-03-30 08:48:45.389,1424.9085693359375,1428.8427734375,0.0,21.200002670288086,3600,0.8,21.39999771118164,-0.9548441767692566,0,0,1,0,0,0.0,0.0,87,2,-0.0022823862999999996,0.0022823862999999996,21.77792529255397,22.125744396860036,0.725746685678395
2023-03-30 08:48:47.391,1423.51025390625,1428.234619140625,0.0,21.200002670288086,3600,0.8,21.299997329711914,-0.9402762651443481,0,0,1,0,0,0.0,0.0,89,2,-0.0022823862999999996,0.0022823862999999996,21.74519038851291,22.121957821209563,0.8219604914976486
2023-03-30 08:48:49.401,1423.51025390625,1428.234619140625,0.0,21.200002670288086,3600,0.8,21.39999771118164,-0.9402762651443481,0,0,1,0,0,0.0,0.0,91,2,-0.0022823862999999996,0.0022823862999999996,21.74519038851291,22.118208922616333,0.7182112114346921
2023-03-30 08:48:51.401,1423.51025390625,1427.626220703125,0.0,21.200002670288086,3600,0.8,21.39999771118164,-0.9256489872932434,0,0,1,0,0,0.0,0.0,93,2,-0.0022823862999999996,0.0022823862999999996,21.7445565997082,22.11449101988339,0.7144933087017478
2023-03-30 08:48:53.420,1423.51025390625,1427.626220703125,0.0,21.200002670288086,3600,0.8,21.39999771118164,-0.9256489872932434,0,0,1,0,0,0.0,0.0,95,2,-0.0022823862999999996,0.0022823862999999996,21.7445565997082,22.11081011090074,0.7108123997190994
2023-03-30 08:48:55.441,1420.7135009765625,1427.626220703125,0.0,21.200002670288086,3600,0.8,21.200002670288086,-0.9256489872932434,0,0,1,0,0,0.0,0.0,97,2,-0.0022823862999999996,0.0022823862999999996,21.680327328593606,22.106526735648664,0.9065240653605784
2023-03-30 08:48:57.440,1422.1116943359375,1427.0179443359375,0.0,21.200002670288086,3600,0.8,21.39999771118164,-0.9109115600585938,0,0,1,0,0,0.0,0.0,99,2,-0.0022823862999999996,0.0022823862999999996,21.71180358273361,22.102599174654106,0.7026014634724653
2023-03-30 08:48:59.458,1420.7135009765625,1427.0179443359375,0.0,21.200002670288086,3600,0.8,21.299997329711914,-0.9109115600585938,0,0,1,0,0,0.0,0.0,101,2,-0.0022823862999999996,0.0022823862999999996,21.679690074528956,22.098391158798872,0.7983938290869581
2023-03-30 08:49:01.455,1422.1116943359375,1426.4095458984375,0.0,21.200002670288086,3600,0.8,21.299997329711914,-0.896169900894165,0,0,1,0,0,0.0,0.0,103,2,-0.0022823862999999996,0.0022823862999999996,21.711163567862304,22.094538179892144,0.7945408501802298
2023-03-30 08:49:03.459,1420.7135009765625,1425.8013916015625,0.0,21.10000228881836,3600,0.8,21.000001907348633,-0.9814326167106628,0,0,1,0,0,0.0,0.0,105,2,-0.0022823862999999996,0.0022823862999999996,21.678406700305548,22.090397602488054,1.0903956951394207
2023-03-30 08:49:05.471,1420.7135009765625,1425.1932373046875,0.0,21.10000228881836,3600,0.8,21.39999771118164,-0.9666908979415894,0,0,1,0,0,0.0,0.0,107,2,-0.0022823862999999996,0.0022823862999999996,21.677760706549662,22.08629179677224,0.6862940855905997
2023-03-30 08:49:07.485,1420.7135009765625,1425.1932373046875,0.0,21.10000228881836,3600,0.8,21.10000228881836,-0.9666908979415894,0,0,1,0,0,0.0,0.0,109,2,-0.0022823862999999996,0.0022823862999999996,21.677760706549662,22.082226844505893,0.9822245556875338
2023-03-30 08:49:09.485,1419.3150634765625,1424.5848388671875,0.0,21.10000228881836,3600,0.8,21.200002670288086,-0.9519492387771606,0,0,1,0,0,0.0,0.0,111,2,-0.0022823862999999996,0.0022823862999999996,21.6449855731163,22.07787622116384,0.8778735508757549
2023-03-30 08:49:11.494,1417.916748046875,1423.3681640625,0.0,21.10000228881836,3600,0.8,21.200002670288086,-0.9224658608436584,0,0,1,0,0,0.0,0.0,113,2,-0.0022823862999999996,0.0022823862999999996,21.611548457770745,22.0732361823907,0.8732335121026154
2023-03-30 08:49:13.511,1419.3150634765625,1423.3681640625,0.0,21.10000228881836,3600,0.8,21.200002670288086,-0.9224658608436584,0,0,1,0,0,0.0,0.0,115,2,-0.0022823862999999996,0.0022823862999999996,21.643677726554422,22.06896200434068,0.8689593340525938
2023-03-30 08:49:15.521,1417.916748046875,1423.9765625,0.0,21.10000228881836,3600,0.8,21.10000228881836,-0.9372117519378662,0,0,1,0,0,0.0,0.0,117,2,-0.0022823862999999996,0.0022823862999999996,21.612204260487612,22.064417188852985,0.964414900034626
