Ps,ST,Pd,CompSpeed,WORK_MINUTES,T_dis_es,t_dis_old,T_dis_delay,t_dis
1549.632446,21.699999,1544.411865,0.000000,0.000000,22.213285,22.213276,22.213285,22.213276
1549.632446,21.699999,1544.411865,0.000000,0.000000,22.213285,22.213276,22.213285,22.213276
1549.024292,21.699999,1544.411865,0.000000,0.000000,22.212753,22.212719,22.213280,22.213270
1549.024292,21.699999,1543.013550,0.000000,0.000000,22.180729,22.180716,22.212957,22.212946
1548.416016,21.699999,1543.013550,0.000000,0.000000,22.180193,22.180202,22.212631,22.212620
1547.807739,21.699999,1541.615112,0.000000,0.000000,22.147621,22.147629,22.211985,22.211973
1547.199463,21.599998,1541.615112,0.000000,0.000000,22.147079,22.147068,22.211338,22.211327
1546.591064,21.599998,1541.615112,0.000000,0.000000,22.146534,22.146540,22.210693,22.210682
1545.982910,21.599998,1541.615112,0.000000,0.000000,22.145985,22.145994,22.210049,22.210039
1545.982910,21.599998,1540.216797,0.000000,0.000000,22.113951,22.113949,22.209093,22.209084
1545.374634,21.599998,1540.216797,0.000000,0.000000,22.113398,22.113403,22.208141,22.208132
1545.374634,21.599998,1541.615112,0.000000,0.000000,22.145433,22.145451,22.207518,22.207508
1544.766357,21.599998,1538.818481,0.000000,0.000000,22.080803,22.080820,22.206257,22.206247
1544.766357,21.599998,1540.216797,0.000000,0.000000,22.112844,22.112858,22.205326,22.205318
1544.158081,21.499998,1538.818481,0.000000,0.000000,22.080244,22.080242,22.204082,22.204075
1543.549683,21.599998,1538.818481,0.000000,0.000000,22.079683,22.079678,22.202845,22.202837
1542.941528,21.499998,1537.420044,0.000000,0.000000,22.047070,22.047066,22.201294,22.201286
1542.333252,21.499998,1537.420044,0.000000,0.000000,22.046503,22.046516,22.199755,22.199747
1542.333252,21.499998,1536.021851,0.000000,0.000000,22.014452,22.014454,22.197910,22.197903
1541.724976,21.499998,1537.420044,0.000000,0.000000,22.045935,22.045937,22.196398,22.196390
1541.116699,21.499998,1536.021851,0.000000,0.000000,22.013309,22.013321,22.194576,22.194569
1540.508301,21.499998,1534.623413,0.000000,0.000000,21.980671,21.980663,22.192448,22.192440
1539.900146,21.499998,1536.021851,0.000000,0.000000,22.012156,22.012173,22.190655,22.190647
1539.900146,21.499998,1536.021851,0.000000,0.000000,22.012156,22.012173,22.188877,22.188871
1539.291870,21.499998,1533.225098,0.000000,0.000000,21.947445,21.947462,22.186476,22.186470
1539.900146,21.499998,1533.225098,0.000000,0.000000,21.948027,21.948048,22.184103,22.184097
1538.683716,21.399998,1533.225098,0.000000,0.000000,21.946859,21.946861,22.181742,22.181736
1538.075317,21.399998,1531.826904,0.000000,0.000000,21.914202,21.914196,22.179081,22.179073
1538.075317,21.399998,1531.826904,0.000000,0.000000,21.914202,21.914196,22.176445,22.176437
1537.466919,21.399998,1531.826904,0.000000,0.000000,21.913610,21.913624,22.173830,22.173822
1536.250488,21.399998,1530.428467,0.000000,0.000000,21.880339,21.880323,22.170910,22.170902
1535.642334,21.399998,1531.826904,0.000000,0.000000,21.911819,21.911818,22.168331,22.168324
1535.642334,21.399998,1530.428467,0.000000,0.000000,21.879738,21.879736,22.165461,22.165453
1535.642334,21.399998,1529.030273,0.000000,0.000000,21.847656,21.847639,22.162298,22.162291
1535.033936,21.399998,1530.428467,0.000000,0.000000,21.879135,21.879131,22.159479,22.159473
1534.425537,21.299997,1530.428467,0.000000,0.000000,21.878529,21.878527,22.156685,22.156677
1533.817383,21.299997,1529.030273,0.000000,0.000000,21.845837,21.845837,22.153591,22.153584
1533.209106,21.299997,1527.631836,0.000000,0.000000,21.813129,21.813122,22.150204,22.150196
1532.600952,21.299997,1527.631836,0.000000,0.000000,21.812515,21.812498,22.146843,22.146835
1532.600952,21.299997,1526.233521,0.000000,0.000000,21.780418,21.780401,22.143198,22.143188
1532.600952,21.299997,1527.631836,0.000000,0.000000,21.812515,21.812498,22.139908,22.139898
1531.384155,21.299997,1526.233521,0.000000,0.000000,21.779177,21.779198,22.136318,22.136309
1531.384155,21.299997,1526.233521,0.000000,0.000000,21.779177,21.779198,22.132765,22.132755
1530.775879,21.200003,1526.233521,0.000000,0.000000,21.778553,21.778557,22.129240,22.129230
1530.167725,21.200003,1526.233521,0.000000,0.000000,21.777925,21.777931,22.125744,22.125734
1529.559570,21.200003,1524.835205,0.000000,0.000000,21.745190,21.745176,22.121958,22.121948
1529.559570,21.200003,1524.835205,0.000000,0.000000,21.745190,21.745176,22.118210,22.118198
1528.951172,21.200003,1524.835205,0.000000,0.000000,21.744556,21.744549,22.114491,22.114481
1528.951172,21.200003,1524.835205,0.000000,0.000000,21.744556,21.744549,22.110809,22.110800
1528.951172,21.200003,1522.038452,0.000000,0.000000,21.680326,21.680326,22.106527,22.106516
1528.342896,21.200003,1523.436646,0.000000,0.000000,21.711803,21.711828,22.102600,22.102589
1528.342896,21.200003,1522.038452,0.000000,0.000000,21.679689,21.679695,22.098391,22.098381
1527.734497,21.200003,1523.436646,0.000000,0.000000,21.711164,21.711166,22.094538,22.094528
1527.126343,21.100002,1522.038452,0.000000,0.000000,21.678406,21.678402,22.090397,22.090387
1526.518188,21.100002,1522.038452,0.000000,0.000000,21.677761,21.677738,22.086292,22.086281
1526.518188,21.100002,1522.038452,0.000000,0.000000,21.677761,21.677738,22.082228,22.082216
1525.909790,21.100002,1520.640015,0.000000,0.000000,21.644985,21.644979,22.077877,22.077866
1524.693115,21.100002,1519.241699,0.000000,0.000000,21.611549,21.611551,22.073236,22.073225
1524.693115,21.100002,1520.640015,0.000000,0.000000,21.643679,21.643715,22.068962,22.068951
1525.301514,21.100002,1519.241699,0.000000,0.000000,21.612204,21.612217,22.064417,22.064405
1524.084961,21.100002,1519.241699,0.000000,0.000000,21.610889,21.610901,22.059904,22.059893
1524.084961,21.100002,1519.241699,0.000000,0.000000,21.610889,21.610901,22.055437,22.055426
1524.084961,21.100002,1517.843628,0.000000,0.000000,21.578760,21.578754,22.050694,22.050682
1522.868408,21.100002,1517.843628,0.000000,0.000000,21.577435,21.577433,22.045984,22.045973
1522.260132,21.100002,1517.843628,0.000000,0.000000,21.576765,21.576748,22.041315,22.041304
1522.868408,21.000002,1517.843628,0.000000,0.000000,21.577435,21.577433,22.036699,22.036688
1522.260132,21.000002,1517.843628,0.000000,0.000000,21.576765,21.576748,22.032124,22.032112
1521.651733,21.000002,1515.046875,0.000000,0.000000,21.511803,21.511805,22.026947,22.026936
1520.435425,21.000002,1515.046875,0.000000,0.000000,21.510450,21.510427,22.021807,22.021797
1520.435425,21.000002,1516.445190,0.000000,0.000000,21.542599,21.542589,22.017038,22.017029
1519.827026,21.000002,1515.046875,0.000000,0.000000,21.509769,21.509739,22.011992,22.011982
1519.218750,21.000002,1513.648438,0.000000,0.000000,21.476931,21.476917,22.006668,22.006659
1518.610352,21.000002,1513.648438,0.000000,0.000000,21.476242,21.476259,22.001390,22.001381
1518.002197,21.000002,1513.648438,0.000000,0.000000,21.475554,21.475569,21.996159,21.996149
1517.394043,21.000002,1512.250122,0.000000,0.000000,21.442699,21.442696,21.990650,21.990643
1516.177368,21.000002,1510.851929,0.000000,0.000000,21.409140,21.409142,21.984865,21.984856
1515.568970,20.900002,1509.453491,0.000000,0.000000,21.376263,21.376284,21.978809,21.978800
1514.960815,20.900002,1510.851929,0.000000,0.000000,21.407732,21.407736,21.973127,21.973118
1514.960815,20.900002,1510.851929,0.000000,0.000000,21.407732,21.407736,21.967501,21.967493
1514.352539,20.900002,1508.055176,0.000000,0.000000,21.342669,21.342678,21.961283,21.961275
1513.744385,20.900002,1508.055176,0.000000,0.000000,21.341957,21.341963,21.955122,21.955112
1513.135986,20.900002,1506.656738,0.000000,0.000000,21.309053,21.309048,21.948692,21.948685
1511.919434,20.900002,1506.656738,0.000000,0.000000,21.307613,21.307613,21.942314,21.942307
1511.919434,20.900002,1508.055176,0.000000,0.000000,21.339802,21.339783,21.936319,21.936312
1511.311157,20.900002,1506.656738,0.000000,0.000000,21.306889,21.306894,21.930056,21.930048
1511.311157,20.800001,1506.656738,0.000000,0.000000,21.306889,21.306894,21.923855,21.923847
1510.703003,20.800001,1505.258301,0.000000,0.000000,21.273966,21.273962,21.917389,21.917381
1510.094604,20.800001,1505.258301,0.000000,0.000000,21.273235,21.273224,21.910980,21.910973
1509.486206,20.800001,1503.860107,0.000000,0.000000,21.240307,21.240297,21.904306,21.904299
1509.486206,20.800001,1505.258301,0.000000,0.000000,21.272501,21.272472,21.898020,21.898012
1508.269775,20.800001,1503.860107,0.000000,0.000000,21.238829,21.238804,21.891460,21.891453
1508.269775,20.800001,1503.860107,0.000000,0.000000,21.238829,21.238804,21.884966,21.884958
1508.878052,20.800001,1503.860107,0.000000,0.000000,21.239569,21.239559,21.878544,21.878536
1507.661621,20.800001,1503.860107,0.000000,0.000000,21.238085,21.238098,21.872171,21.872164
1507.661621,20.800001,1502.461670,0.000000,0.000000,21.205877,21.205883,21.865541,21.865534
1507.053223,20.700001,1502.461670,0.000000,0.000000,21.205130,21.205143,21.858971,21.858963
1507.053223,20.700001,1502.461670,0.000000,0.000000,21.205130,21.205143,21.852465,21.852457
1507.053223,20.700001,1502.461670,0.000000,0.000000,21.205130,21.205143,21.846024,21.846016
1506.444946,20.700001,1502.461670,0.000000,0.000000,21.204380,21.204386,21.839640,21.839632
1505.836670,20.700001,1501.063354,0.000000,0.000000,21.171417,21.171432,21.832991,21.832983
1506.444946,20.700001,1501.063354,0.000000,0.000000,21.172171,21.172174,21.826416,21.826408
1505.836670,20.700001,1501.063354,0.000000,0.000000,21.171417,21.171432,21.819899,21.819891
1505.836670,20.700001,1499.664917,0.000000,0.000000,21.139196,21.139198,21.813126,21.813118
1505.228394,20.600000,1501.063354,0.000000,0.000000,21.170660,21.170654,21.806732,21.806725
1504.620239,20.700001,1499.664917,0.000000,0.000000,21.137680,21.137691,21.796772,21.800068
1504.620239,20.600000,1498.266724,0.000000,0.000000,21.105461,21.105452,21.789892,21.793156
1504.011841,20.600000,1498.266724,0.000000,0.000000,21.104698,21.104671,21.783075,21.786304
1504.011841,20.600000,1498.266724,0.000000,0.000000,21.104698,21.104671,21.776325,21.779522
1504.011841,20.600000,1499.664917,0.000000,0.000000,21.136917,21.136911,21.769962,21.773129
1503.403564,20.600000,1499.664917,0.000000,0.000000,21.136152,21.136168,21.763657,21.766790
1502.795288,20.600000,1498.266724,0.000000,0.000000,21.103161,21.103142,21.757084,21.760187
1502.795288,20.600000,1498.266724,0.000000,0.000000,21.103161,21.103142,21.750578,21.753649
1502.795288,20.600000,1496.868530,0.000000,0.000000,21.070936,21.070913,21.743814,21.746855
1502.187012,20.600000,1498.266724,0.000000,0.000000,21.102388,21.102396,21.737432,21.740442
1502.187012,20.600000,1498.266724,0.000000,0.000000,21.102388,21.102396,21.731113,21.734093
1502.187012,20.600000,1496.868530,0.000000,0.000000,21.070162,21.070164,21.724537,21.727486
1501.578857,20.600000,1496.868530,0.000000,0.000000,21.069387,21.069365,21.718019,21.720938
1501.578857,20.600000,1495.470093,0.000000,0.000000,21.037149,21.037127,21.711245,21.714134
1500.970459,20.600000,1495.470093,0.000000,0.000000,21.036369,21.036358,21.704529,21.707390
1500.970459,20.600000,1496.868530,0.000000,0.000000,21.068607,21.068581,21.698202,21.701033
1500.362183,20.600000,1495.470093,0.000000,0.000000,21.035587,21.035572,21.691608,21.694410
1499.753906,20.500000,1495.470093,0.000000,0.000000,21.034801,21.034803,21.685072,21.687847
1499.753906,20.500000,1494.071777,0.000000,0.000000,21.002560,21.002577,21.678282,21.681028
1499.753906,20.500000,1494.071777,0.000000,0.000000,21.002560,21.002577,21.671558,21.674278
1498.537476,20.500000,1494.071777,0.000000,0.000000,21.000978,21.001001,21.664886,21.667580
1498.537476,20.500000,1492.673340,0.000000,0.000000,20.968729,20.968756,21.657959,21.660625
1497.928955,20.500000,1494.071777,0.000000,0.000000,21.000183,21.000196,21.651415,21.654055
1497.928955,20.500000,1492.673340,0.000000,0.000000,20.967932,20.967949,21.644613,21.647228
1497.320801,20.500000,1492.673340,0.000000,0.000000,20.967134,20.967142,21.637873,21.640461
1497.320801,20.500000,1492.673340,0.000000,0.000000,20.967134,20.967142,21.631199,21.633760
1497.320801,20.500000,1491.275146,0.000000,0.000000,20.934883,20.934879,21.624269,21.626806
1496.712524,20.500000,1491.275146,0.000000,0.000000,20.934080,20.934088,21.617403,21.619913
1496.104248,20.500000,1491.275146,0.000000,0.000000,20.933275,20.933260,21.610596,21.613081
1496.104248,20.500000,1489.876831,0.000000,0.000000,20.901016,20.901026,21.603535,21.605995
1496.104248,20.500000,1489.876831,0.000000,0.000000,20.901016,20.901026,21.596544,21.598980
1496.104248,20.500000,1491.275146,0.000000,0.000000,20.933275,20.933260,21.589945,21.592356
1495.496094,20.500000,1491.275146,0.000000,0.000000,20.932468,20.932451,21.583403,21.585789
1495.496094,20.500000,1489.876831,0.000000,0.000000,20.900208,20.900232,21.576605,21.578968
1494.887573,20.400002,1491.275146,0.000000,0.000000,20.931656,20.931623,21.570187,21.572527
1495.496094,20.400002,1488.478394,0.000000,0.000000,20.867939,20.867939,21.563200,21.565516
