Ps,ST,Pd,CompSpeed,WORK_MINUTES,T_dis_es,t_dis_old,T_dis_delay,t_dis
912.767273,29.799999,2208.621582,2400.599854,4.833341,75.866722,75.866707,75.866722,75.866707
918.241821,29.799999,2215.613281,2399.400146,4.883342,75.771965,75.771957,75.866096,75.866074
920.674927,29.799999,2217.011719,2401.799805,4.916676,75.679115,75.679085,75.864853,75.864830
923.107971,29.799999,2224.003418,2399.400146,4.950009,75.751892,75.751915,75.864098,75.864082
927.365967,29.799999,2226.800049,2400.000000,4.983343,75.602623,75.602631,75.862366,75.862343
929.798950,29.799999,2230.995117,2402.400146,5.016677,75.592369,75.592346,75.857018,75.856995
932.840332,29.799999,2233.791748,2403.000000,5.050011,75.510002,75.510017,75.850143,75.850121
941.356262,29.900000,2244.978271,2400.000000,5.166679,75.473785,75.473763,75.828224,75.842667
943.789368,29.799999,2247.774902,2404.800049,5.200013,75.330902,75.330872,75.818382,75.832535
946.830750,29.799999,2251.970215,2397.599854,5.233346,75.294373,75.294357,75.808006,75.821877
949.872131,29.799999,2254.766846,2400.000000,5.266680,75.213997,75.213982,75.796242,75.809837
950.480408,29.799999,2257.563477,2401.799805,5.300014,75.261597,75.261604,75.785652,75.798981
952.305298,29.799999,2260.359863,2398.800049,5.333348,75.247543,75.247528,75.775002,75.788063
954.130005,29.799999,2261.758545,2401.799805,5.366682,75.191093,75.191093,75.763435,75.776245
958.387939,29.799999,2267.351807,2399.400146,5.400015,75.130592,75.130592,75.750908,75.763458
958.387939,29.799999,2267.351807,2401.199951,5.433349,75.129845,75.129829,75.738609,75.750908
960.212830,29.799999,2271.546875,2405.399902,5.466683,75.153252,75.153267,75.727020,75.739075
962.037659,29.799999,2274.343506,2400.599854,5.500017,75.140594,75.140594,75.715408,75.727226
960.821106,29.799999,2275.741943,2458.800049,5.533350,75.218697,75.218712,75.705574,75.717155
950.480408,29.799999,2281.334961,2516.399902,5.566684,75.888649,75.888657,75.709198,75.720551
935.881714,29.799999,2285.530273,2600.399902,5.600018,76.736343,76.736359,75.729538,75.740662
921.283203,29.799999,2289.725098,2686.799805,5.633352,77.593285,77.593285,75.766441,75.777344
905.467957,29.799999,2295.318604,2769.600098,5.666686,78.571228,78.571236,75.821976,75.832664
886.003113,29.799999,2302.310059,2851.799805,5.700019,79.813568,79.813568,75.901016,75.911491
870.187988,29.799999,2307.903564,2921.399902,5.733353,80.840500,80.840469,75.998825,76.009094
852.547852,29.799999,2310.700195,3003.000000,5.766687,81.909523,81.909531,76.115868,76.125931
837.341003,29.799999,2317.691650,3097.800049,5.800021,82.966949,82.966972,76.251526,76.261391
817.267883,29.799999,2321.887207,3163.200195,5.833354,84.299255,84.299248,76.410881,76.420547
805.102356,29.799999,2323.285156,3243.600098,5.866688,85.062790,85.062782,76.582199,76.591675
788.070618,29.799999,2328.878906,3329.400146,5.900022,86.288170,86.288200,76.774391,76.783676
780.771301,29.799999,2330.276855,3260.399902,5.933356,86.885376,86.885391,76.974602,76.983704
783.204407,29.699999,2330.276855,3240.000000,5.966690,86.638641,86.638657,77.165962,77.174881
785.029236,29.799999,2331.675293,3241.799805,6.000023,86.650719,86.650711,77.353775,77.362518
783.812683,29.699999,2333.073486,3182.400146,6.033357,86.731232,86.731224,77.539459,77.548035
791.720276,29.699999,2333.073486,3181.199951,6.066691,86.193436,86.193436,77.710823,77.719223
793.545166,29.699999,2334.472168,3181.199951,6.100025,86.111282,86.111267,77.877159,77.885399
795.978149,29.699999,2335.870361,3142.199951,6.133358,86.023521,86.023514,78.038467,78.046547
805.102356,29.699999,2335.870361,3120.599854,6.166692,85.435425,85.435402,78.184937,78.192856
808.752014,29.699999,2338.666748,3120.000000,6.200026,85.277359,85.277382,78.325378,78.333138
810.576843,29.799999,2338.666748,3122.400146,6.233360,85.252449,85.252457,78.462540,78.470146
812.401672,29.799999,2341.463623,3052.800049,6.266694,85.275818,85.275841,78.597458,78.604904
820.309265,29.799999,2340.065186,3058.800049,6.300027,84.717201,84.717201,78.718636,78.725937
822.742371,29.699999,2342.862305,3064.199951,6.333361,84.541321,84.541336,78.833931,78.841087
825.783752,29.799999,2344.260254,3051.000000,6.366695,84.494896,84.494896,78.946030,78.953041
826.392029,29.799999,2344.260254,3056.399902,6.400029,84.451591,84.451591,79.055046,79.061920
825.783752,29.699999,2344.260254,3052.199951,6.433362,84.397858,84.397865,79.160835,79.167580
827.000366,29.799999,2345.658447,3066.600098,6.466696,84.444664,84.444656,79.265465,79.272072
828.825134,29.799999,2348.455322,3052.800049,6.500030,84.421188,84.421188,79.367554,79.374031
834.907898,29.799999,2347.057129,3006.600098,6.533364,84.036255,84.036263,79.505539,79.466347
838.557495,29.799999,2348.455322,2997.599854,6.566698,83.855667,83.855637,79.591675,79.553261
840.990723,29.799999,2349.854004,2996.399902,6.600031,83.745399,83.745369,79.673927,79.636269
842.207214,29.799999,2347.057129,2992.800049,6.633365,83.592598,83.592613,79.751518,79.714607
840.382385,29.799999,2352.650391,2985.000000,6.666699,83.873055,83.873070,79.833130,79.796951
843.423706,29.799999,2351.251953,3004.800049,6.700033,83.627831,83.627792,79.908272,79.872810
844.640320,29.799999,2352.650391,2992.800049,6.733366,83.602592,83.602608,79.981422,79.946663
844.640320,29.799999,2352.650391,3018.000000,6.766700,83.582047,83.582085,80.052719,80.018646
847.073486,29.799999,2355.446777,2987.400146,6.800034,83.537178,83.537155,80.121719,80.088318
845.856873,29.900000,2354.048584,3009.600098,6.833368,83.649345,83.649323,80.191566,80.158829
849.506470,29.900000,2354.048584,2995.199951,6.866702,83.436905,83.436867,80.255829,80.223740
844.640320,29.900000,2355.446777,3006.600098,6.900035,83.766846,83.766869,80.325356,80.293900
848.289978,29.900000,2355.446777,2983.200195,6.933369,83.561211,83.561211,80.389427,80.358597
847.681702,29.900000,2356.845459,3007.199951,6.966703,83.619057,83.619049,80.453377,80.423157
853.156189,29.799999,2358.243652,3013.200195,7.000037,83.224472,83.224495,80.508247,80.478630
850.114807,29.900000,2359.641846,2983.200195,7.033370,83.569237,83.569199,80.568863,80.539825
851.331421,29.900000,2361.040283,2993.399902,7.066704,83.526443,83.526489,80.627426,80.598969
851.331421,29.900000,2363.836914,3001.199951,7.100038,83.599915,83.599930,80.686287,80.658394
850.723083,29.900000,2363.836914,3010.199951,7.133372,83.629829,83.629829,80.744568,80.717232
850.723083,29.900000,2363.836914,2986.799805,7.166706,83.648849,83.648834,80.802078,80.775284
853.156189,29.900000,2363.836914,3010.800049,7.200039,83.480888,83.480896,80.855125,80.828857
851.939636,29.900000,2363.836914,2999.400146,7.233373,83.564217,83.564217,80.908768,80.883018
853.156189,29.900000,2363.836914,2995.199951,7.266707,83.493408,83.493408,80.959946,80.934708
854.372864,29.900000,2363.836914,2980.199951,7.300041,83.431427,83.431435,81.008888,80.984146
852.547852,29.900000,2365.235596,3007.800049,7.333375,83.560196,83.560211,81.059402,81.035156
854.372864,29.900000,2363.836914,3001.199951,7.366708,83.414558,83.414566,81.106041,81.082275
854.981018,29.900000,2366.633545,2994.000000,7.400042,83.462990,83.462982,81.152710,81.129417
853.764404,29.900000,2368.032227,3008.399902,7.433376,83.565224,83.565231,81.200478,81.177650
856.805786,29.900000,2368.032227,2982.599854,7.466710,83.401207,83.401176,81.244057,81.221680
855.589233,29.900000,2369.430176,3019.199951,7.500043,83.485474,83.485481,81.288445,81.266502
