Ps,ST,Pd,CompSpeed,WORK_MINUTES,T_dis_es,t_dis_old,T_dis_delay,t_dis
1645.740234,25.200001,1642.295410,0.000000,0.000000,24.487961,24.487961,24.487961,24.487961
1645.740234,25.200001,1642.295410,0.000000,0.000000,24.487961,24.487961,24.487961,24.487961
1645.131958,25.200001,1640.897217,0.000000,0.000000,24.456284,24.456276,24.487644,24.487646
1644.523804,25.200001,1639.498657,0.000000,0.000000,24.424591,24.424595,24.487017,24.487019
1644.523804,25.200001,1639.498657,0.000000,0.000000,24.424591,24.424595,24.486397,24.486397
1644.523804,25.200001,1638.100464,0.000000,0.000000,24.393000,24.393005,24.485468,24.485468
1643.915283,25.200001,1638.100464,0.000000,0.000000,24.392897,24.392900,24.484547,24.484547
1643.307129,25.200001,1639.498657,0.000000,0.000000,24.424385,24.424400,24.483948,24.483948
1643.915283,25.100000,1638.100464,0.000000,0.000000,24.392897,24.392900,24.483042,24.483042
1643.307129,25.100000,1638.100464,0.000000,0.000000,24.392794,24.392824,24.482143,24.482143
1642.698853,25.100000,1638.100464,0.000000,0.000000,24.392685,24.392693,24.481253,24.481253
1641.482422,25.100000,1636.702148,0.000000,0.000000,24.360863,24.360867,24.480055,24.480055
1641.482422,25.100000,1635.303711,0.000000,0.000000,24.329254,24.329264,24.478556,24.478554
1640.873901,25.100000,1635.303711,0.000000,0.000000,24.329138,24.329132,24.477068,24.477068
1640.265747,25.100000,1635.303711,0.000000,0.000000,24.329021,24.329002,24.475595,24.475595
1640.873901,25.100000,1635.303711,0.000000,0.000000,24.329138,24.329132,24.474138,24.474138
1640.265747,25.100000,1635.303711,0.000000,0.000000,24.329021,24.329002,24.472694,24.472694
1639.657471,25.100000,1635.303711,0.000000,0.000000,24.328901,24.328884,24.471264,24.471264
1639.049194,25.000000,1633.905396,0.000000,0.000000,24.297165,24.297152,24.469530,24.469532
1638.441040,25.000000,1633.905396,0.000000,0.000000,24.297041,24.297047,24.467813,24.467815
1637.832520,25.000000,1633.905396,0.000000,0.000000,24.296913,24.296917,24.466114,24.466114
1637.832520,25.000000,1632.506836,0.000000,0.000000,24.265287,24.265303,24.464115,24.464115
1637.832520,25.000000,1632.506836,0.000000,0.000000,24.265287,24.265303,24.462137,24.462137
1637.224365,25.000000,1632.506836,0.000000,0.000000,24.265158,24.265173,24.460176,24.460176
1636.616089,25.000000,1632.506836,0.000000,0.000000,24.265024,24.265041,24.458235,24.458235
1636.007813,25.000000,1631.108643,0.000000,0.000000,24.233265,24.233248,24.455997,24.455996
1636.007813,24.900000,1631.108643,0.000000,0.000000,24.233265,24.233248,24.453781,24.453779
1635.399658,25.000000,1631.108643,0.000000,0.000000,24.233128,24.233103,24.451586,24.451584
1634.791138,24.900000,1629.710327,0.000000,0.000000,24.201355,24.201374,24.449095,24.449095
1635.399658,24.900000,1629.710327,0.000000,0.000000,24.201494,24.201506,24.446632,24.446630
1635.399658,24.900000,1629.710327,0.000000,0.000000,24.201494,24.201506,24.444193,24.444191
1634.791138,24.900000,1629.710327,0.000000,0.000000,24.201355,24.201374,24.441776,24.441774
1634.791138,24.900000,1629.710327,0.000000,0.000000,24.201355,24.201374,24.439384,24.439383
1634.791138,24.900000,1629.710327,0.000000,0.000000,24.201355,24.201374,24.437016,24.437014
1635.399658,24.799999,1631.108643,0.000000,0.000000,24.233128,24.233103,24.434986,24.434984
1635.399658,24.799999,1631.108643,0.000000,0.000000,24.233128,24.233103,24.432978,24.432976
1636.007813,24.799999,1631.108643,0.000000,0.000000,24.233265,24.233248,24.430992,24.430988
1636.007813,24.799999,1631.108643,0.000000,0.000000,24.233265,24.233248,24.429024,24.429020
1636.616089,24.799999,1632.506836,0.000000,0.000000,24.265024,24.265041,24.427391,24.427389
1636.616089,24.799999,1631.108643,0.000000,0.000000,24.233400,24.233406,24.425461,24.425459
1637.832520,24.799999,1631.108643,0.000000,0.000000,24.233664,24.233669,24.423553,24.423550
1638.441040,24.799999,1633.905396,0.000000,0.000000,24.297041,24.297047,24.422295,24.422291
1639.049194,24.799999,1633.905396,0.000000,0.000000,24.297165,24.297152,24.421049,24.421045
1640.265747,24.699999,1633.905396,0.000000,0.000000,24.297407,24.297401,24.419819,24.419815
1640.873901,24.799999,1635.303711,0.000000,0.000000,24.329138,24.329132,24.418917,24.418913
