,Pd,Ps,CompSpeed,ST,CompSpeed_rated,Fw,T_dis,SSH,EXV,Fan,ODU_Mode,STARTUP_Mode,DEFROST_Mode,Current,WORK_MINUTES,Timedelta,flag,Fan_cu,Comp_cu,T_dis_es,T_dis_delay,T_diff
2023-04-07 20:08:46.564,1032.6207153320313,1023.4736206054688,0.0,10.100000381469727,3600,0.8,19.099998474121094,2.0492236614227295,0,0,1,0,0,0.0,0.0,0,2,-0.0022823862999999996,0.0022823862999999996,10.315266421069252,10.315266421069252,-8.784732053051842
2023-04-07 20:08:48.894,1032.6207153320313,1023.4736206054688,0.0,10.100000381469727,3600,0.8,18.700002670288086,2.0492236614227295,0,0,1,0,0,0.0,0.0,2,2,-0.0022823862999999996,0.0022823862999999996,10.315266421069252,10.315266421069252,-8.384736249218834
2023-04-07 20:08:50.907,1032.6207153320313,1022.865283203125,0.0,10.0,3600,0.8,18.999998092651367,1.9690386056900024,0,0,1,0,0,0.0,0.0,4,2,-0.0022823862999999996,0.0022823862999999996,10.229917797609156,10.314417188076543,-8.685580904574824
2023-04-07 20:08:52.909,1032.6207153320313,1022.2570678710938,0.0,10.100000381469727,3600,0.8,18.89999771118164,2.0888497829437256,0,0,1,0,0,0.0,0.0,6,2,-0.0022823862999999996,0.0022823862999999996,10.343770511785864,10.314709258527465,-8.585288452654176
2023-04-07 20:08:54.923,1032.6207153320313,1022.2570678710938,0.0,10.100000381469727,3600,0.8,18.799997329711914,2.0888497829437256,0,0,1,0,0,0.0,0.0,8,2,-0.0022823862999999996,0.0022823862999999996,10.343770511785864,10.314998422828843,-8.484998906883071
2023-04-07 20:08:56.937,1032.6207153320313,1021.64873046875,0.0,10.100000381469727,3600,0.8,18.799997329711914,2.1086628437042236,0,0,1,0,0,0.0,0.0,10,2,-0.0022823862999999996,0.0022823862999999996,10.358012912521822,10.315426424152482,-8.484570905559432
2023-04-07 20:08:58.959,1032.6207153320313,1021.64873046875,0.0,10.0,3600,0.8,18.700002670288086,2.008662700653076,0,0,1,0,0,0.0,0.0,12,2,-0.0022823862999999996,0.0022823862999999996,10.258456071761893,10.314859559674828,-8.385143110613258
2023-04-07 20:09:00.976,1031.2223388671875,1021.0403930664063,0.0,10.0,3600,0.8,18.799997329711914,2.028477907180786,0,0,1,0,0,0.0,0.0,14,2,-0.0022823862999999996,0.0022823862999999996,10.239777185761737,10.314112477571886,-8.485884852140028
2023-04-07 20:09:02.977,1032.6207153320313,1021.64873046875,0.0,10.0,3600,0.8,18.400001525878906,2.008662700653076,0,0,1,0,0,0.0,0.0,16,2,-0.0022823862999999996,0.0022823862999999996,10.258456071761893,10.313558687081153,-8.086442838797753
2023-04-07 20:09:04.993,1031.2223388671875,1020.432177734375,0.0,10.0,3600,0.8,18.400001525878906,2.0482890605926514,0,0,1,0,0,0.0,0.0,18,2,-0.0022823862999999996,0.0022823862999999996,10.254034490442386,10.31296641142865,-8.087035114450256
2023-04-07 20:09:06.018,1029.8241455078125,1020.432177734375,0.0,10.0,3600,0.8,18.500001907348633,2.0482890605926514,0,0,1,0,0,0.0,0.0,19,2,-0.0022823862999999996,0.0022823862999999996,10.221110312368298,10.312508277223309,-8.187493630125324
2023-04-07 20:09:08.018,1029.8241455078125,1019.8239013671875,0.0,10.0,3600,0.8,18.500001907348633,2.0681042671203613,0,0,1,0,0,0.0,0.0,21,2,-0.0022823862999999996,0.0022823862999999996,10.235369732585543,10.311740735879816,-8.188261171468817
2023-04-07 20:09:10.033,1029.8241455078125,1019.8239013671875,0.0,10.0,3600,0.8,18.500001907348633,2.0681042671203613,0,0,1,0,0,0.0,0.0,23,2,-0.0022823862999999996,0.0022823862999999996,10.235369732585543,10.310980831700295,-8.189021075648338
2023-04-07 20:09:12.052,1031.2223388671875,1019.2156860351563,0.0,10.0,3600,0.8,18.200000762939453,2.0879151821136475,0,0,1,0,0,0.0,0.0,25,2,-0.0022823862999999996,0.0022823862999999996,10.282528356190378,10.310697724838723,-7.88930303810073
2023-04-07 20:09:14.067,1028.4257080078125,1018.6073486328125,0.0,10.0,3600,0.8,18.100000381469727,2.1077282428741455,0,0,1,0,0,0.0,0.0,27,2,-0.0022823862999999996,0.0022823862999999996,10.230962515038586,10.309904346245167,-7.790096035224559
2023-04-07 20:09:16.081,1029.8241455078125,1017.9990112304688,0.0,10.0,3600,0.8,18.0,2.1275434494018555,0,0,1,0,0,0.0,0.0,29,2,-0.0022823862999999996,0.0022823862999999996,10.278105056143461,10.309587938021997,-7.690412061978003
2023-04-07 20:09:18.084,1029.8241455078125,1017.3907958984375,0.0,9.899999618530273,3600,0.8,18.100000381469727,2.0473544597625732,0,0,1,0,0,0.0,0.0,31,2,-0.0022823862999999996,0.0022823862999999996,10.192835485534653,10.308426231709555,-7.791574149760171
2023-04-07 20:09:20.099,1027.0273315429688,1016.78251953125,0.0,9.899999618530273,3600,0.8,18.0,2.067169666290283,0,0,1,0,0,0.0,0.0,33,2,-0.0022823862999999996,0.0022823862999999996,10.141213539712396,10.306762437624934,-7.6932375623750655
2023-04-07 20:09:22.120,1027.0273315429688,1016.1743041992188,0.0,9.899999618530273,3600,0.8,18.0,2.0869805812835693,0,0,1,0,0,0.0,0.0,35,2,-0.0022823862999999996,0.0022823862999999996,10.155467753527859,10.3052570303653,-7.694742969634699
2023-04-07 20:09:24.136,1028.4257080078125,1015.565966796875,0.0,9.899999618530273,3600,0.8,17.900001525878906,2.1067936420440674,0,0,1,0,0,0.0,0.0,37,2,-0.0022823862999999996,0.0022823862999999996,10.202634051321589,10.30423591466266,-7.595765611216246
2023-04-07 20:09:26.147,1027.0273315429688,1014.9576293945313,0.0,9.899999618530273,3600,0.8,18.0,2.126702308654785,0,0,1,0,0,0.0,0.0,39,2,-0.0022823862999999996,0.0022823862999999996,10.183959686827249,10.303039146199675,-7.696960853800325
2023-04-07 20:09:28.149,1025.62919921875,1014.3494140625,0.0,9.899999618530273,3600,0.8,17.5,2.1467695236206055,0,0,1,0,0,0.0,0.0,41,2,-0.0022823862999999996,0.0022823862999999996,10.165298823313949,10.30166860708752,-7.198331392912481
2023-04-07 20:09:30.435,1024.23076171875,1013.7410766601563,0.0,9.899999618530273,3600,0.8,17.80000114440918,2.1668412685394287,0,0,1,0,0,0.0,0.0,43,2,-0.0022823862999999996,0.0022823862999999996,10.14664427661184,10.300126089226362,-7.499875055182818
2023-04-07 20:09:32.468,1024.23076171875,1013.132861328125,0.0,9.799999237060547,3600,0.8,17.80000114440918,2.0869085788726807,0,0,1,0,0,0.0,0.0,45,2,-0.0022823862999999996,0.0022823862999999996,10.061325654534386,10.297749985200406,-7.5022511592087735
2023-04-07 20:09:34.469,1024.23076171875,1012.5245849609375,0.0,9.799999237060547,3600,0.8,17.5,2.106980323791504,0,0,1,0,0,0.0,0.0,47,2,-0.0022823862999999996,0.0022823862999999996,10.075577446292142,10.2955393315019,-7.2044606684981005
2023-04-07 20:09:36.491,1024.23076171875,1011.9162475585938,0.0,9.799999237060547,3600,0.8,17.600000381469727,2.127049684524536,0,0,1,0,0,0.0,0.0,49,2,-0.0022823862999999996,0.0022823862999999996,10.089823252697279,10.293492422317325,-7.306507959152402
2023-04-07 20:09:38.491,1022.8324462890625,1011.3080322265625,0.0,9.799999237060547,3600,0.8,17.600000381469727,2.1471171379089355,0,0,1,0,0,0.0,0.0,51,2,-0.0022823862999999996,0.0022823862999999996,10.071149409743999,10.291280072377509,-7.308720309092218
2023-04-07 20:09:40.505,1021.434130859375,1010.0914794921875,0.0,9.799999237060547,3600,0.8,17.600000381469727,2.187256336212158,0,0,1,0,0,0.0,0.0,53,2,-0.0022823862999999996,0.0022823862999999996,10.066725945502746,10.289045721482795,-7.3109546599869315
2023-04-07 20:09:42.520,1022.8324462890625,1009.4831420898438,0.0,9.699999809265137,3600,0.8,17.299999237060547,2.107325553894043,0,0,1,0,0,0.0,0.0,55,2,-0.0022823862999999996,0.0022823862999999996,10.014381190141032,10.286312763732738,-7.013686473327809
2023-04-07 20:09:44.542,1021.434130859375,1008.8748657226563,0.0,9.699999809265137,3600,0.8,17.399999618530273,2.127397298812866,0,0,1,0,0,0.0,0.0,57,2,-0.0022823862999999996,0.0022823862999999996,9.995689461159525,10.283421013555769,-7.116578604974505
