Ps,ST,Pd,CompSpeed,WORK_MINUTES,T_dis_es,t_dis_old,T_dis_delay,t_dis
990.626587,15.300000,2567.994385,3101.399902,50.932728,68.450539,68.450508,68.450539,68.450508
1017.390808,15.300000,2541.425537,2796.000000,50.982727,66.640366,66.640388,68.414688,68.414665
1033.205933,15.300000,2526.043945,2589.000000,51.016060,65.595955,65.595955,68.358879,68.358849
1047.196289,15.200001,2505.068848,2388.600098,51.049393,64.393623,64.393631,68.280357,68.280334
1061.186768,15.100000,2488.289063,2182.800049,51.082726,63.293076,63.293056,68.181602,68.181580
1084.301147,14.100000,2456.127197,1799.400024,51.166058,60.600777,60.600788,67.811882,68.031471
1083.692871,13.800000,2450.533936,1800.000000,51.199390,60.217690,60.217682,67.661507,67.876747
1083.084717,13.500000,2444.940674,1794.000000,51.232723,59.835255,59.835255,67.506538,67.717514
1082.476440,13.199999,2447.737305,1804.800049,51.266056,59.682934,59.682903,67.351624,67.558418
1083.084717,13.000001,2436.550537,1803.000000,51.299389,59.175747,59.175735,67.189728,67.392433
1083.084717,12.800000,2439.347168,1797.000000,51.332722,59.083382,59.083378,67.029213,67.227905
1083.692871,12.700001,2435.151855,1802.400024,51.366055,58.854031,58.854019,66.867332,67.062088
1084.301147,12.600000,2422.567139,1800.000000,51.399387,58.392406,58.392391,66.699516,66.890419
1084.301147,12.500000,2436.550537,1801.800049,51.432720,58.695160,58.695183,66.541023,66.728142
1083.692871,12.400000,2454.729004,1801.200073,51.466053,59.140236,59.140217,66.394478,66.577888
1083.692871,12.299999,2454.729004,1798.799927,51.499386,59.055500,59.055492,66.249153,66.428932
1084.301147,12.200000,2439.347168,1803.599976,51.532719,58.517277,58.517292,66.096054,66.272270
1085.517700,12.200000,2435.151855,1802.400024,51.566051,58.346371,58.346367,65.942596,66.115326
1085.517700,12.099999,2437.948975,1798.199951,51.599384,58.339264,58.339279,65.792038,65.961349
1084.909424,12.099999,2426.762207,1805.400024,51.632717,58.055691,58.055698,65.638855,65.804810
1085.517700,11.999999,2423.965576,1797.000000,51.666050,57.866280,57.866280,65.484947,65.647614
1086.125977,11.999999,2419.770752,1801.200073,51.699383,57.721973,57.721981,65.331230,65.490677
1143.912231,11.999999,2366.633545,0.000000,0.000000,49.760376,49.760372,65.176292,65.334160
1193.182617,11.999999,2302.310059,0.000000,0.000000,43.290874,43.290874,64.958534,65.114822
1210.214355,11.999999,2272.945313,0.000000,0.000000,41.192764,41.192749,64.722061,64.876793
1218.121948,12.099999,2240.783447,0.000000,0.000000,40.093700,40.093716,64.477005,64.630196
1221.771606,12.200000,2211.418457,0.000000,0.000000,39.385960,39.385963,64.227341,64.379013
1229.070923,12.500000,2176.459961,0.000000,0.000000,38.757584,38.757584,63.973911,64.124077
1236.370239,12.700001,2154.086670,0.000000,0.000000,38.185780,38.185802,63.717316,63.865986
1244.277832,13.000001,2134.509766,0.000000,0.000000,37.859840,37.859837,63.460030,63.607220
1253.401978,13.199999,2114.933105,0.000000,0.000000,37.238209,37.238243,63.199120,63.344845
1263.134399,13.500000,2095.356689,0.000000,0.000000,36.791130,36.791130,62.936356,63.080631
1267.392334,13.700000,2086.966553,0.000000,0.000000,36.733681,36.733700,62.805668,62.818474
1275.908325,13.900001,2072.983154,0.000000,0.000000,36.291866,36.291859,62.541851,62.554531
1285.032349,14.100000,2061.796143,0.000000,0.000000,35.892265,35.892281,62.276684,62.289238
1303.280640,14.399999,2049.211426,0.000000,0.000000,35.183456,35.183491,62.007103,62.019531
1314.229614,14.599999,2040.821289,0.000000,0.000000,34.794384,34.794384,61.601959,61.748638
1322.745483,14.799999,2032.431274,0.000000,0.000000,34.528751,34.528755,61.332573,61.477795
1331.869629,15.000000,2025.439697,0.000000,0.000000,34.274403,34.274403,61.063343,61.207115
1342.210327,15.300000,2015.651123,0.000000,0.000000,34.058514,34.058529,60.794640,60.936981
1350.117920,15.600001,2005.862671,0.000000,0.000000,33.938805,33.938805,60.527420,60.668346
1358.633789,15.799999,1997.472656,0.000000,0.000000,33.681282,33.681274,60.260296,60.399822
1367.149658,16.100000,1984.887695,0.000000,0.000000,33.458611,33.458607,59.993614,60.131752
1375.057251,16.299999,1976.497681,0.000000,0.000000,33.224396,33.224400,59.727257,59.864017
1382.356445,16.500000,1966.709229,0.000000,0.000000,32.978054,32.978073,59.461098,59.596497
1389.047607,16.799999,1954.124268,0.000000,0.000000,32.800205,32.800217,59.195816,59.329868
1398.780029,17.000000,1935.946045,0.000000,0.000000,32.259075,32.259079,58.927792,59.060509
