Ps,ST,Pd,CompSpeed,WORK_MINUTES,T_dis_es,t_dis_old,T_dis_delay,t_dis
1386.006226,18.799997,1383.603149,0.000000,0.000000,18.228121,18.228098,18.228121,18.228098
1385.397827,18.799997,1382.204834,0.000000,0.000000,18.193926,18.193918,18.227951,18.227758
1384.789673,18.799997,1383.603149,0.000000,0.000000,18.225203,18.225197,18.227909,18.227734
1384.789673,18.799997,1382.204834,0.000000,0.000000,18.192465,18.192484,18.227556,18.227383
1384.181396,18.799997,1380.806396,0.000000,0.000000,18.158255,18.158257,18.226868,18.226694
1383.573242,18.799997,1380.806396,0.000000,0.000000,18.156784,18.156775,18.226170,18.225998
1383.573242,18.799997,1380.806396,0.000000,0.000000,18.156784,18.156775,18.225479,18.225309
1382.964844,18.700003,1380.806396,0.000000,0.000000,18.155312,18.155313,18.224781,18.224613
1382.964844,18.799997,1380.806396,0.000000,0.000000,18.155312,18.155313,18.224091,18.223923
1382.356445,18.700003,1379.408203,0.000000,0.000000,18.121088,18.121105,18.223064,18.222900
1381.748291,18.700003,1378.009888,0.000000,0.000000,18.086853,18.086849,18.221710,18.221546
1381.748291,18.700003,1379.408203,0.000000,0.000000,18.119606,18.119617,18.220694,18.220531
1381.140015,18.700003,1378.009888,0.000000,0.000000,18.085367,18.085379,18.219347,18.219187
1381.140015,18.700003,1378.009888,0.000000,0.000000,18.085367,18.085379,18.218014,18.217855
1380.531860,18.700003,1378.009888,0.000000,0.000000,18.083878,18.083885,18.216679,18.216522
1380.531860,18.700003,1378.009888,0.000000,0.000000,18.083878,18.083885,18.215359,18.215202
1379.923462,18.700003,1378.009888,0.000000,0.000000,18.082384,18.082392,18.214035,18.213881
1379.923462,18.700003,1378.009888,0.000000,0.000000,18.082384,18.082392,18.212725,18.212572
1379.923462,18.700003,1375.213135,0.000000,0.000000,18.016855,18.016836,18.210775,18.210625
1378.706787,18.600002,1376.611328,0.000000,0.000000,18.046619,18.046597,18.209143,18.208992
1378.098633,18.600002,1375.213135,0.000000,0.000000,18.012350,18.012371,18.207184,18.207035
1378.098633,18.600002,1375.213135,0.000000,0.000000,18.012350,18.012371,18.205246,18.205097
1378.098633,18.600002,1375.213135,0.000000,0.000000,18.012350,18.012371,18.203327,18.203180
1377.490479,18.600002,1373.814575,0.000000,0.000000,17.978064,17.978054,18.201084,18.200941
1376.882080,18.600002,1375.213135,0.000000,0.000000,18.009327,18.009319,18.199177,18.199034
1376.882080,18.600002,1373.814575,0.000000,0.000000,17.976549,17.976568,18.196962,18.196819
1376.882080,18.600002,1373.814575,0.000000,0.000000,17.976549,17.976568,18.194769,18.194628
1376.273804,18.600002,1373.814575,0.000000,0.000000,17.975031,17.975014,18.192583,18.192442
1376.273804,18.600002,1372.416504,0.000000,0.000000,17.942259,17.942274,18.190092,18.189953
1375.665405,18.600002,1372.416504,0.000000,0.000000,17.940737,17.940737,18.187611,18.187473
1375.665405,18.600002,1373.814575,0.000000,0.000000,17.973511,17.973528,18.185480,18.185345
1375.057251,18.600002,1372.416504,0.000000,0.000000,17.939211,17.939222,18.183029,18.182896
1375.057251,18.500002,1372.416504,0.000000,0.000000,17.939211,17.939222,18.180603,18.180471
1375.057251,18.500002,1371.018188,0.000000,0.000000,17.906427,17.906433,18.177876,18.177744
1374.449097,18.500002,1371.018188,0.000000,0.000000,17.904898,17.904890,18.175159,18.175030
1373.840698,18.500002,1371.018188,0.000000,0.000000,17.903364,17.903349,18.172455,18.172327
1373.232422,18.500002,1371.018188,0.000000,0.000000,17.901827,17.901829,18.169762,18.169636
1373.840698,18.500002,1371.018188,0.000000,0.000000,17.903364,17.903349,18.167112,18.166986
1373.232422,18.500002,1369.619751,0.000000,0.000000,17.869034,17.869038,18.164146,18.164022
1373.232422,18.500002,1369.619751,0.000000,0.000000,17.869034,17.869038,18.161209,18.161087
1372.624023,18.500002,1369.619751,0.000000,0.000000,17.867491,17.867491,18.158287,18.158165
1372.624023,18.500002,1369.619751,0.000000,0.000000,17.867491,17.867491,18.155394,18.155273
1371.407715,18.500002,1369.619751,0.000000,0.000000,17.864397,17.864397,18.152498,18.152380
1371.407715,18.500002,1368.221558,0.000000,0.000000,17.831602,17.831606,18.149305,18.149189
1370.799316,18.400002,1368.221558,0.000000,0.000000,17.830050,17.830053,18.146128,18.146013
1371.407715,18.400002,1368.221558,0.000000,0.000000,17.831602,17.831606,18.142998,18.142885
1370.799316,18.500002,1369.619751,0.000000,0.000000,17.862844,17.862871,18.140211,18.140099
