Ps,ST,Pd,CompSpeed,WORK_MINUTES,T_dis_es,t_dis_old,T_dis_delay,t_dis
1550.240967,22.000000,1544.411865,0.000000,0.000000,22.213818,22.213818,22.213818,22.213818
1550.849121,22.000000,1544.411865,0.000000,0.000000,22.214344,22.214327,22.213820,22.213823
1550.849121,22.000000,1545.810303,0.000000,0.000000,22.246363,22.246374,22.214144,22.214148
1550.849121,22.000000,1545.810303,0.000000,0.000000,22.246363,22.246374,22.214464,22.214468
1550.849121,22.000000,1545.810303,0.000000,0.000000,22.246363,22.246374,22.214781,22.214785
1550.849121,22.099998,1544.411865,0.000000,0.000000,22.214344,22.214327,22.214777,22.214781
1550.849121,22.000000,1545.810303,0.000000,0.000000,22.246363,22.246374,22.215092,22.215096
1550.849121,22.099998,1544.411865,0.000000,0.000000,22.214344,22.214327,22.215084,22.215088
1551.457397,22.099998,1544.411865,0.000000,0.000000,22.214869,22.214869,22.215082,22.215086
1550.849121,22.099998,1545.810303,0.000000,0.000000,22.246363,22.246374,22.215393,22.215397
1550.849121,22.000000,1544.411865,0.000000,0.000000,22.214344,22.214327,22.215382,22.215385
1551.457397,22.099998,1545.810303,0.000000,0.000000,22.246887,22.246914,22.215696,22.215698
1551.457397,22.099998,1544.411865,0.000000,0.000000,22.214869,22.214869,22.215687,22.215691
1551.457397,22.099998,1545.810303,0.000000,0.000000,22.246887,22.246914,22.215998,22.216002
1551.457397,22.099998,1547.208618,0.000000,0.000000,22.278898,22.278904,22.216623,22.216627
1551.457397,22.099998,1545.810303,0.000000,0.000000,22.246887,22.246914,22.216925,22.216928
1551.457397,22.099998,1545.810303,0.000000,0.000000,22.246887,22.246914,22.217224,22.217226
1551.457397,22.099998,1545.810303,0.000000,0.000000,22.246887,22.246914,22.217665,22.217522
1552.065674,22.099998,1547.208618,0.000000,0.000000,22.279419,22.279411,22.218279,22.218138
1552.065674,22.099998,1545.810303,0.000000,0.000000,22.247410,22.247438,22.218569,22.218430
1552.065674,22.099998,1547.208618,0.000000,0.000000,22.279419,22.279411,22.219175,22.219036
1552.065674,22.099998,1545.810303,0.000000,0.000000,22.247410,22.247438,22.219456,22.219318
