,Pd,Ps,CompSpeed,ST,CompSpeed_rated,Fw,T_dis,SSH,EXV,Fan,ODU_Mode,STARTUP_Mode,DEFROST_Mode,Current,WORK_MINUTES,Timedelta,flag,Fan_cu,Comp_cu,T_dis_es,T_dis_delay,T_diff
2023-04-09 09:40:54.961,1708.770751953125,1714.732666015625,0.0,37.0,3600,0.8,36.69999694824219,8.398416519165039,0,0,0,0,0,0,0.0,0,2,-0.0022823862999999996,0.0022823862999999996,36.88467509438849,36.88467509438849,0.18467814614630385
2023-04-09 09:40:56.090,1708.770751953125,1714.1243896484375,0.0,37.0,3600,0.8,36.69999694824219,8.411258697509766,0,0,1,0,0,0,0.0,1,2,-0.0022823862999999996,0.0022823862999999996,36.89645774975069,36.884792333768225,0.18479538552603714
2023-04-09 09:40:58.104,1708.770751953125,1714.1243896484375,0.0,37.0,3600,0.8,36.599998474121094,8.411258697509766,0,0,1,0,0,0,0.0,3,2,-0.0022823862999999996,0.0022823862999999996,36.89645774975069,36.88490840659664,0.28490993247554286
2023-04-09 09:41:00.109,1707.37255859375,1712.9078369140625,0.0,37.0,3600,0.8,36.69999694824219,8.43694019317627,0,0,1,0,0,0,0.0,5,2,-0.0022823862999999996,0.0022823862999999996,36.892972878080165,36.88498864942862,0.1849917011864335
2023-04-09 09:41:02.120,1707.37255859375,1712.9078369140625,0.0,36.900001525878906,3600,0.8,36.599998474121094,8.336944580078125,0,0,1,0,0,0,0.0,7,2,-0.0022823862999999996,0.0022823862999999996,36.79280865975902,36.88407144320641,0.2840729690853152
2023-04-09 09:41:04.141,1707.37255859375,1713.5162353515625,0.0,36.900001525878906,3600,0.8,36.599998474121094,8.324097633361816,0,0,1,0,0,0,0.0,9,2,-0.0022823862999999996,0.0022823862999999996,36.781007932147176,36.883045944136974,0.28304747001588026
2023-04-09 09:41:06.139,1707.37255859375,1712.9078369140625,0.0,36.900001525878906,3600,0.8,36.599998474121094,8.336944580078125,0,0,1,0,0,0,0.0,11,2,-0.0022823862999999996,0.0022823862999999996,36.79280865975902,36.88214806815539,0.2821495940342942
2023-04-09 09:41:08.159,1705.9739990234375,1712.2994384765625,0.0,36.900001525878906,3600,0.8,36.5,8.349787712097168,0,0,1,0,0,0,0.0,13,2,-0.0022823862999999996,0.0022823862999999996,36.7775196325736,36.881106997826784,0.3811069978267838
2023-04-09 09:41:10.158,1707.37255859375,1711.6912841796875,0.0,36.900001525878906,3600,0.8,36.599998474121094,8.362626075744629,0,0,1,0,0,0,0.0,15,2,-0.0022823862999999996,0.0022823862999999996,36.816394188138496,36.88046309461183,0.28046462049073284
2023-04-09 09:41:12.170,1704.5758056640625,1712.2994384765625,0.0,36.900001525878906,3600,0.8,36.599998474121094,8.349787712097168,0,0,1,0,0,0,0.0,17,2,-0.0022823862999999996,0.0022823862999999996,36.75043777354397,36.879169321050384,0.27917084692928995
2023-04-09 09:41:14.170,1705.9739990234375,1712.2994384765625,0.0,36.900001525878906,3600,0.8,36.599998474121094,8.349787712097168,0,0,1,0,0,0,0.0,19,2,-0.0022823862999999996,0.0022823862999999996,36.7775196325736,36.878157889750696,0.27815941562960234
2023-04-09 09:41:16.189,1704.5758056640625,1711.0830078125,0.0,36.900001525878906,3600,0.8,36.5,8.375469207763672,0,0,1,0,0,0,0.0,21,2,-0.0022823862999999996,0.0022823862999999996,36.77403324601396,36.87712183223471,0.37712183223470674
2023-04-09 09:41:18.192,1704.5758056640625,1711.0830078125,0.0,36.79999923706055,3600,0.8,36.599998474121094,8.275464057922363,0,0,1,0,0,0,0.0,23,2,-0.0022823862999999996,0.0022823862999999996,36.67383579506204,36.87509910236837,0.275100628247273
2023-04-09 09:41:20.205,1704.5758056640625,1711.6912841796875,0.0,36.79999923706055,3600,0.8,36.400001525878906,8.262621879577637,0,0,1,0,0,0,0.0,25,2,-0.0022823862999999996,0.0022823862999999996,36.66202048650191,36.872978934715995,0.47297740883708883
2023-04-09 09:41:22.225,1705.9739990234375,1711.0830078125,0.0,36.79999923706055,3600,0.8,36.400001525878906,8.275464057922363,0,0,1,0,0,0,0.0,27,2,-0.0022823862999999996,0.0022823862999999996,36.70094977384805,36.87126721596537,0.4712656900864616
2023-04-09 09:41:24.226,1704.5758056640625,1710.474853515625,0.0,36.79999923706055,3600,0.8,36.5,8.28830337524414,0,0,1,0,0,0,0.0,29,2,-0.0022823862999999996,0.0022823862999999996,36.685644995411835,36.86942024401101,0.36942024401101037
2023-04-09 09:41:26.243,1704.5758056640625,1710.474853515625,0.0,36.79999923706055,3600,0.8,36.400001525878906,8.28830337524414,0,0,1,0,0,0,0.0,31,2,-0.0022823862999999996,0.0022823862999999996,36.685644995411835,36.86759164973466,0.46759012385575716
2023-04-09 09:41:28.241,1704.5758056640625,1709.866455078125,0.0,36.79999923706055,3600,0.8,36.400001525878906,8.30115032196045,0,0,1,0,0,0,0.0,33,2,-0.0022823862999999996,0.0022823862999999996,36.69745519685237,36.86589876374316,0.4658972378642545
2023-04-09 09:41:30.260,1704.5758056640625,1709.866455078125,0.0,36.69999694824219,3600,0.8,36.400001525878906,8.201149940490723,0,0,1,0,0,0,0.0,35,2,-0.0022823862999999996,0.0022823862999999996,36.597294128979804,36.863226102971524,0.46322457709261755
2023-04-09 09:41:32.259,1703.1776123046875,1709.866455078125,0.0,36.69999694824219,3600,0.8,36.400001525878906,8.201149940490723,0,0,1,0,0,0,0.0,37,2,-0.0022823862999999996,0.0022823862999999996,36.570145052585126,36.86030989779521,0.46030837191630525
2023-04-09 09:41:34.288,1703.1776123046875,1709.2581787109375,0.0,36.69999694824219,3600,0.8,36.400001525878906,8.213993072509766,0,0,1,0,0,0,0.0,39,2,-0.0022823862999999996,0.0022823862999999996,36.58197237402815,36.85754039315989,0.4575388672809808
2023-04-09 09:41:36.595,1704.5758056640625,1710.474853515625,0.0,36.69999694824219,3600,0.8,36.400001525878906,8.188302993774414,0,0,1,0,0,0,0.0,41,2,-0.0022823862999999996,0.0022823862999999996,36.58546565838751,36.85483320431625,0.45483167843734407
2023-04-09 09:41:38.614,1703.1776123046875,1709.866455078125,0.0,36.69999694824219,3600,0.8,36.20000076293945,8.201149940490723,0,0,1,0,0,0,0.0,43,2,-0.0022823862999999996,0.0022823862999999996,36.570145052585126,36.85200050987688,0.6519997469374275
2023-04-09 09:41:40.625,1703.1776123046875,1709.2581787109375,0.0,36.69999694824219,3600,0.8,36.400001525878906,8.213993072509766,0,0,1,0,0,0,0.0,45,2,-0.0022823862999999996,0.0022823862999999996,36.58197237402815,36.84931368503278,0.4493121591538767
2023-04-09 09:41:42.728,1703.1776123046875,1708.64990234375,0.0,36.69999694824219,3600,0.8,36.400001525878906,8.226831436157227,0,0,1,0,0,0,0.0,47,2,-0.0022823862999999996,0.0022823862999999996,36.59379595102888,36.84677124109941,0.4467697152205048
2023-04-09 09:41:44.760,1703.1776123046875,1709.2581787109375,0.0,36.69999694824219,3600,0.8,36.29999923706055,8.213993072509766,0,0,1,0,0,0,0.0,49,2,-0.0022823862999999996,0.0022823862999999996,36.58197237402815,36.84413644834902,0.5441372112884721
2023-04-09 09:41:46.792,1703.1776123046875,1709.2581787109375,0.0,36.69999694824219,3600,0.8,36.29999923706055,8.213993072509766,0,0,1,0,0,0,0.0,51,2,-0.0022823862999999996,0.0022823862999999996,36.58197237402815,36.84152787222453,0.541528635163985
2023-04-09 09:41:48.803,1703.1776123046875,1709.2581787109375,0.0,36.599998474121094,3600,0.8,36.29999923706055,8.113992691040039,0,0,1,0,0,0,0.0,53,2,-0.0022823862999999996,0.0022823862999999996,36.4817912018404,36.83794843254769,0.537949195487144
2023-04-09 09:41:50.804,1701.779052734375,1708.64990234375,0.0,36.599998474121094,3600,0.8,36.29999923706055,8.1268310546875,0,0,1,0,0,0,0.0,55,2,-0.0022823862999999996,0.0022823862999999996,36.46644172094159,36.83425187900391,0.5342526419433611
2023-04-09 09:41:52.824,1703.1776123046875,1708.64990234375,0.0,36.599998474121094,3600,0.8,36.20000076293945,8.1268310546875,0,0,1,0,0,0,0.0,57,2,-0.0022823862999999996,0.0022823862999999996,36.49363306486994,36.83086266517511,0.6308619022356581
